HPO.Accession,HPO.Term,Gene.Symbol,Source,Source.ID
HP:0007375,abnormality of the septum pellucidum,DAG1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,CDON,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,PTDSS1,orphadata,ORPHA:2658
HP:0007375,abnormality of the septum pellucidum,LHX4,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,C12ORF4,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,DCPS,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,CRBN,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,KRAS,orphadata,ORPHA:2396
HP:0007375,abnormality of the septum pellucidum,UFSP2,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,POMT2,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,GLI2,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,DHCR24,orphadata,ORPHA:35107
HP:0007375,abnormality of the septum pellucidum,HESX1,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,ZIC2,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,CC2D1A,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,PIEZO2,orphadata,ORPHA:2461
HP:0007375,abnormality of the septum pellucidum,WASHC4,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,EHMT1,orphadata,ORPHA:96147
HP:0007375,abnormality of the septum pellucidum,PSAT1,orphadata,ORPHA:2671
HP:0007375,abnormality of the septum pellucidum,FOXA2,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,MED25,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NKX2-1,orphadata,ORPHA:209905
HP:0007375,abnormality of the septum pellucidum,PGAP1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,SOX2,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,RXYLT1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,FGFR1,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,FGF8,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,SOX3,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,PHGDH,orphadata,ORPHA:2671
HP:0007375,abnormality of the septum pellucidum,TECR,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,HESX1,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,SIX3,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,MBTPS2,orphadata,ORPHA:2273
HP:0007375,abnormality of the septum pellucidum,MAN1B1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NODAL,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,PROKR2,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,TUBB2B,orphadata,ORPHA:300573
HP:0007375,abnormality of the septum pellucidum,COL4A1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,PRSS12,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,OTX2,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,WDR11,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,FKTN,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,FKRP,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,ZC3H14,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,GPR161,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,SETD2,orphadata,ORPHA:821
HP:0007375,abnormality of the septum pellucidum,EZR,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,UBE4A,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,GRM7,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NCDN,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,AIMP1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,FBXO31,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NSD1,orphadata,ORPHA:821
HP:0007375,abnormality of the septum pellucidum,EDC3,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,PTCH1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,LINS1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,MED25,orphadata,ORPHA:464738
HP:0007375,abnormality of the septum pellucidum,PPP2R5D,orphadata,ORPHA:457279
HP:0007375,abnormality of the septum pellucidum,B3GALNT2,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,B3GALNT2,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,KRAS,orphadata,ORPHA:3339
HP:0007375,abnormality of the septum pellucidum,TRAPPC9,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,KIAA0586,orphadata,ORPHA:397715
HP:0007375,abnormality of the septum pellucidum,POU1F1,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,RSRC1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,ALKBH8,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,L1CAM,orphadata,ORPHA:2182
HP:0007375,abnormality of the septum pellucidum,NSUN2,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,PAFAH1B1,orphadata,ORPHA:95232
HP:0007375,abnormality of the septum pellucidum,RSPO2,orphadata,ORPHA:3301
HP:0007375,abnormality of the septum pellucidum,APC2,orphadata,ORPHA:821
HP:0007375,abnormality of the septum pellucidum,PROKR2,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,HCCS,orphadata,ORPHA:2556
HP:0007375,abnormality of the septum pellucidum,CDON,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,TUSC3,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,GLI2,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,METTL23,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,LARGE1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,CSPP1,orphadata,ORPHA:397715
HP:0007375,abnormality of the septum pellucidum,CRADD,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,HYLS1,orphadata,ORPHA:2189
HP:0007375,abnormality of the septum pellucidum,B4GAT1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,POMT1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,FMN2,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,ARNT2,orphadata,ORPHA:3157
HP:0007375,abnormality of the septum pellucidum,TTC5,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,PIGC,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,FGFR2,orphadata,ORPHA:87
HP:0007375,abnormality of the septum pellucidum,FRRS1L,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,OTX2,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,TDGF1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,SARS1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NEMF,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,CLIP1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,POMGNT1,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,FOXH1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,PACS1,orphadata,ORPHA:329224
HP:0007375,abnormality of the septum pellucidum,MED23,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,IQSEC1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,SLC45A1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,WNT3,orphadata,ORPHA:3301
HP:0007375,abnormality of the septum pellucidum,TNIK,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,MBOAT7,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,TGIF1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,KDM5B,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,NDST1,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,LHX4,orphadata,ORPHA:95494
HP:0007375,abnormality of the septum pellucidum,SHH,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,LMAN2L,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,FGFR1,orphadata,ORPHA:2396
HP:0007375,abnormality of the septum pellucidum,HESX1,orphadata,ORPHA:95496
HP:0007375,abnormality of the septum pellucidum,CRPPA,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,NDUFB11,orphadata,ORPHA:2556
HP:0007375,abnormality of the septum pellucidum,ALG12,orphadata,ORPHA:79324
HP:0007375,abnormality of the septum pellucidum,SLC12A2,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,COX7B,orphadata,ORPHA:2556
HP:0007375,abnormality of the septum pellucidum,DISP1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,ST3GAL3,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,KIF7,orphadata,ORPHA:2189
HP:0007375,abnormality of the septum pellucidum,HNMT,orphadata,ORPHA:88616
HP:0007375,abnormality of the septum pellucidum,GAS1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,SSR4,orphadata,ORPHA:370927
HP:0007375,abnormality of the septum pellucidum,DLL1,orphadata,ORPHA:280195
HP:0007375,abnormality of the septum pellucidum,POMK,orphadata,ORPHA:899
HP:0007375,abnormality of the septum pellucidum,POMGNT2,orphadata,ORPHA:899
HP:0007376,abnormal choroid plexus morphology,CHEK2,orphadata,ORPHA:524
HP:0007376,abnormal choroid plexus morphology,TP53,orphadata,ORPHA:2807
HP:0007376,abnormal choroid plexus morphology,MDM2,orphadata,ORPHA:524
HP:0007376,abnormal choroid plexus morphology,TP53,orphadata,ORPHA:524
HP:0007376,abnormal choroid plexus morphology,GNAS,orphadata,ORPHA:79444
HP:0007376,abnormal choroid plexus morphology,SETBP1,orphadata,ORPHA:798
HP:0007376,abnormal choroid plexus morphology,CDKN2A,orphadata,ORPHA:524
HP:0007376,abnormal choroid plexus morphology,ZSWIM6,orphadata,ORPHA:1827
HP:0007376,abnormal choroid plexus morphology,GNAS,orphadata,ORPHA:79443
HP:0008278,cerebellar cortical atrophy,PLAA,orphadata,ORPHA:521426
HP:0008278,cerebellar cortical atrophy,SHANK3,orphadata,ORPHA:48652
HP:0008278,cerebellar cortical atrophy,SC5D,orphadata,ORPHA:46059
HP:0008311,spinal cord posterior columns myelin loss,PRPS1,orphadata,ORPHA:1187
HP:0008311,spinal cord posterior columns myelin loss,ATXN2,orphadata,ORPHA:98756
HP:0009145,abnormal cerebral artery morphology,BICC1,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,ABCG5,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,TREX1,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,NF1,orphadata,ORPHA:97685
HP:0009145,abnormal cerebral artery morphology,THSD1,orphadata,ORPHA:231160
HP:0009145,abnormal cerebral artery morphology,MAT2A,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,LDLR,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,PRKG1,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,SMAD4,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,ALG9,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,PKD2,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,PCSK9,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,TGFBR2,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,TONSL,orphadata,ORPHA:93357
HP:0009145,abnormal cerebral artery morphology,PKD1,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,GGCX,orphadata,ORPHA:91135
HP:0009145,abnormal cerebral artery morphology,APOB,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,COL3A1,orphadata,ORPHA:231160
HP:0009145,abnormal cerebral artery morphology,SMAD3,orphadata,ORPHA:284984
HP:0009145,abnormal cerebral artery morphology,FOXE3,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,HEY2,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,GANAB,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,ADAR,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,COL1A1,orphadata,ORPHA:287
HP:0009145,abnormal cerebral artery morphology,MYLK,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,RNASEH2A,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,MYH11,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,DNAJB11,orphadata,ORPHA:730
HP:0009145,abnormal cerebral artery morphology,MFAP5,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,GUCY1A1,orphadata,ORPHA:401945
HP:0009145,abnormal cerebral artery morphology,SMARCAL1,orphadata,ORPHA:1830
HP:0009145,abnormal cerebral artery morphology,NDE1,orphadata,ORPHA:2177
HP:0009145,abnormal cerebral artery morphology,IFIH1,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,TGFB2,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,TGFBR3,orphadata,ORPHA:231160
HP:0009145,abnormal cerebral artery morphology,LDLRAP1,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,ABCG8,orphadata,ORPHA:391665
HP:0009145,abnormal cerebral artery morphology,SAMHD1,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,STAT1,orphadata,ORPHA:391487
HP:0009145,abnormal cerebral artery morphology,BRCC3,orphadata,ORPHA:280679
HP:0009145,abnormal cerebral artery morphology,COL5A2,orphadata,ORPHA:287
HP:0009145,abnormal cerebral artery morphology,ACTA2,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,ELN,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,FBN1,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,SMAD2,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,TGFBR1,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,MYH11,orphadata,ORPHA:229
HP:0009145,abnormal cerebral artery morphology,SMAD3,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,ENG,orphadata,ORPHA:231160
HP:0009145,abnormal cerebral artery morphology,LOX,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,TGFB3,orphadata,ORPHA:91387
HP:0009145,abnormal cerebral artery morphology,ANGPTL6,orphadata,ORPHA:231160
HP:0009145,abnormal cerebral artery morphology,COL5A1,orphadata,ORPHA:287
HP:0009145,abnormal cerebral artery morphology,RNASEH2B,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,RNASEH2C,orphadata,ORPHA:51
HP:0009145,abnormal cerebral artery morphology,PRKAR1A,orphadata,ORPHA:615
HP:0009745,spinal arachnoid cyst,FOXC2,orphadata,ORPHA:33001
HP:0010301,spinal dysraphism,PSAT1,orphadata,ORPHA:2671
HP:0010301,spinal dysraphism,IGF2,orphadata,ORPHA:2128
HP:0010301,spinal dysraphism,FANCI,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,GTF2I,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,MAD2L2,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,XRCC2,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,DLL3,orphadata,ORPHA:2311
HP:0010301,spinal dysraphism,MAP3K7,orphadata,ORPHA:1826
HP:0010301,spinal dysraphism,FGF8,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,FREM2,orphadata,ORPHA:2052
HP:0010301,spinal dysraphism,GRIP1,orphadata,ORPHA:2052
HP:0010301,spinal dysraphism,SNRPB,orphadata,ORPHA:1393
HP:0010301,spinal dysraphism,LFNG,orphadata,ORPHA:2311
HP:0010301,spinal dysraphism,KANSL1,orphadata,ORPHA:363965
HP:0010301,spinal dysraphism,LARGE1,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,FANCL,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,GP1BB,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,FANCM,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,B3GALNT2,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,KIAA0586,orphadata,ORPHA:397715
HP:0010301,spinal dysraphism,BRCA2,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,RAD51,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,FRAS1,orphadata,ORPHA:2052
HP:0010301,spinal dysraphism,STIL,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,SEC24C,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,BMPER,orphadata,ORPHA:66637
HP:0010301,spinal dysraphism,POMGNT1,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,TNXB,orphadata,ORPHA:230839
HP:0010301,spinal dysraphism,LIMK1,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,MAFB,orphadata,ORPHA:233
HP:0010301,spinal dysraphism,CLDN3,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,METTL27,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,PTPN11,orphadata,ORPHA:500
HP:0010301,spinal dysraphism,POMT2,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,KANSL1,orphadata,ORPHA:363958
HP:0010301,spinal dysraphism,NOTCH2NLC,orphadata,ORPHA:2289
HP:0010301,spinal dysraphism,FUZ,orphadata,ORPHA:1136
HP:0010301,spinal dysraphism,TBX1,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,GDF6,orphadata,ORPHA:2345
HP:0010301,spinal dysraphism,DISP1,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,ATP6V1B2,orphadata,ORPHA:79500
HP:0010301,spinal dysraphism,MEG3,orphadata,ORPHA:96334
HP:0010301,spinal dysraphism,FLNA,orphadata,ORPHA:90652
HP:0010301,spinal dysraphism,POMT1,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,FGFR1,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,SALL4,orphadata,ORPHA:233
HP:0010301,spinal dysraphism,ARVCF,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,RIPPLY2,orphadata,ORPHA:2311
HP:0010301,spinal dysraphism,CLIP2,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,DLL4,orphadata,ORPHA:1114
HP:0010301,spinal dysraphism,NEK9,orphadata,ORPHA:64754
HP:0010301,spinal dysraphism,FANCA,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,BCL7B,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,DLK1,orphadata,ORPHA:96334
HP:0010301,spinal dysraphism,TBX6,orphadata,ORPHA:1797
HP:0010301,spinal dysraphism,DNAJC30,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,B3GLCT,orphadata,ORPHA:709
HP:0010301,spinal dysraphism,FLNA,orphadata,ORPHA:1826
HP:0010301,spinal dysraphism,FKBP6,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,BMS1,orphadata,ORPHA:1114
HP:0010301,spinal dysraphism,LAT2,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,SC5D,orphadata,ORPHA:46059
HP:0010301,spinal dysraphism,GLI2,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,MASP1,orphadata,ORPHA:293843
HP:0010301,spinal dysraphism,GLI3,orphadata,ORPHA:93322
HP:0010301,spinal dysraphism,PALB2,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,COMT,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,MEOX1,orphadata,ORPHA:2345
HP:0010301,spinal dysraphism,PHGDH,orphadata,ORPHA:2671
HP:0010301,spinal dysraphism,FANCB,orphadata,ORPHA:3412
HP:0010301,spinal dysraphism,SIX3,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,ALX4,orphadata,ORPHA:60015
HP:0010301,spinal dysraphism,FANCF,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,RMRP,orphadata,ORPHA:175
HP:0010301,spinal dysraphism,STX1A,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,NSUN2,orphadata,ORPHA:235
HP:0010301,spinal dysraphism,H19,orphadata,ORPHA:2128
HP:0010301,spinal dysraphism,FANCE,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,JMJD1C,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,BAZ1B,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,ERCC4,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,RFWD3,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,SHH,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,GTF2IRD1,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,COLEC10,orphadata,ORPHA:293843
HP:0010301,spinal dysraphism,PAX3,orphadata,ORPHA:894
HP:0010301,spinal dysraphism,GMPPB,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,RTL1,orphadata,ORPHA:96334
HP:0010301,spinal dysraphism,CLDN4,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,VPS37D,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,IKBKG,orphadata,ORPHA:464
HP:0010301,spinal dysraphism,TBC1D24,orphadata,ORPHA:79500
HP:0010301,spinal dysraphism,DACT1,orphadata,ORPHA:63260
HP:0010301,spinal dysraphism,FANCB,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,MESP2,orphadata,ORPHA:2311
HP:0010301,spinal dysraphism,GTF2IRD2,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,CHN1,orphadata,ORPHA:233
HP:0010301,spinal dysraphism,UBE2T,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,SLX4,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,BUD23,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,HIRA,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,EIF4H,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,FANCD2,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,BRIP1,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,KCNQ1OT1,orphadata,ORPHA:2128
HP:0010301,spinal dysraphism,HES7,orphadata,ORPHA:2311
HP:0010301,spinal dysraphism,ITGB4,orphadata,ORPHA:1114
HP:0010301,spinal dysraphism,RUNX2,orphadata,ORPHA:1452
HP:0010301,spinal dysraphism,BRCA1,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,RAD51C,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,TBL2,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,PLEC,orphadata,ORPHA:1114
HP:0010301,spinal dysraphism,COLEC11,orphadata,ORPHA:293843
HP:0010301,spinal dysraphism,MYH3,orphadata,ORPHA:2990
HP:0010301,spinal dysraphism,ZSWIM6,orphadata,ORPHA:1827
HP:0010301,spinal dysraphism,ABHD11,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,CSPP1,orphadata,ORPHA:397715
HP:0010301,spinal dysraphism,PORCN,orphadata,ORPHA:2092
HP:0010301,spinal dysraphism,RAF1,orphadata,ORPHA:500
HP:0010301,spinal dysraphism,MLXIPL,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,BRAF,orphadata,ORPHA:500
HP:0010301,spinal dysraphism,ZIC2,orphadata,ORPHA:2162
HP:0010301,spinal dysraphism,RFC2,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,UFD1,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,PUF60,orphadata,ORPHA:508498
HP:0010301,spinal dysraphism,NOTCH3,orphadata,ORPHA:2789
HP:0010301,spinal dysraphism,SLC25A19,orphadata,ORPHA:99742
HP:0010301,spinal dysraphism,SIN3A,orphadata,ORPHA:94065
HP:0010301,spinal dysraphism,FANCG,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,CHRNG,orphadata,ORPHA:2990
HP:0010301,spinal dysraphism,RREB1,orphadata,ORPHA:567
HP:0010301,spinal dysraphism,TMEM270,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,FKRP,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,FLI1,orphadata,ORPHA:2308
HP:0010301,spinal dysraphism,WNT7A,orphadata,ORPHA:2879
HP:0010301,spinal dysraphism,ELN,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,NCF1,orphadata,ORPHA:904
HP:0010301,spinal dysraphism,MSX2,orphadata,ORPHA:60015
HP:0010301,spinal dysraphism,PUF60,orphadata,ORPHA:508488
HP:0010301,spinal dysraphism,ACTB,orphadata,ORPHA:64755
HP:0010301,spinal dysraphism,AMER1,orphadata,ORPHA:2780
HP:0010301,spinal dysraphism,FANCC,orphadata,ORPHA:84
HP:0010301,spinal dysraphism,GDF3,orphadata,ORPHA:2345
HP:0010301,spinal dysraphism,FKTN,orphadata,ORPHA:588
HP:0010301,spinal dysraphism,FIBP,orphadata,ORPHA:500095
HP:0010301,spinal dysraphism,LIG4,orphadata,ORPHA:235
HP:0010302,spinal cord tumor,ZFTA,orphadata,ORPHA:251636
HP:0010302,spinal cord tumor,FGF8,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,FGFR1,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,RELA,orphadata,ORPHA:251636
HP:0010302,spinal cord tumor,GLI2,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,DISP1,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,NF2,orphadata,ORPHA:637
HP:0010302,spinal cord tumor,ZIC2,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,FLI1,orphadata,ORPHA:370348
HP:0010302,spinal cord tumor,SHH,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,STIL,orphadata,ORPHA:2162
HP:0010302,spinal cord tumor,CREBBP,orphadata,ORPHA:353281
HP:0010302,spinal cord tumor,SIX3,orphadata,ORPHA:2162
HP:0010303,abnormal spinal meningeal morphology,SMAD3,orphadata,ORPHA:284984
HP:0010303,abnormal spinal meningeal morphology,TGFBR1,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,KANSL1,orphadata,ORPHA:363958
HP:0010303,abnormal spinal meningeal morphology,LOX,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,ELN,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,TGFB3,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,KANSL1,orphadata,ORPHA:363965
HP:0010303,abnormal spinal meningeal morphology,FBN1,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,SMAD3,orphadata,ORPHA:91387
HP:0010303,abnormal spinal meningeal morphology,MYH11,orphadata,ORPHA:91387
