HPO.Accession,HPO.Term,Gene.Symbol,Source,Source.ID
HP:0002977,aplasia/hypoplasia involving the central nervous system,WDR4,mim2gene,OMIM:618346
HP:0002977,aplasia/hypoplasia involving the central nervous system,RAD50,mim2gene,OMIM:613078
HP:0002977,aplasia/hypoplasia involving the central nervous system,PSAT1,mim2gene,OMIM:610992
HP:0002977,aplasia/hypoplasia involving the central nervous system,RELN,mim2gene,OMIM:257320
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDKN1C,mim2gene,OMIM:130650
HP:0002977,aplasia/hypoplasia involving the central nervous system,SLC35A2,mim2gene,OMIM:300896
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCNMA1,mim2gene,OMIM:618729
HP:0002977,aplasia/hypoplasia involving the central nervous system,CYB5R3,mim2gene,OMIM:250800
HP:0002977,aplasia/hypoplasia involving the central nervous system,PHGDH,mim2gene,OMIM:601815
HP:0002977,aplasia/hypoplasia involving the central nervous system,ARCN1,mim2gene,OMIM:617164
HP:0002977,aplasia/hypoplasia involving the central nervous system,PDHX,mim2gene,OMIM:245349
HP:0002977,aplasia/hypoplasia involving the central nervous system,VPS41,mim2gene,OMIM:619389
HP:0002977,aplasia/hypoplasia involving the central nervous system,HMGB3,mim2gene,OMIM:300915
HP:0002977,aplasia/hypoplasia involving the central nervous system,APOE,mim2gene,OMIM:607822
HP:0002977,aplasia/hypoplasia involving the central nervous system,TBXT,mim2gene,OMIM:182940
HP:0002977,aplasia/hypoplasia involving the central nervous system,ZBTB20,mim2gene,OMIM:259050
HP:0002977,aplasia/hypoplasia involving the central nervous system,TRAPPC6B,mim2gene,OMIM:617862
HP:0002977,aplasia/hypoplasia involving the central nervous system,BSCL2,mim2gene,OMIM:615924
HP:0002977,aplasia/hypoplasia involving the central nervous system,NACC1,mim2gene,OMIM:617393
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCNK4,mim2gene,OMIM:618381
HP:0002977,aplasia/hypoplasia involving the central nervous system,TRAPPC14,mim2gene,OMIM:618351
HP:0002977,aplasia/hypoplasia involving the central nervous system,WDR81,mim2gene,OMIM:617967
HP:0002977,aplasia/hypoplasia involving the central nervous system,PACS1,mim2gene,OMIM:615009
HP:0002977,aplasia/hypoplasia involving the central nervous system,CENPE,mim2gene,OMIM:616051
HP:0002977,aplasia/hypoplasia involving the central nervous system,ERCC4,mim2gene,OMIM:610965
HP:0002977,aplasia/hypoplasia involving the central nervous system,L1CAM,mim2gene,OMIM:307000
HP:0002977,aplasia/hypoplasia involving the central nervous system,MFF,mim2gene,OMIM:617086
HP:0002977,aplasia/hypoplasia involving the central nervous system,DHX37,mim2gene,OMIM:618731
HP:0002977,aplasia/hypoplasia involving the central nervous system,KIF5A,mim2gene,OMIM:617235
HP:0002977,aplasia/hypoplasia involving the central nervous system,PRMT7,mim2gene,OMIM:617157
HP:0002977,aplasia/hypoplasia involving the central nervous system,FUT8,mim2gene,OMIM:618005
HP:0002977,aplasia/hypoplasia involving the central nervous system,PLPBP,mim2gene,OMIM:617290
HP:0002977,aplasia/hypoplasia involving the central nervous system,STAG2,mim2gene,OMIM:301043
HP:0002977,aplasia/hypoplasia involving the central nervous system,IGF1,mim2gene,OMIM:608747
HP:0002977,aplasia/hypoplasia involving the central nervous system,HNRNPH2,mim2gene,OMIM:300986
HP:0002977,aplasia/hypoplasia involving the central nervous system,VWA3B,mim2gene,OMIM:616948
HP:0002977,aplasia/hypoplasia involving the central nervous system,RPS6KA3,mim2gene,OMIM:303600
HP:0002977,aplasia/hypoplasia involving the central nervous system,DHCR24,mim2gene,OMIM:602398
HP:0002977,aplasia/hypoplasia involving the central nervous system,PIGP,mim2gene,OMIM:617599
HP:0002977,aplasia/hypoplasia involving the central nervous system,TBC1D24,mim2gene,OMIM:220500
HP:0002977,aplasia/hypoplasia involving the central nervous system,DHTKD1,mim2gene,OMIM:204750
HP:0002977,aplasia/hypoplasia involving the central nervous system,TUBB3,mim2gene,OMIM:600638
HP:0002977,aplasia/hypoplasia involving the central nervous system,MID1,mim2gene,OMIM:300000
HP:0002977,aplasia/hypoplasia involving the central nervous system,MVK,mim2gene,OMIM:610377
HP:0002977,aplasia/hypoplasia involving the central nervous system,TARS2,mim2gene,OMIM:615918
HP:0002977,aplasia/hypoplasia involving the central nervous system,PMPCB,mim2gene,OMIM:617954
HP:0002977,aplasia/hypoplasia involving the central nervous system,SMG9,mim2gene,OMIM:616920
HP:0002977,aplasia/hypoplasia involving the central nervous system,ACD,mim2gene,OMIM:616553
HP:0002977,aplasia/hypoplasia involving the central nervous system,EP300,mim2gene,OMIM:180849
HP:0002977,aplasia/hypoplasia involving the central nervous system,LARGE1,mim2gene,OMIM:613154
HP:0002977,aplasia/hypoplasia involving the central nervous system,TUBA1A,mim2gene,OMIM:611603
HP:0002977,aplasia/hypoplasia involving the central nervous system,ASPM,mim2gene,OMIM:608716
HP:0002977,aplasia/hypoplasia involving the central nervous system,FAM20C,mim2gene,OMIM:259775
HP:0002977,aplasia/hypoplasia involving the central nervous system,VAX1,mim2gene,OMIM:614402
HP:0002977,aplasia/hypoplasia involving the central nervous system,BRF1,mim2gene,OMIM:616202
HP:0002977,aplasia/hypoplasia involving the central nervous system,PPP1CB,mim2gene,OMIM:617506
HP:0002977,aplasia/hypoplasia involving the central nervous system,GLB1,mim2gene,OMIM:230600
HP:0002977,aplasia/hypoplasia involving the central nervous system,NDE1,mim2gene,OMIM:614019
HP:0002977,aplasia/hypoplasia involving the central nervous system,TUBB,mim2gene,OMIM:615771
HP:0002977,aplasia/hypoplasia involving the central nervous system,VPS13C,mim2gene,OMIM:616840
HP:0002977,aplasia/hypoplasia involving the central nervous system,DGCR8,mim2gene,OMIM:192430
HP:0002977,aplasia/hypoplasia involving the central nervous system,SNRPB,mim2gene,OMIM:117650
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDT1,mim2gene,OMIM:613804
HP:0002977,aplasia/hypoplasia involving the central nervous system,NT5C2,mim2gene,OMIM:613162
HP:0002977,aplasia/hypoplasia involving the central nervous system,TFAP2A,mim2gene,OMIM:113620
HP:0002977,aplasia/hypoplasia involving the central nervous system,TMCO1,mim2gene,OMIM:213980
HP:0002977,aplasia/hypoplasia involving the central nervous system,ERCC2,mim2gene,OMIM:610756
HP:0002977,aplasia/hypoplasia involving the central nervous system,WDR45,mim2gene,OMIM:300894
HP:0002977,aplasia/hypoplasia involving the central nervous system,FGFRL1,mim2gene,OMIM:194190
HP:0002977,aplasia/hypoplasia involving the central nervous system,NDUFV2,mim2gene,OMIM:618229
HP:0002977,aplasia/hypoplasia involving the central nervous system,RTTN,mim2gene,OMIM:614833
HP:0002977,aplasia/hypoplasia involving the central nervous system,TMEM216,mim2gene,OMIM:608091
HP:0002977,aplasia/hypoplasia involving the central nervous system,ANKRD17,mim2gene,OMIM:619504
HP:0002977,aplasia/hypoplasia involving the central nervous system,FKRP,mim2gene,OMIM:613153
HP:0002977,aplasia/hypoplasia involving the central nervous system,NCAPH,mim2gene,OMIM:617985
HP:0002977,aplasia/hypoplasia involving the central nervous system,DGCR6,mim2gene,OMIM:192430
HP:0002977,aplasia/hypoplasia involving the central nervous system,IER3IP1,mim2gene,OMIM:614231
HP:0002977,aplasia/hypoplasia involving the central nervous system,MYCN,mim2gene,OMIM:164280
HP:0002977,aplasia/hypoplasia involving the central nervous system,MED27,mim2gene,OMIM:619286
HP:0002977,aplasia/hypoplasia involving the central nervous system,EXOSC3,mim2gene,OMIM:614678
HP:0002977,aplasia/hypoplasia involving the central nervous system,BICRA,mim2gene,OMIM:619325
HP:0002977,aplasia/hypoplasia involving the central nervous system,TGFB1,mim2gene,OMIM:618213
HP:0002977,aplasia/hypoplasia involving the central nervous system,GTF2E2,mim2gene,OMIM:616943
HP:0002977,aplasia/hypoplasia involving the central nervous system,WASHC5,mim2gene,OMIM:220210
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCNQ2,mim2gene,OMIM:613720
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCNQ1,mim2gene,OMIM:130650
HP:0002977,aplasia/hypoplasia involving the central nervous system,CREBBP,mim2gene,OMIM:180849
HP:0002977,aplasia/hypoplasia involving the central nervous system,NBN,mim2gene,OMIM:251260
HP:0002977,aplasia/hypoplasia involving the central nervous system,SHROOM4,mim2gene,OMIM:300434
HP:0002977,aplasia/hypoplasia involving the central nervous system,IKBKG,mim2gene,OMIM:308300
HP:0002977,aplasia/hypoplasia involving the central nervous system,ATP5F1A,mim2gene,OMIM:616045
HP:0002977,aplasia/hypoplasia involving the central nervous system,TMEM237,mim2gene,OMIM:614424
HP:0002977,aplasia/hypoplasia involving the central nervous system,RBBP8,mim2gene,OMIM:251255
HP:0002977,aplasia/hypoplasia involving the central nervous system,CTSD,mim2gene,OMIM:610127
HP:0002977,aplasia/hypoplasia involving the central nervous system,SHOC2,mim2gene,OMIM:607721
HP:0002977,aplasia/hypoplasia involving the central nervous system,MRPS34,mim2gene,OMIM:617664
HP:0002977,aplasia/hypoplasia involving the central nervous system,NEK1,mim2gene,OMIM:617892
HP:0002977,aplasia/hypoplasia involving the central nervous system,RORA,mim2gene,OMIM:618060
HP:0002977,aplasia/hypoplasia involving the central nervous system,DOLK,mim2gene,OMIM:610768
HP:0002977,aplasia/hypoplasia involving the central nervous system,TUBGCP4,mim2gene,OMIM:616335
HP:0002977,aplasia/hypoplasia involving the central nervous system,FKTN,mim2gene,OMIM:236670
HP:0002977,aplasia/hypoplasia involving the central nervous system,SALL1,mim2gene,OMIM:107480
HP:0002977,aplasia/hypoplasia involving the central nervous system,NSD2,mim2gene,OMIM:194190
HP:0002977,aplasia/hypoplasia involving the central nervous system,PIGG,mim2gene,OMIM:616917
HP:0002977,aplasia/hypoplasia involving the central nervous system,NUTM2B-AS1,mim2gene,OMIM:618637
HP:0002977,aplasia/hypoplasia involving the central nervous system,CUL4B,mim2gene,OMIM:300354
HP:0002977,aplasia/hypoplasia involving the central nervous system,MOCS2,mim2gene,OMIM:252160
HP:0002977,aplasia/hypoplasia involving the central nervous system,KIFBP,mim2gene,OMIM:609460
HP:0002977,aplasia/hypoplasia involving the central nervous system,NALCN,mim2gene,OMIM:615419
HP:0002977,aplasia/hypoplasia involving the central nervous system,FMR1,mim2gene,OMIM:300623
HP:0002977,aplasia/hypoplasia involving the central nervous system,GBA2,mim2gene,OMIM:614409
HP:0002977,aplasia/hypoplasia involving the central nervous system,TBCE,mim2gene,OMIM:241410
HP:0002977,aplasia/hypoplasia involving the central nervous system,FANCG,mim2gene,OMIM:614082
HP:0002977,aplasia/hypoplasia involving the central nervous system,CWF19L1,mim2gene,OMIM:616127
HP:0002977,aplasia/hypoplasia involving the central nervous system,NPHP1,mim2gene,OMIM:609583
HP:0002977,aplasia/hypoplasia involving the central nervous system,TREM2,mim2gene,OMIM:618193
HP:0002977,aplasia/hypoplasia involving the central nervous system,COQ4,mim2gene,OMIM:616276
HP:0002977,aplasia/hypoplasia involving the central nervous system,NDUFB11,mim2gene,OMIM:300952
HP:0002977,aplasia/hypoplasia involving the central nervous system,VANGL2,mim2gene,OMIM:182940
HP:0002977,aplasia/hypoplasia involving the central nervous system,BRCA1,mim2gene,OMIM:617883
HP:0002977,aplasia/hypoplasia involving the central nervous system,TANC2,mim2gene,OMIM:618906
HP:0002977,aplasia/hypoplasia involving the central nervous system,POLG2,mim2gene,OMIM:619425
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCNJ2,mim2gene,OMIM:170390
HP:0002977,aplasia/hypoplasia involving the central nervous system,HCCS,mim2gene,OMIM:309801
HP:0002977,aplasia/hypoplasia involving the central nervous system,MORC2,mim2gene,OMIM:619090
HP:0002977,aplasia/hypoplasia involving the central nervous system,WDR26,mim2gene,OMIM:617616
HP:0002977,aplasia/hypoplasia involving the central nervous system,KCTD7,mim2gene,OMIM:611726
HP:0002977,aplasia/hypoplasia involving the central nervous system,DOCK6,mim2gene,OMIM:614219
HP:0002977,aplasia/hypoplasia involving the central nervous system,CAMK2B,mim2gene,OMIM:617799
HP:0002977,aplasia/hypoplasia involving the central nervous system,SASS6,mim2gene,OMIM:616402
HP:0002977,aplasia/hypoplasia involving the central nervous system,WWOX,mim2gene,OMIM:614322
HP:0002977,aplasia/hypoplasia involving the central nervous system,TBCE,mim2gene,OMIM:617207
HP:0002977,aplasia/hypoplasia involving the central nervous system,HHAT,mim2gene,OMIM:600092
HP:0002977,aplasia/hypoplasia involving the central nervous system,VRK1,mim2gene,OMIM:607596
HP:0002977,aplasia/hypoplasia involving the central nervous system,COX8A,mim2gene,OMIM:619059
HP:0002977,aplasia/hypoplasia involving the central nervous system,AMPD2,mim2gene,OMIM:615686
HP:0002977,aplasia/hypoplasia involving the central nervous system,POLR3B,mim2gene,OMIM:607694
HP:0002977,aplasia/hypoplasia involving the central nervous system,SQSTM1,mim2gene,OMIM:616437
HP:0002977,aplasia/hypoplasia involving the central nervous system,HNMT,mim2gene,OMIM:616739
HP:0002977,aplasia/hypoplasia involving the central nervous system,MED25,mim2gene,OMIM:616449
HP:0002977,aplasia/hypoplasia involving the central nervous system,TPRKB,mim2gene,OMIM:617731
HP:0002977,aplasia/hypoplasia involving the central nervous system,TSEN54,mim2gene,OMIM:225753
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDH2,mim2gene,OMIM:618929
HP:0002977,aplasia/hypoplasia involving the central nervous system,CEP55,mim2gene,OMIM:236500
HP:0002977,aplasia/hypoplasia involving the central nervous system,SIN3A,mim2gene,OMIM:613406
HP:0002977,aplasia/hypoplasia involving the central nervous system,RNPC3,mim2gene,OMIM:618160
HP:0002977,aplasia/hypoplasia involving the central nervous system,CAMTA1,mim2gene,OMIM:614756
HP:0002977,aplasia/hypoplasia involving the central nervous system,FBXW11,mim2gene,OMIM:618914
HP:0002977,aplasia/hypoplasia involving the central nervous system,SLC9A6,mim2gene,OMIM:300243
HP:0002977,aplasia/hypoplasia involving the central nervous system,POC1A,mim2gene,OMIM:614813
HP:0002977,aplasia/hypoplasia involving the central nervous system,RNF125,mim2gene,OMIM:616260
HP:0002977,aplasia/hypoplasia involving the central nervous system,RTEL1,mim2gene,OMIM:615190
HP:0002977,aplasia/hypoplasia involving the central nervous system,ELOVL4,mim2gene,OMIM:614457
HP:0002977,aplasia/hypoplasia involving the central nervous system,CLN8,mim2gene,OMIM:610003
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDC40,mim2gene,OMIM:619302
HP:0002977,aplasia/hypoplasia involving the central nervous system,KIF7,mim2gene,OMIM:607131
HP:0002977,aplasia/hypoplasia involving the central nervous system,AMT,mim2gene,OMIM:605899
HP:0002977,aplasia/hypoplasia involving the central nervous system,NUAK2,mim2gene,OMIM:619452
HP:0002977,aplasia/hypoplasia involving the central nervous system,GABRA5,mim2gene,OMIM:618559
HP:0002977,aplasia/hypoplasia involving the central nervous system,ARX,mim2gene,OMIM:308350
HP:0002977,aplasia/hypoplasia involving the central nervous system,LETM1,mim2gene,OMIM:194190
HP:0002977,aplasia/hypoplasia involving the central nervous system,DCC,mim2gene,OMIM:617542
HP:0002977,aplasia/hypoplasia involving the central nervous system,SERAC1,mim2gene,OMIM:614739
HP:0002977,aplasia/hypoplasia involving the central nervous system,AP1S2,mim2gene,OMIM:304340
HP:0002977,aplasia/hypoplasia involving the central nervous system,DYNC1H1,mim2gene,OMIM:614563
HP:0002977,aplasia/hypoplasia involving the central nervous system,WFS1,mim2gene,OMIM:222300
HP:0002977,aplasia/hypoplasia involving the central nervous system,TRAF7,mim2gene,OMIM:618164
HP:0002977,aplasia/hypoplasia involving the central nervous system,KIDINS220,mim2gene,OMIM:619501
HP:0002977,aplasia/hypoplasia involving the central nervous system,TBC1D23,mim2gene,OMIM:617695
HP:0002977,aplasia/hypoplasia involving the central nervous system,MRM2,mim2gene,OMIM:618567
HP:0002977,aplasia/hypoplasia involving the central nervous system,AGA,mim2gene,OMIM:208400
HP:0002977,aplasia/hypoplasia involving the central nervous system,FGF12,mim2gene,OMIM:617166
HP:0002977,aplasia/hypoplasia involving the central nervous system,ALG9,mim2gene,OMIM:608776
HP:0002977,aplasia/hypoplasia involving the central nervous system,GMPPB,mim2gene,OMIM:615350
HP:0002977,aplasia/hypoplasia involving the central nervous system,PNKP,mim2gene,OMIM:613402
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDC45,mim2gene,OMIM:617063
HP:0002977,aplasia/hypoplasia involving the central nervous system,CYP27A1,mim2gene,OMIM:213700
HP:0002977,aplasia/hypoplasia involving the central nervous system,NHLRC2,mim2gene,OMIM:618278
HP:0002977,aplasia/hypoplasia involving the central nervous system,MAST1,mim2gene,OMIM:618273
HP:0002977,aplasia/hypoplasia involving the central nervous system,DHX30,mim2gene,OMIM:617804
HP:0002977,aplasia/hypoplasia involving the central nervous system,TSEN2,mim2gene,OMIM:612389
HP:0002977,aplasia/hypoplasia involving the central nervous system,RAB18,mim2gene,OMIM:614222
HP:0002977,aplasia/hypoplasia involving the central nervous system,QDPR,mim2gene,OMIM:261630
HP:0002977,aplasia/hypoplasia involving the central nervous system,GORAB,mim2gene,OMIM:231070
HP:0002977,aplasia/hypoplasia involving the central nervous system,L2HGDH,mim2gene,OMIM:236792
HP:0002977,aplasia/hypoplasia involving the central nervous system,MASP1,mim2gene,OMIM:257920
HP:0002977,aplasia/hypoplasia involving the central nervous system,GM2A,mim2gene,OMIM:272750
HP:0002977,aplasia/hypoplasia involving the central nervous system,FTO,mim2gene,OMIM:612938
HP:0002977,aplasia/hypoplasia involving the central nervous system,NARS1,mim2gene,OMIM:619091
HP:0002977,aplasia/hypoplasia involving the central nervous system,ALG14,mim2gene,OMIM:619036
HP:0002977,aplasia/hypoplasia involving the central nervous system,METTL5,mim2gene,OMIM:618665
HP:0002977,aplasia/hypoplasia involving the central nervous system,PEX19,mim2gene,OMIM:614886
HP:0002977,aplasia/hypoplasia involving the central nervous system,CCDC47,mim2gene,OMIM:618268
HP:0002977,aplasia/hypoplasia involving the central nervous system,TRAPPC2L,mim2gene,OMIM:618331
HP:0002977,aplasia/hypoplasia involving the central nervous system,BMP4,mim2gene,OMIM:607932
HP:0002977,aplasia/hypoplasia involving the central nervous system,TMEM138,mim2gene,OMIM:614465
HP:0002977,aplasia/hypoplasia involving the central nervous system,LAS1L,mim2gene,OMIM:309585
HP:0002977,aplasia/hypoplasia involving the central nervous system,IRF2BPL,mim2gene,OMIM:618088
HP:0002977,aplasia/hypoplasia involving the central nervous system,OFD1,mim2gene,OMIM:300804
HP:0002977,aplasia/hypoplasia involving the central nervous system,EXOSC1,mim2gene,OMIM:619304
HP:0002977,aplasia/hypoplasia involving the central nervous system,RPE65,mim2gene,OMIM:204100
HP:0002977,aplasia/hypoplasia involving the central nervous system,PIK3R2,mim2gene,OMIM:603387
HP:0002977,aplasia/hypoplasia involving the central nervous system,TSEN15,mim2gene,OMIM:617026
HP:0002977,aplasia/hypoplasia involving the central nervous system,FADD,mim2gene,OMIM:613759
HP:0002977,aplasia/hypoplasia involving the central nervous system,STAG1,mim2gene,OMIM:617635
HP:0002977,aplasia/hypoplasia involving the central nervous system,EXOC7,mim2gene,OMIM:619072
HP:0002977,aplasia/hypoplasia involving the central nervous system,SMAD4,mim2gene,OMIM:139210
HP:0002977,aplasia/hypoplasia involving the central nervous system,NODAL,mim2gene,OMIM:270100
HP:0002977,aplasia/hypoplasia involving the central nervous system,DYNC1I2,mim2gene,OMIM:618492
HP:0002977,aplasia/hypoplasia involving the central nervous system,COASY,mim2gene,OMIM:615643
HP:0002977,aplasia/hypoplasia involving the central nervous system,HIBCH,mim2gene,OMIM:250620
HP:0002977,aplasia/hypoplasia involving the central nervous system,PDYN,mim2gene,OMIM:610245
HP:0002977,aplasia/hypoplasia involving the central nervous system,KIF14,mim2gene,OMIM:617914
HP:0002977,aplasia/hypoplasia involving the central nervous system,ERCC6,mim2gene,OMIM:133540
HP:0002977,aplasia/hypoplasia involving the central nervous system,MECP2,mim2gene,OMIM:300673
HP:0002977,aplasia/hypoplasia involving the central nervous system,PSPH,mim2gene,OMIM:614023
HP:0002977,aplasia/hypoplasia involving the central nervous system,NCAPG2,mim2gene,OMIM:618460
HP:0002977,aplasia/hypoplasia involving the central nervous system,STT3A,mim2gene,OMIM:615596
HP:0002977,aplasia/hypoplasia involving the central nervous system,NPHP3,mim2gene,OMIM:208540
HP:0002977,aplasia/hypoplasia involving the central nervous system,INTS8,mim2gene,OMIM:618572
HP:0002977,aplasia/hypoplasia involving the central nervous system,NTNG2,mim2gene,OMIM:618718
HP:0002977,aplasia/hypoplasia involving the central nervous system,RBM10,mim2gene,OMIM:311900
HP:0002977,aplasia/hypoplasia involving the central nervous system,BTD,mim2gene,OMIM:253260
HP:0002977,aplasia/hypoplasia involving the central nervous system,NUS1,mim2gene,OMIM:617082
HP:0002977,aplasia/hypoplasia involving the central nervous system,CHMP1A,mim2gene,OMIM:614961
HP:0002977,aplasia/hypoplasia involving the central nervous system,TWIST1,mim2gene,OMIM:617746
HP:0002977,aplasia/hypoplasia involving the central nervous system,EXTL3,mim2gene,OMIM:617425
HP:0002977,aplasia/hypoplasia involving the central nervous system,MYH3,mim2gene,OMIM:178110
HP:0002977,aplasia/hypoplasia involving the central nervous system,POMGNT2,mim2gene,OMIM:614830
HP:0002977,aplasia/hypoplasia involving the central nervous system,RNF168,mim2gene,OMIM:611943
HP:0002977,aplasia/hypoplasia involving the central nervous system,ARL 3.00,mim2gene,OMIM:618161
HP:0002977,aplasia/hypoplasia involving the central nervous system,DDX6,mim2gene,OMIM:618653
HP:0002977,aplasia/hypoplasia involving the central nervous system,SMARCA2,mim2gene,OMIM:619293
HP:0002977,aplasia/hypoplasia involving the central nervous system,UGDH,mim2gene,OMIM:618792
HP:0002977,aplasia/hypoplasia involving the central nervous system,ZEB2,mim2gene,OMIM:235730
HP:0002977,aplasia/hypoplasia involving the central nervous system,SLC25A19,mim2gene,OMIM:607196
HP:0002977,aplasia/hypoplasia involving the central nervous system,CDC42,mim2gene,OMIM:616737
HP:0002977,aplasia/hypoplasia involving the central nervous system,SVBP,mim2gene,OMIM:618569
HP:0002977,aplasia/hypoplasia involving the central nervous system,PET100,mim2gene,OMIM:619055
HP:0002977,aplasia/hypoplasia involving the central nervous system,LRP5,mim2gene,OMIM:259770
HP:0002977,aplasia/hypoplasia involving the central nervous system,FOXG1,mim2gene,OMIM:613454
HP:0002977,aplasia/hypoplasia involving the central nervous system,ZBTB11,mim2gene,OMIM:618383
HP:0002977,aplasia/hypoplasia involving the central nervous system,LRP2,mim2gene,OMIM:222448
HP:0002977,aplasia/hypoplasia involving the central nervous system,CPA6,mim2gene,OMIM:614418
HP:0002977,aplasia/hypoplasia involving the central nervous system,THOC2,mim2gene,OMIM:300957
HP:0002977,aplasia/hypoplasia involving the central nervous system,SLC13A5,mim2gene,OMIM:615905
HP:0002977,aplasia/hypoplasia involving the central nervous system,CEP152,mim2gene,OMIM:614852
HP:0002977,aplasia/hypoplasia involving the central nervous system,FAR1,mim2gene,OMIM:616154
HP:0002977,aplasia/hypoplasia involving the central nervous system,POMGNT1,mim2gene,OMIM:253280
HP:0002977,aplasia/hypoplasia involving the central nervous system,CLN6,mim2gene,OMIM:204300
HP:0002977,aplasia/hypoplasia involving the central nervous system,SUZ12,mim2gene,OMIM:618786
HP:0002977,aplasia/hypoplasia involving the central nervous system,TMEM260,mim2gene,OMIM:617478
HP:0002977,aplasia/hypoplasia involving the central nervous system,COG4,mim2gene,OMIM:613489
HP:0002977,aplasia/hypoplasia involving the central nervous system,PRRX1,mim2gene,OMIM:202650
HP:0002977,aplasia/hypoplasia involving the central nervous system,SCN3A,mim2gene,OMIM:617935
HP:0002977,aplasia/hypoplasia involving the central nervous system,GABBR2,mim2gene,OMIM:617903
HP:0002977,aplasia/hypoplasia involving the central nervous system,AMER1,mim2gene,OMIM:300373
HP:0002977,aplasia/hypoplasia involving the central nervous system,ZIC2,mim2gene,OMIM:609637
HP:0002977,aplasia/hypoplasia involving the central nervous system,GLS,mim2gene,OMIM:618339
HP:0002977,aplasia/hypoplasia involving the central nervous system,PUS3,mim2gene,OMIM:617051
HP:0002977,aplasia/hypoplasia involving the central nervous system,FGFR1,mim2gene,OMIM:613001
HP:0002977,aplasia/hypoplasia involving the central nervous system,FANCI,mim2gene,OMIM:609053
HP:0002977,aplasia/hypoplasia involving the central nervous system,MED17,mim2gene,OMIM:613668
HP:0002977,aplasia/hypoplasia involving the central nervous system,SLC35C1,mim2gene,OMIM:266265
HP:0002977,aplasia/hypoplasia involving the central nervous system,CACNA1B,mim2gene,OMIM:618497
HP:0002977,aplasia/hypoplasia involving the central nervous system,ERCC5,mim2gene,OMIM:616570
HP:0002977,aplasia/hypoplasia involving the central nervous system,XPA,mim2gene,OMIM:278700
HP:0002977,aplasia/hypoplasia involving the central nervous system,ATP5F1A,mim2gene,OMIM:615228
HP:0002977,aplasia/hypoplasia involving the central nervous system,TET3,mim2gene,OMIM:618798
HP:0002977,aplasia/hypoplasia involving the central nervous system,OGT,mim2gene,OMIM:300997
HP:0002977,aplasia/hypoplasia involving the central nervous system,TKFC,mim2gene,OMIM:618805
HP:0002977,aplasia/hypoplasia involving the central nervous system,ITGA3,mim2gene,OMIM:614748
HP:0002977,aplasia/hypoplasia involving the central nervous system,COX7B,mim2gene,OMIM:300887
HP:0002977,aplasia/hypoplasia involving the central nervous system,POGZ,mim2gene,OMIM:616364
HP:0002977,aplasia/hypoplasia involving the central nervous system,FANCC,mim2gene,OMIM:227645
HP:0002977,aplasia/hypoplasia involving the central nervous system,ARSL,mim2gene,OMIM:302950
HP:0002977,aplasia/hypoplasia involving the central nervous system,AIFM1,mim2gene,OMIM:300232
HP:0002977,aplasia/hypoplasia involving the central nervous system,RPS23,mim2gene,OMIM:617412
HP:0002977,aplasia/hypoplasia involving the central nervous system,GMNN,mim2gene,OMIM:616835
HP:0002977,aplasia/hypoplasia involving the central nervous system,GJC2,mim2gene,OMIM:608804
HP:0002977,aplasia/hypoplasia involving the central nervous system,OPHN1,mim2gene,OMIM:300486
HP:0002977,aplasia/hypoplasia involving the central nervous system,PLG,mim2gene,OMIM:217090
HP:0002977,aplasia/hypoplasia involving the central nervous system,FUCA1,mim2gene,OMIM:230000
HP:0002977,aplasia/hypoplasia involving the central nervous system,SPECC1L,mim2gene,OMIM:145410
HP:0002977,aplasia/hypoplasia involving the central nervous system,ALDH18A1,mim2gene,OMIM:616603
HP:0002977,aplasia/hypoplasia involving the central nervous system,SPR,mim2gene,OMIM:612716
HP:0002977,aplasia/hypoplasia involving the central nervous system,COL3A1,mim2gene,OMIM:618343
HP:0002977,aplasia/hypoplasia involving the central nervous system,FOXRED1,mim2gene,OMIM:618241
HP:0002977,aplasia/hypoplasia involving the central nervous system,PANK2,mim2gene,OMIM:234200
HP:0002977,aplasia/hypoplasia involving the central nervous system,NDUFC2,mim2gene,OMIM:619170
HP:0002977,aplasia/hypoplasia involving the central nervous system,C12ORF57,mim2gene,OMIM:218340
HP:0002977,aplasia/hypoplasia involving the central nervous system,TP53RK,mim2gene,OMIM:617730
HP:0002977,aplasia/hypoplasia involving the central nervous system,TP53,mim2gene,OMIM:618165
HP:0002977,aplasia/hypoplasia involving the central nervous system,EXT2,mim2gene,OMIM:616682
HP:0002977,aplasia/hypoplasia involving the central nervous system,MMACHC,mim2gene,OMIM:277400
HP:0002977,aplasia/hypoplasia involving the central nervous system,WDFY3,mim2gene,OMIM:617520
HP:0002977,aplasia/hypoplasia involving the central nervous system,PRDX1,mim2gene,OMIM:277400
HP:0002977,aplasia/hypoplasia involving the central nervous system,COPB2,mim2gene,OMIM:617800
HP:0002977,aplasia/hypoplasia involving the central nervous system,PAK3,mim2gene,OMIM:300558
