HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link,
HP:0010460,Abnormality of the female genitalia,2563,GABRD,,orphadata,ORPHA:1606,
HP:0010460,Abnormality of the female genitalia,6497,SKI,,orphadata,ORPHA:1606,
HP:0010460,Abnormality of the female genitalia,55135,WRAP53,,orphadata,ORPHA:1775,
HP:0010460,Abnormality of the female genitalia,8888,MCM3AP,-,mim2gene,OMIM:618124,
HP:0010460,Abnormality of the female genitalia,4323,MMP14,,orphadata,ORPHA:371428,
HP:0010460,Abnormality of the female genitalia,471,ATIC,-,mim2gene,OMIM:608688,
HP:0010460,Abnormality of the female genitalia,57560,IFT80,,orphadata,ORPHA:93271,
HP:0010460,Abnormality of the female genitalia,1588,CYP19A1,,orphadata,ORPHA:91,
HP:0010460,Abnormality of the female genitalia,81848,SPRY4,,orphadata,ORPHA:478,
HP:0010460,Abnormality of the female genitalia,2516,NR5A1,-,mim2gene,OMIM:612965,
HP:0010460,Abnormality of the female genitalia,4867,NPHP1,,orphadata,ORPHA:110,
HP:0010460,Abnormality of the female genitalia,6390,SDHB,,orphadata,ORPHA:201,
HP:0010460,Abnormality of the female genitalia,79796,ALG9,,orphadata,ORPHA:79328,
HP:0010460,Abnormality of the female genitalia,7473,WNT3,question,mim2gene,OMIM:273395,
HP:0010460,Abnormality of the female genitalia,57647,DHX37,,orphadata,ORPHA:242,
HP:0010460,Abnormality of the female genitalia,26146,TRAF3IP1,,orphadata,ORPHA:3156,
HP:0010460,Abnormality of the female genitalia,285025,CCDC141,,orphadata,ORPHA:478,
HP:0010460,Abnormality of the female genitalia,5000,ORC4,-,mim2gene,OMIM:613800,
HP:0010460,Abnormality of the female genitalia,5573,PRKAR1A,,orphadata,ORPHA:950,
HP:0010460,Abnormality of the female genitalia,5828,PEX2,-,mim2gene,OMIM:614866,
HP:0010460,Abnormality of the female genitalia,23347,SMCHD1,-,mim2gene,OMIM:603457,
HP:0010460,Abnormality of the female genitalia,5346,PLIN1,,orphadata,ORPHA:280356,
HP:0010460,Abnormality of the female genitalia,54551,MAGEL2,,orphadata,ORPHA:398069,
HP:0010460,Abnormality of the female genitalia,6650,CAPN15,-,mim2gene,OMIM:619318,
HP:0010460,Abnormality of the female genitalia,135935,NOBOX,-,mim2gene,OMIM:611548,
HP:0010460,Abnormality of the female genitalia,190,NR0B1,,orphadata,ORPHA:242,
HP:0010460,Abnormality of the female genitalia,1294,COL7A1,,orphadata,ORPHA:79409,
HP:0010461,Abnormality of the male genitalia,8842,PROM1,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,3592,IL12A,,orphadata,ORPHA:117,
HP:0010461,Abnormality of the male genitalia,7994,KAT6A,,orphadata,ORPHA:457193,
HP:0010461,Abnormality of the male genitalia,89884,LHX4,,orphadata,ORPHA:95496,
HP:0010461,Abnormality of the male genitalia,9839,ZEB2,-,mim2gene,OMIM:235730,
HP:0010461,Abnormality of the male genitalia,6905,TBCE,,orphadata,ORPHA:2323,
HP:0010461,Abnormality of the male genitalia,54585,LZTFL1,-,mim2gene,OMIM:615994,
HP:0010461,Abnormality of the male genitalia,259232,NALCN,-,mim2gene,OMIM:615419,
HP:0010461,Abnormality of the male genitalia,25914,RTTN,,orphadata,ORPHA:468631,
HP:0010461,Abnormality of the male genitalia,219844,HYLS1,,orphadata,ORPHA:2189,
HP:0010461,Abnormality of the male genitalia,6237,RRAS,,orphadata,ORPHA:648,
HP:0010461,Abnormality of the male genitalia,10587,TXNRD2,,orphadata,ORPHA:361,
HP:0010461,Abnormality of the male genitalia,3703,STT3A,,orphadata,ORPHA:370921,
HP:0010461,Abnormality of the male genitalia,5881,RAC3,-,mim2gene,OMIM:618577,
HP:0010461,Abnormality of the male genitalia,2719,GPC3,-,mim2gene,OMIM:312870,
HP:0010461,Abnormality of the male genitalia,1349,COX7B,-,mim2gene,OMIM:309801,
HP:0010461,Abnormality of the male genitalia,998,CDC42,,orphadata,ORPHA:487796,
HP:0010461,Abnormality of the male genitalia,585,BBS4,-,mim2gene,OMIM:615982,
HP:0010461,Abnormality of the male genitalia,579,NKX3-2,-,mim2gene,OMIM:613330,
HP:0010461,Abnormality of the male genitalia,5015,OTX2,-,mim2gene,OMIM:610125,
HP:0010461,Abnormality of the male genitalia,6638,SNRPN,,orphadata,ORPHA:177904,
HP:0010461,Abnormality of the male genitalia,3339,HSPG2,,orphadata,ORPHA:800,
HP:0010461,Abnormality of the male genitalia,2132,EXT2,,orphadata,ORPHA:52022,
HP:0010461,Abnormality of the male genitalia,1589,CYP21A2,-,mim2gene,OMIM:201910,
HP:0010461,Abnormality of the male genitalia,4683,NBN,,orphadata,ORPHA:145,
HP:0010461,Abnormality of the male genitalia,1000,CDH2,-,mim2gene,OMIM:618929,
HP:0010461,Abnormality of the male genitalia,6654,SOS1,-,mim2gene,OMIM:610733,
HP:0010461,Abnormality of the male genitalia,9442,MED27,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,7157,TP53,-,mim2gene,OMIM:618165,
HP:0010461,Abnormality of the male genitalia,317662,FAM149B1,,orphadata,ORPHA:2754,
HP:0010461,Abnormality of the male genitalia,2071,ERCC3,,orphadata,ORPHA:33364,
HP:0010461,Abnormality of the male genitalia,2188,FANCF,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,2072,ERCC4,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,2177,FANCD2,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,4081,MAB21L1,-,mim2gene,OMIM:618479,
HP:0010461,Abnormality of the male genitalia,8241,RBM10,,orphadata,ORPHA:2886,
HP:0010461,Abnormality of the male genitalia,4953,ODC1,,orphadata,ORPHA:544488,
HP:0010461,Abnormality of the male genitalia,10516,FBLN5,,orphadata,ORPHA:90349,
HP:0010461,Abnormality of the male genitalia,2535,FZD2,-,mim2gene,OMIM:164745,
HP:0010461,Abnormality of the male genitalia,7026,NR2F2,-,mim2gene,OMIM:618901,
HP:0010461,Abnormality of the male genitalia,3664,IRF6,,orphadata,ORPHA:1300,
HP:0010461,Abnormality of the male genitalia,54496,PRMT7,,orphadata,ORPHA:464288,
HP:0010461,Abnormality of the male genitalia,10847,SRCAP,-,mim2gene,OMIM:619595,
HP:0010461,Abnormality of the male genitalia,2260,FGFR1,-,mim2gene,OMIM:190440,
HP:0010461,Abnormality of the male genitalia,3284,HSD3B2,,orphadata,ORPHA:90791,
HP:0010461,Abnormality of the male genitalia,4618,MYF6,,orphadata,ORPHA:169189,
HP:0010461,Abnormality of the male genitalia,129880,BBS5,,orphadata,ORPHA:110,
HP:0010461,Abnormality of the male genitalia,7547,ZIC3,-,mim2gene,OMIM:314390,
HP:0010461,Abnormality of the male genitalia,1146,CHRNG,-,mim2gene,OMIM:265000,
HP:0010461,Abnormality of the male genitalia,5889,RAD51C,-,mim2gene,OMIM:613390,
HP:0010461,Abnormality of the male genitalia,2255,FGF10,-,mim2gene,OMIM:149730,
HP:0010461,Abnormality of the male genitalia,80169,CTC1,,orphadata,ORPHA:1775,
HP:0010461,Abnormality of the male genitalia,105259599,H19-ICR,-,mim2gene,OMIM:130650,
HP:0010461,Abnormality of the male genitalia,80184,CEP290,,orphadata,ORPHA:110,
HP:0010461,Abnormality of the male genitalia,9227,LRAT,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,2260,FGFR1,,orphadata,ORPHA:432,
HP:0010461,Abnormality of the male genitalia,201595,STT3B,,orphadata,ORPHA:370924,
HP:0010461,Abnormality of the male genitalia,284361,EMC10,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,23116,TOGARAM1,-,mim2gene,OMIM:619185,
HP:0010461,Abnormality of the male genitalia,51317,PHF21A,,orphadata,ORPHA:52022,
HP:0010461,Abnormality of the male genitalia,4000,LMNA,,orphadata,ORPHA:740,
HP:0010461,Abnormality of the male genitalia,4052,LTBP1,,orphadata,ORPHA:90349,
HP:0010461,Abnormality of the male genitalia,6775,STAT4,,orphadata,ORPHA:117,
HP:0010461,Abnormality of the male genitalia,56983,POGLUT1,,orphadata,ORPHA:79145,
HP:0010461,Abnormality of the male genitalia,2531,KDSR,,orphadata,ORPHA:317,
HP:0010461,Abnormality of the male genitalia,1848,DUSP6,-,mim2gene,OMIM:146110,
HP:0010461,Abnormality of the male genitalia,79813,EHMT1,-,mim2gene,OMIM:610253,
HP:0010461,Abnormality of the male genitalia,55212,BBS7,,orphadata,ORPHA:110,
HP:0010461,Abnormality of the male genitalia,9320,TRIP12,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,6392,SDHD,,orphadata,ORPHA:201,
HP:0010461,Abnormality of the male genitalia,81857,MED25,-,mim2gene,OMIM:616449,
HP:0010461,Abnormality of the male genitalia,1586,CYP17A1,,orphadata,ORPHA:90793,
HP:0010461,Abnormality of the male genitalia,2176,FANCC,-,mim2gene,OMIM:227645,
HP:0010461,Abnormality of the male genitalia,51053,GMNN,-,mim2gene,OMIM:616835,
HP:0010461,Abnormality of the male genitalia,138050,HGSNAT,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,8260,NAA10,,orphadata,ORPHA:276432,
HP:0010461,Abnormality of the male genitalia,6598,SMARCB1,,orphadata,ORPHA:1465,
HP:0010461,Abnormality of the male genitalia,55384,MEG3,,orphadata,ORPHA:96184,
HP:0010461,Abnormality of the male genitalia,2737,GLI3,-,mim2gene,OMIM:175700,
HP:0010461,Abnormality of the male genitalia,5915,RARB,-,mim2gene,OMIM:615524,
HP:0010461,Abnormality of the male genitalia,80152,CENPT,question,mim2gene,OMIM:618702,
HP:0010461,Abnormality of the male genitalia,10584,COLEC10,-,mim2gene,OMIM:248340,
HP:0010461,Abnormality of the male genitalia,10459,MAD2L2,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,259232,NALCN,,orphadata,ORPHA:2053,
HP:0010461,Abnormality of the male genitalia,23389,MED13L,-,mim2gene,OMIM:616789,
HP:0010461,Abnormality of the male genitalia,2175,FANCA,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,5727,PTCH1,,orphadata,ORPHA:280200,
HP:0010461,Abnormality of the male genitalia,1182,CLCN3,-,mim2gene,OMIM:619512,
HP:0010461,Abnormality of the male genitalia,50937,CDON,,orphadata,ORPHA:95496,
HP:0010461,Abnormality of the male genitalia,3914,LAMB3,,orphadata,ORPHA:79404,
HP:0010461,Abnormality of the male genitalia,23291,FBXW11,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,1656,DDX6,-,mim2gene,OMIM:618653,
HP:0010461,Abnormality of the male genitalia,317761,C14ORF39,,orphadata,ORPHA:399805,
HP:0010461,Abnormality of the male genitalia,6165,RPL35A,,orphadata,ORPHA:124,
HP:0010461,Abnormality of the male genitalia,51750,RTEL1,,orphadata,ORPHA:1775,
HP:0010461,Abnormality of the male genitalia,6942,TCF20,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,6231,RPS26,,orphadata,ORPHA:124,
HP:0010461,Abnormality of the male genitalia,3691,ITGB4,,orphadata,ORPHA:158684,
HP:0010461,Abnormality of the male genitalia,54361,WNT4,question,mim2gene,OMIM:611812,
HP:0010461,Abnormality of the male genitalia,25836,NIPBL,-,mim2gene,OMIM:122470,
HP:0010461,Abnormality of the male genitalia,10225,CD96,-,mim2gene,OMIM:211750,
HP:0010461,Abnormality of the male genitalia,2316,FLNA,,orphadata,ORPHA:90652,
HP:0010461,Abnormality of the male genitalia,5193,PEX12,,orphadata,ORPHA:912,
HP:0010461,Abnormality of the male genitalia,1848,DUSP6,,orphadata,ORPHA:478,
HP:0010461,Abnormality of the male genitalia,26012,NSMF,,orphadata,ORPHA:432,
HP:0010461,Abnormality of the male genitalia,9772,TMEM94,-,mim2gene,OMIM:618316,
HP:0010461,Abnormality of the male genitalia,55681,SCYL2,-,mim2gene,OMIM:618766,
HP:0010461,Abnormality of the male genitalia,6897,TARS1,,orphadata,ORPHA:33364,
HP:0010461,Abnormality of the male genitalia,4796,TONSL,,orphadata,ORPHA:93357,
HP:0010461,Abnormality of the male genitalia,6611,SMS,,orphadata,ORPHA:3063,
HP:0010461,Abnormality of the male genitalia,57492,ARID1B,,orphadata,ORPHA:1465,
HP:0010461,Abnormality of the male genitalia,6210,RPS15A,,orphadata,ORPHA:124,
HP:0010461,Abnormality of the male genitalia,95681,CEP41,-,mim2gene,OMIM:614464,
HP:0010461,Abnormality of the male genitalia,9723,SEMA3E,-,mim2gene,OMIM:146110,
HP:0010461,Abnormality of the male genitalia,79848,CSPP1,,orphadata,ORPHA:397715,
HP:0010461,Abnormality of the male genitalia,51132,RLIM,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,51114,ZDHHC9,,orphadata,ORPHA:776,
HP:0010461,Abnormality of the male genitalia,2253,FGF8,,orphadata,ORPHA:478,
HP:0010461,Abnormality of the male genitalia,4193,MDM2,,orphadata,ORPHA:524,
HP:0010461,Abnormality of the male genitalia,23247,KATNIP,-,mim2gene,OMIM:616784,
HP:0010461,Abnormality of the male genitalia,6663,SOX10,,orphadata,ORPHA:478,
HP:0010461,Abnormality of the male genitalia,84100,ARL6,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,51651,PTRH2,-,mim2gene,OMIM:616263,
HP:0010461,Abnormality of the male genitalia,25782,RAB3GAP2,,orphadata,ORPHA:1387,
HP:0010461,Abnormality of the male genitalia,2324,FLT4,,orphadata,ORPHA:3303,
HP:0010461,Abnormality of the male genitalia,79625,NDNF,-,mim2gene,OMIM:618841,
HP:0010461,Abnormality of the male genitalia,1859,DYRK1A,,orphadata,ORPHA:464311,
HP:0010461,Abnormality of the male genitalia,84976,DISP1,,orphadata,ORPHA:280200,
HP:0010461,Abnormality of the male genitalia,1586,CYP17A1,,orphadata,ORPHA:90796,
HP:0010461,Abnormality of the male genitalia,23040,MYT1L,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,8220,ESS2,-,mim2gene,OMIM:192430,
HP:0010461,Abnormality of the male genitalia,205717,USF3,,orphadata,ORPHA:201,
HP:0010461,Abnormality of the male genitalia,9896,FIG4,,orphadata,ORPHA:3472,
HP:0010461,Abnormality of the male genitalia,4948,OCA2,,orphadata,ORPHA:177901,
HP:0010461,Abnormality of the male genitalia,8882,ZPR1,question,mim2gene,OMIM:619321,
HP:0010461,Abnormality of the male genitalia,5087,PBX1,-,mim2gene,OMIM:617641,
HP:0010461,Abnormality of the male genitalia,9915,ARNT2,,orphadata,ORPHA:3157,
HP:0010461,Abnormality of the male genitalia,6138,RPL15,,orphadata,ORPHA:124,
HP:0010461,Abnormality of the male genitalia,113179,ADAT3,,orphadata,ORPHA:363528,
HP:0010461,Abnormality of the male genitalia,94137,RP1L1,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,340419,RSPO2,-,mim2gene,OMIM:618021,
HP:0010461,Abnormality of the male genitalia,1785,DNM2,,orphadata,ORPHA:169189,
HP:0010461,Abnormality of the male genitalia,9361,LONP1,-,mim2gene,OMIM:600373,
HP:0010461,Abnormality of the male genitalia,23522,KAT6B,,orphadata,ORPHA:85201,
HP:0010461,Abnormality of the male genitalia,5885,RAD21,,orphadata,ORPHA:199,
HP:0010461,Abnormality of the male genitalia,1131,CHRM3,,orphadata,ORPHA:2970,
HP:0010461,Abnormality of the male genitalia,3643,INSR,-,mim2gene,OMIM:246200,
HP:0010461,Abnormality of the male genitalia,1630,DCC,,orphadata,ORPHA:478,
HP:0010461,Abnormality of the male genitalia,190,NR0B1,-,mim2gene,OMIM:300200,
HP:0010461,Abnormality of the male genitalia,2778,GNAS,,orphadata,ORPHA:562,
HP:0010461,Abnormality of the male genitalia,22930,RAB3GAP1,,orphadata,ORPHA:2510,
HP:0010461,Abnormality of the male genitalia,10908,PNPLA6,-,mim2gene,OMIM:275400,
HP:0010461,Abnormality of the male genitalia,6638,SNRPN,-,mim2gene,OMIM:176270,
HP:0010461,Abnormality of the male genitalia,6899,TBX1,,orphadata,ORPHA:567,
HP:0010461,Abnormality of the male genitalia,51053,GMNN,,orphadata,ORPHA:2554,
HP:0010461,Abnormality of the male genitalia,2488,FSHB,-,mim2gene,OMIM:229070,
HP:0010461,Abnormality of the male genitalia,3756,KCNH1,-,mim2gene,OMIM:135500,
HP:0010461,Abnormality of the male genitalia,63901,FAM111A,-,mim2gene,OMIM:602361,
HP:0010461,Abnormality of the male genitalia,3845,KRAS,,orphadata,ORPHA:648,
HP:0010461,Abnormality of the male genitalia,3981,LIG4,,orphadata,ORPHA:99812,
HP:0010461,Abnormality of the male genitalia,89884,LHX4,,orphadata,ORPHA:95494,
HP:0010461,Abnormality of the male genitalia,8481,OFD1,,orphadata,ORPHA:2754,
HP:0010461,Abnormality of the male genitalia,7490,WT1,-,mim2gene,OMIM:194080,
HP:0010461,Abnormality of the male genitalia,10269,ZMPSTE24,-,mim2gene,OMIM:275210,
HP:0010461,Abnormality of the male genitalia,55210,ATAD3A,,orphadata,ORPHA:496790,
HP:0010461,Abnormality of the male genitalia,80144,FRAS1,,orphadata,ORPHA:2052,
HP:0010461,Abnormality of the male genitalia,3209,HOXA13,question,mim2gene,OMIM:176305,
HP:0010461,Abnormality of the male genitalia,4948,OCA2,,orphadata,ORPHA:177904,
HP:0010461,Abnormality of the male genitalia,1954,MEGF8,,orphadata,ORPHA:65759,
HP:0010461,Abnormality of the male genitalia,6870,TACR3,-,mim2gene,OMIM:614840,
HP:0010461,Abnormality of the male genitalia,55670,PEX26,,orphadata,ORPHA:912,
HP:0010461,Abnormality of the male genitalia,7015,TERT,-,mim2gene,OMIM:613989,
HP:0010461,Abnormality of the male genitalia,269,AMHR2,-,mim2gene,OMIM:261550,
HP:0010461,Abnormality of the male genitalia,340719,NANOS1,,orphadata,ORPHA:399805,
HP:0010461,Abnormality of the male genitalia,4692,NDN,,orphadata,ORPHA:177901,
HP:0010461,Abnormality of the male genitalia,134353,LSM11,question,mim2gene,OMIM:619486,
HP:0010461,Abnormality of the male genitalia,84842,HPDL,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,2177,FANCD2,-,mim2gene,OMIM:227646,
HP:0010461,Abnormality of the male genitalia,60509,AGBL5,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,80067,DCAF17,-,mim2gene,OMIM:241080,
HP:0010461,Abnormality of the male genitalia,6602,SMARCD1,,orphadata,ORPHA:1465,
HP:0010461,Abnormality of the male genitalia,5830,PEX5,-,mim2gene,OMIM:214110,
HP:0010461,Abnormality of the male genitalia,26275,HIBCH,,orphadata,ORPHA:88639,
HP:0010461,Abnormality of the male genitalia,246329,STAC3,,orphadata,ORPHA:168572,
HP:0010461,Abnormality of the male genitalia,9993,DGCR2,-,mim2gene,OMIM:192430,
HP:0010461,Abnormality of the male genitalia,5144,PDE4D,-,mim2gene,OMIM:614613,
HP:0010461,Abnormality of the male genitalia,2074,ERCC6,-,mim2gene,OMIM:133540,
HP:0010461,Abnormality of the male genitalia,10436,EMG1,,orphadata,ORPHA:1270,
HP:0010461,Abnormality of the male genitalia,5422,POLA1,,orphadata,ORPHA:163976,
HP:0010461,Abnormality of the male genitalia,4638,MYLK,,orphadata,ORPHA:2241,
HP:0010461,Abnormality of the male genitalia,54551,MAGEL2,-,mim2gene,OMIM:176270,
HP:0010461,Abnormality of the male genitalia,100144748,KLLN,,orphadata,ORPHA:201,
HP:0010461,Abnormality of the male genitalia,114049,BUD23,,orphadata,ORPHA:904,
HP:0010461,Abnormality of the male genitalia,7012,TERC,,orphadata,ORPHA:1775,
HP:0010461,Abnormality of the male genitalia,8195,MKKS,-,mim2gene,OMIM:236700,
HP:0010461,Abnormality of the male genitalia,22884,WDR37,-,mim2gene,OMIM:618652,
HP:0010461,Abnormality of the male genitalia,57704,GBA2,,orphadata,ORPHA:320391,
HP:0010461,Abnormality of the male genitalia,5373,PMM2,,orphadata,ORPHA:79318,
HP:0010461,Abnormality of the male genitalia,2178,FANCE,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,768206,PRCD,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,84277,DNAJC30,,orphadata,ORPHA:904,
HP:0010461,Abnormality of the male genitalia,23426,GRIP1,-,mim2gene,OMIM:617667,
HP:0010461,Abnormality of the male genitalia,11284,PNKP,,orphadata,ORPHA:1934,
HP:0010461,Abnormality of the male genitalia,54517,PUS7,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,2313,FLI1,,orphadata,ORPHA:2308,
HP:0010461,Abnormality of the male genitalia,6477,SIAH1,-,mim2gene,OMIM:619314,
HP:0010461,Abnormality of the male genitalia,1583,CYP11A1,,orphadata,ORPHA:168558,
HP:0010461,Abnormality of the male genitalia,10492,SYNCRIP,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,5728,PTEN,-,mim2gene,OMIM:158350,
HP:0010461,Abnormality of the male genitalia,6324,SCN1B,,orphadata,ORPHA:1934,
HP:0010461,Abnormality of the male genitalia,23133,PHF8,,orphadata,ORPHA:85287,
HP:0010461,Abnormality of the male genitalia,8087,FXR1,question,mim2gene,OMIM:618822,
HP:0010461,Abnormality of the male genitalia,5915,RARB,,orphadata,ORPHA:2470,
HP:0010461,Abnormality of the male genitalia,202018,TAPT1,-,mim2gene,OMIM:616897,
HP:0010461,Abnormality of the male genitalia,27161,AGO2,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,79947,DHDDS,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,5500,PPP1CB,,orphadata,ORPHA:2701,
HP:0010461,Abnormality of the male genitalia,6223,RPS19,,orphadata,ORPHA:124,
HP:0010461,Abnormality of the male genitalia,2260,FGFR1,-,mim2gene,OMIM:166250,
HP:0010461,Abnormality of the male genitalia,57054,DAZ3,,orphadata,ORPHA:1646,
HP:0010461,Abnormality of the male genitalia,84314,TMEM107,,orphadata,ORPHA:564,
HP:0010461,Abnormality of the male genitalia,5648,MASP1,,orphadata,ORPHA:293843,
HP:0010461,Abnormality of the male genitalia,79827,CLMP,,orphadata,ORPHA:2301,
HP:0010461,Abnormality of the male genitalia,1161,ERCC8,,orphadata,ORPHA:90321,
HP:0010461,Abnormality of the male genitalia,1836,SLC26A2,,orphadata,ORPHA:628,
HP:0010461,Abnormality of the male genitalia,2316,FLNA,,orphadata,ORPHA:1826,
HP:0010461,Abnormality of the male genitalia,29954,POMT2,,orphadata,ORPHA:899,
HP:0010461,Abnormality of the male genitalia,11041,B4GAT1,-,mim2gene,OMIM:615287,
HP:0010461,Abnormality of the male genitalia,54903,MKS1,,orphadata,ORPHA:564,
HP:0010461,Abnormality of the male genitalia,3814,KISS1,,orphadata,ORPHA:432,
HP:0010461,Abnormality of the male genitalia,4204,MECP2,,orphadata,ORPHA:3077,
HP:0010461,Abnormality of the male genitalia,2033,EP300,-,mim2gene,OMIM:180849,
HP:0010461,Abnormality of the male genitalia,1857,DVL3,-,mim2gene,OMIM:616894,
HP:0010461,Abnormality of the male genitalia,6711,SPTBN1,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,7490,WT1,,orphadata,ORPHA:347,
HP:0010461,Abnormality of the male genitalia,51780,KDM3B,-,mim2gene,OMIM:618846,
HP:0010461,Abnormality of the male genitalia,1528,CYB5A,,orphadata,ORPHA:90796,
HP:0010461,Abnormality of the male genitalia,60675,PROK2,,orphadata,ORPHA:478,
HP:0010461,Abnormality of the male genitalia,6469,SHH,,orphadata,ORPHA:280200,
HP:0010461,Abnormality of the male genitalia,10159,ATP6AP2,-,mim2gene,OMIM:301045,
HP:0010461,Abnormality of the male genitalia,10982,MAPRE2,-,mim2gene,OMIM:616734,
HP:0010461,Abnormality of the male genitalia,54539,NDUFB11,,orphadata,ORPHA:2556,
HP:0010461,Abnormality of the male genitalia,3190,HNRNPK,,orphadata,ORPHA:352665,
HP:0010461,Abnormality of the male genitalia,84148,KAT8,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,10984,KCNQ1OT1,,orphadata,ORPHA:2128,
HP:0010461,Abnormality of the male genitalia,64218,SEMA4A,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,1027,CDKN1B,,orphadata,ORPHA:276152,
HP:0010461,Abnormality of the male genitalia,3952,LEP,-,mim2gene,OMIM:614962,
HP:0010461,Abnormality of the male genitalia,7476,WNT7A,,orphadata,ORPHA:2879,
HP:0010461,Abnormality of the male genitalia,57539,WDR35,-,mim2gene,OMIM:614091,
HP:0010461,Abnormality of the male genitalia,27125,AFF4,,orphadata,ORPHA:444077,
HP:0010461,Abnormality of the male genitalia,1024,CDK8,-,mim2gene,OMIM:618748,
HP:0010461,Abnormality of the male genitalia,8195,MKKS,-,mim2gene,OMIM:605231,
HP:0010461,Abnormality of the male genitalia,672,BRCA1,,orphadata,ORPHA:84,
HP:0010461,Abnormality of the male genitalia,4654,MYOD1,,orphadata,ORPHA:994,
HP:0010461,Abnormality of the male genitalia,117581,TWIST2,-,mim2gene,OMIM:209885,
HP:0010461,Abnormality of the male genitalia,1586,CYP17A1,-,mim2gene,OMIM:202110,
HP:0010461,Abnormality of the male genitalia,23135,KDM6B,-,mim2gene,OMIM:618505,
HP:0010461,Abnormality of the male genitalia,79147,FKRP,,orphadata,ORPHA:370968,
HP:0010461,Abnormality of the male genitalia,2619,GAS1,,orphadata,ORPHA:280200,
HP:0010461,Abnormality of the male genitalia,55869,HDAC8,,orphadata,ORPHA:199,
HP:0010461,Abnormality of the male genitalia,2317,FLNB,-,mim2gene,OMIM:150250,
HP:0010461,Abnormality of the male genitalia,9129,PRPF3,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,1363,CPE,-,mim2gene,OMIM:619326,
HP:0010461,Abnormality of the male genitalia,23030,KDM4B,,orphadata,ORPHA:528084,
HP:0010461,Abnormality of the male genitalia,9049,AIP,,orphadata,ORPHA:963,
HP:0010461,Abnormality of the male genitalia,7252,TSHB,,orphadata,ORPHA:90674,
HP:0010461,Abnormality of the male genitalia,673,BRAF,,orphadata,ORPHA:500,
HP:0010461,Abnormality of the male genitalia,50846,DHH,,orphadata,ORPHA:242,
HP:0010461,Abnormality of the male genitalia,9896,FIG4,-,mim2gene,OMIM:216340,
HP:0010461,Abnormality of the male genitalia,10682,EBP,-,mim2gene,OMIM:300960,
HP:0010461,Abnormality of the male genitalia,1487,CTBP1,-,mim2gene,OMIM:194190,
HP:0010461,Abnormality of the male genitalia,51360,MBTPS2,-,mim2gene,OMIM:308205,
HP:0010461,Abnormality of the male genitalia,3909,LAMA3,,orphadata,ORPHA:79404,
HP:0010461,Abnormality of the male genitalia,1080,CFTR,,orphadata,ORPHA:48,
HP:0010461,Abnormality of the male genitalia,79867,TCTN2,,orphadata,ORPHA:564,
HP:0010461,Abnormality of the male genitalia,1954,MEGF8,-,mim2gene,OMIM:614976,
HP:0010461,Abnormality of the male genitalia,6101,RP1,,orphadata,ORPHA:791,
HP:0010461,Abnormality of the male genitalia,6165,RPL35A,-,mim2gene,OMIM:612528,
HP:0010461,Abnormality of the male genitalia,2263,FGFR2,,orphadata,ORPHA:794,
HP:0010461,Abnormality of the male genitalia,7020,TFAP2A,-,mim2gene,OMIM:113620,
HP:0010461,Abnormality of the male genitalia,367,AR,-,mim2gene,OMIM:300068,
HP:0010461,Abnormality of the male genitalia,5718,PSMD12,-,mim2gene,OMIM:617516,
HP:0010461,Abnormality of the male genitalia,4534,MTM1,,orphadata,ORPHA:456328,
