Q9Y6W3,CAPN7
A5YM72,CARNS1
P49589,CARS
Q6P4E1,CASC4
Q92851,CASP10
P49662,CASP4
O43439,CBFA2T2
P16152,CBR1
O75828,CBR3
Q8N4T8,CBR4
O95503,CBX6
Q5T0F9,CC2D1B
Q96HB5,CCDC120
Q5T0U0,CCDC122
Q9H6E4,CCDC134
P0CW27,CCDC166
Q86WR0,CCDC25
Q9BUN5,CCDC28B
Q4G0X9,CCDC40
Q96M95,CCDC42
Q96MW1,CCDC43
Q567U6,CCDC93
Q9BSQ5,CCM2
O60563,CCNT1
P08571,CD14
P48509,CD151
Q86VB7,CD163
P15391,CD19
P41217,CD200
Q8IX05,CD302
P16070,CD44
P15529,CD46
Q08722,CD47
P08174,CD55
P08962,CD63
P04233,CD74
Q8TCZ2,CD99L2
Q96SN8,CDK5RAP2
Q5VV42,CDKAL1
P46527,CDKN1B
O95674,CDS2
Q15517,CDSN
P17676,CEBPB
Q9HCU4,CELSR2
P49454,CENPF
Q6IPU0,CENPP
Q7L2Z9,CENPQ
Q66GS9,CEP135
O94986,CEP152
Q9Y4F5,CEP170B
Q9BYV8,CEP41
Q9Y6K0,CEPT1
O00748,CES2
Q03591,CFHR1
P36980,CFHR2
Q02985,CFHR3
Q9BXR6,CFHR5
P05156,CFI
Q13112,CHAF1B
Q8WYQ3,CHCHD10
Q8N4Q1,CHCHD4
O14646,CHD1
Q86WJ1,CHD1L
O14647,CHD2
Q8NE62,CHDH
Q7LBR1,CHMP1B
Q9UQN3,CHMP2B
Q9BY43,CHMP4A
Q96FZ7,CHMP6
Q8IZ52,CHPF
Q9NRG0,CHRAC1
P33552,CKS2
Q96S66,CLCC1
P78369,CLDN10
Q2KHT3,CLEC16A
P30622,CLIP1
O96005,CLPTM1
Q9BQT9,CLSTN3
P53675,CLTCL1
P10909,CLU
Q8N0X4,CLYBL
Q5EBM0,CMPK2
Q96MX0,CMTM3
Q8N3K9,CMYA5
Q8NE01,CNNM3
Q9UKZ1,CNOT11
Q96LI5,CNOT6L
Q6PJW8,CNST
Q9NXG0,CNTLN
Q8IWV2,CNTN4
P78357,CNTNAP1
Q7Z7A1,CNTRL
Q9GZY4,COA1
Q13057,COASY
Q53SF7,COBLL1
P38432,COIL
Q9UMD9,COL17A1
Q17RW2,COL24A1
Q14031,COL4A6
P05997,COL5A2
P31146,CORO1A
Q14019,COTL1
Q7KZN9,COX15
Q02221,COX6A2
Q96IY4,CPB2
Q9BRF8,CPPED1
P20023,CR2
P29762,CRABP1
O75462,CRLF1
Q8IUI8,CRLF3
Q9Y2S2,CRYL1
Q14894,CRYM
P48730,CSNK1D
Q1MSJ5,CSPP1
P04080,CSTB
O15320,CTAGE5
Q9Y5B0,CTDP1
P32929,CTH
Q96CG8,CTHRC1
O43310,CTIF
Q9UQB3,CTNND2
P07339,CTSD
Q9UBX1,CTSF
P08311,CTSG
Q9NTM9,CUTC
P48061,CXCL12
Q6ZMK1,CYHR1
P05108,CYP11A1
P05177,CYP1A2
Q6UW02,CYP20A1
Q02318,CYP27A1
Q7Z449,CYP2U1
Q8TAV3,CYP2W1
P22680,CYP7A1
O75881,CYP7B1
Q15438,CYTH1
Q99418,CYTH2
O43739,CYTH3
Q9UI36,DACH1
Q9UN19,DAPP1
Q9UER7,DAXX
P07108,DBI
Q8TEB1,DCAF11
Q9NV06,DCAF13
P81605,DCD
O15075,DCLK1
Q8IZD4,DCP1B
P40126,DCT
O00399,DCTN6
O94830,DDHD2
Q08345,DDR1
Q9NR30,DDX21
Q9GZR7,DDX24
Q9Y6V7,DDX49
Q8N8A6,DDX51
Q9NY93,DDX56
Q8IY21,DDX60
Q9NUI1,DECR2
P59665,DEFA1
P59666,DEFA3
Q7Z401,DENND4A
Q5VZ89,DENND4C
Q9Y315,DERA
P23743,DGKA
P52429,DGKE
O75912,DGKI
Q16854,DGUOK
Q6PKH6,DHRS4L2
Q9Y394,DHRS7
A6NNS2,DHRS7C
Q7L7V1,DHX32
Q8IY37,DHX37
Q9UPY3,DICER1
Q9BTC0,DIDO1
Q96QB1,DLC1
Q8NFW5,DMBX1
Q09013,DMPK
Q8TDJ6,DMXL2
P51530,DNA2
Q8IVF4,DNAH10
Q96DT5,DNAH11
Q8TE73,DNAH5
Q9NXW2,DNAJB12
P25686,DNAJB2
Q96KC8,DNAJC1
Q9H3Z4,DNAJC5
Q4LDG9,DNAL1
Q96BY6,DOCK10
Q8N1I0,DOCK4
Q9H7D0,DOCK5
Q8NF50,DOCK8
Q9H3H5,DPAGT1
P16444,DPEP1
Q9NY33,DPP3
P27487,DPP4
Q6ZPD9,DPY19L3
Q7Z388,DPY19L4
Q12882,DPYD
Q9BPU6,DPYSL5
Q14574,DSC3
Q9UL01,DSE
Q96FN9,DTD2
Q8TDB6,DTX3L
Q9BVJ7,DUSP23
Q16254,E2F4
Q96AV8,E2F7
Q15125,EBP
Q9NTX5,ECHDC1
Q86YB7,ECHDC2
Q96F86,EDC3
P25101,EDNRA
Q15075,EEA1
O75530,EED
A8K855,EFCAB7
Q9BUP0,EFHD1
Q96C19,EFHD2
Q8NDI1,EHBP1
Q08426,EHHADH
P41214,EIF2D
P32519,ELF1
P55199,ELL
Q6PJG2,ELMSAN1
Q9BW60,ELOVL1
Q6IA86,ELP2
Q5UCC4,EMC10
Q9BV81,EMC6
Q6ZMW3,EML6
P54852,EMP3
O94919,ENDOD1
Q7L5Y1,ENOSF1
Q9Y6X5,ENPP4
Q6UWV6,ENPP7
Q9Y5L3,ENTPD2
O75356,ENTPD5
Q96L91,EP400
Q9HCM4,EPB41L5
Q9UM22,EPDR1
Q5JZY3,EPHA10
P54756,EPHA5
P42566,EPS15
Q8TE67,EPS8L3
P11678,EPX
O75616,ERAL1
Q6P179,ERAP2
P21860,ERBB3
P50548,ERF
P11308,ERG
Q96DZ1,ERLEC1
Q14674,ESPL1
Q6NXG1,ESRP1
O95571,ETHE1
Q8TAG9,EXOC6
Q9Y624,F11R
P00748,F12
P00734,F2
P12259,F5
Q8N612,FAM160A2
Q5W0V3,FAM160B1
Q9Y6X4,FAM169A
Q9GZU8,FAM192A
Q9H0Q0,FAM49A
Q5HYJ3,FAM76B
Q6ZRV2,FAM83H
Q658Y4,FAM91A1
Q17RN3,FAM98C
O94887,FARP2
O95363,FARS2
Q9NYQ8,FAT2
P09467,FBP1
O00757,FBP2
Q9UK96,FBXO10
Q8NEZ5,FBXO22
Q9UK99,FBXO3
P30273,FCER1G
Q86WN1,FCHSD1
O94868,FCHSD2
P22570,FDXR
Q86UX7,FERMT3
P07332,FES
Q96M96,FGD4
P09038,FGF2
Q9NVK5,FGFR1OP2
Q14314,FGL2
Q9NYL4,FKBP11
Q5T1M5,FKBP15
P26885,FKBP2
Q8NFF5,FLAD1
P21333,FLNA
P35916,FLT4
O95466,FMNL1
Q9HA64,FN3KRP
Q96RU3,FNBP1
Q04609,FOLH1
Q9HBA9,FOLH1B
P14207,FOLR2
Q12950,FOXD4
Q01167,FOXK2
O14772,FPGT
A2A2Y4,FRMD3
Q9P2Q2,FRMD4A
Q5CZC0,FSIP2
P02794,FTH1
P02792,FTL
P04066,FUCA1
Q9BTY2,FUCA2
P11413,G6PD
O00591,GABRP
O14976,GAK
Q01415,GALK2
Q10471,GALNT2
Q9NY28,GALNT8
P54826,GAS1
P43694,GATA4
O43716,GATC
P04062,GBA
Q96PP9,GBP4
Q8N8V2,GBP7
P02774,GC
P28676,GCA
P48507,GCLM
P55040,GEM
Q9H840,GEMIN7
P55789,GFER
Q9BVM4,GGACT
Q86UU5,GGN
P36269,GGT5
Q9UJ14,GGT7
Q8N2G8,GHDC
O75420,GIGYF1
Q8NHV1,GIMAP7
Q8ND71,GIMAP8
P32189,GK
Q8NCI6,GLB1L3
O94923,GLCE
P49448,GLUD2
P15104,GLUL
Q9Y692,GMEB1
Q9P2T1,GMPR2
Q14344,GNA13
P19086,GNAZ
P16520,GNB3
O14610,GNGT2
Q9NVN8,GNL3L
Q08379,GOLGA2
Q8TBA6,GOLGA5
Q8N7Z2,GOLGA6L1
A8MZA4,GOLGA6L6
Q9H4A6,GOLPH3
Q9H4A5,GOLPH3L
Q9UKJ3,GPATCH8
P51654,GPC3
Q9NPB8,GPCPD1
Q9UHW5,GPN3
Q5JY77,GPRASP1
Q96D09,GPRASP2
Q7Z2K8,GPRIN1
P22352,GPX3
Q3KR37,GRAMD1B
O75791,GRAP2
Q6ISB3,GRHL2
Q9ULK0,GRID1
A4D2P6,GRID2IP
Q4V328,GRIPAP1
Q14832,GRM3
Q9BQ67,GRWD1
P09210,GSTA2
Q16772,GSTA3
O15217,GSTA4
P52655,GTF2A1
P29083,GTF2E1
P32780,GTF2H1
A4D1E9,GTPBP10
P08236,GUSB
Q4G148,GXYLT1
P46952,HAAO
P42357,HAL
Q96S86,HAPLN3
Q92839,HAS1
Q68CZ6,HAUS3
Q99871,HAUS7
P09105,HBQ1
Q9Y5Z7,HCFC2
Q9Y3Q4,HCN4
P56524,HDAC4
Q9UQL6,HDAC5
Q8N4P3,HDDC3
Q9BSH5,HDHD3
Q9Y5Z4,HEBP2
Q5T447,HECTD3
Q15011,HERPUD1
P07686,HEXB
Q8IV36,HID1
O75146,HIP1R
P30491,HLA-B
Q29718,HLA-B
Q31610,HLA-B
P30461,HLA-B
P03989,HLA-B
P30483,HLA-B
P30485,HLA-B
Q95365,HLA-B
Q29836,HLA-B
P30685,HLA-B
P18463,HLA-B
P30481,HLA-B
P30486,HLA-B
Q31612,HLA-B
P30498,HLA-B
P30475,HLA-B
P18464,HLA-B
P30490,HLA-B
P30462,HLA-B
P30460,HLA-B
P30487,HLA-B
P30492,HLA-B
P18465,HLA-B
Q29940,HLA-B
P10319,HLA-B
P30479,HLA-B
P30495,HLA-B
Q04826,HLA-B
P30480,HLA-B
P30466,HLA-B
P30464,HLA-B
P30493,HLA-B
P01889,HLA-B
P30484,HLA-B
P30488,HLA-B
P13747,HLA-E
P17693,HLA-G
Q8TCT9,HM13
Q8TB92,HMGCLL1
P04035,HMGCR
P54868,HMGCS2
P82970,HMGN5
Q9NSC5,HOMER3
Q9UM19,HPCAL4
P00739,HPR
Q969F9,HPS3
Q86YV9,HPS6
P04196,HRG
Q8NBQ5,HSD17B11
P37058,HSD17B3
P56937,HSD17B7
P26439,HSD3B2
O43301,HSPA12A
Q9BUP3,HTATIP2
Q92743,HTRA1
Q9NX55,HYPK
Q9H2X8,IFI27L2
O14879,IFIT3
P13164,IFITM1
Q01629,IFITM2
Q01628,IFITM3
P01579,IFNG
P18065,IGFBP2
P22692,IGFBP4
Q96ID5,IGSF21
Q969P0,IGSF8
O14920,IKBKB
Q9H2S9,IKZF4
Q14005,IL16
Q9NV31,IMP3
Q9C086,INO80B
Q96PE3,INPP4A
Q14642,INPP5A
Q9BT40,INPP5K
Q75QN2,INTS8
O94829,IPO13
Q13576,IQGAP2
Q8NA54,IQUB
O14896,IRF6
Q9H1K1,ISCU
P05161,ISG15
O14498,ISLR
B1AKI9,ISM1
Q2M1V0,ISX
Q96J02,ITCH
Q8TB96,ITFG1
P11215,ITGAM
P05107,ITGB2
P05106,ITGB3
P16144,ITGB4
Q14624,ITIH4
Q08881,ITK
Q9Y287,ITM2B
Q13572,ITPK1
Q14643,ITPR1
Q14571,ITPR2
Q9Y6Y0,IVNS1ABP
Q8N5M9,JAGN1
P57087,JAM2
Q9H9V9,JMJD4
Q9HDC5,JPH1
Q96MG2,JSRP1
Q7Z3B3,KANSL1
O95251,KAT7
Q9H7Z6,KAT8
Q8TDN2,KCNV2
Q693B1,KCTD11
Q9BQ13,KCTD14
Q4G0X4,KCTD21
Q9NXV2,KCTD5
O15550,KDM6A
Q06136,KDSR
Q9BVV6,KIAA0586
Q86T90,KIAA1328
Q9HCM3,KIAA1549
Q5JYT7,KIAA1755
Q15058,KIF14
Q86Y91,KIF18B
Q96Q89,KIF20B
Q02241,KIF23
Q8N4N8,KIF2B
Q99661,KIF2C
O15066,KIF3B
O14782,KIF3C
Q2M1P5,KIF7
O95600,KLF8
Q9P2K6,KLHL42
P03952,KLKB1
Q8N9T8,KRI1
P04264,KRT1
P13645,KRT10
Q99456,KRT12
P13646,KRT13
P02533,KRT14
P19012,KRT15
P08779,KRT16
Q04695,KRT17
P35908,KRT2
P35900,KRT20
Q9C075,KRT23
Q2M2I5,KRT24
Q7Z3Y8,KRT27
Q7Z3Y7,KRT28
P12035,KRT3
O76014,KRT37
O76015,KRT38
P19013,KRT4
P13647,KRT5
P02538,KRT6A
P04259,KRT6B
P48668,KRT6C
Q3SY84,KRT71
Q14CN4,KRT72
Q86Y46,KRT73
Q7RTS7,KRT74
O95678,KRT75
Q01546,KRT76
Q7Z794,KRT77
Q8N1N4,KRT78
Q5XKE5,KRT79
Q6KB66,KRT80
P35527,KRT9
Q8IVT5,KSR1
Q53H82,LACTB2
P11279,LAMP1
P13473,LAMP2
Q71RC2,LARP4
P13796,LCP1
O43679,LDB2
O00292,LEFTY2
Q96PV6,LENG8
Q8WVC0,LEO1
O00182,LGALS9
Q6ZUX7,LHFPL2
Q9HAP6,LIN7B
Q5TKA1,LIN9
Q8IVB5,LIX1L
Q6P1M3,LLGL2
P29536,LMOD1
Q86WA8,LONP2
Q7L5N7,LPCAT2
Q92604,LPGAT1
O75427,LRCH4
P02750,LRG1
Q9P2V4,LRIT1
Q12912,LRMP
O75096,LRP4
Q96QE4,LRRC37B
Q9NT99,LRRC4B
Q8N9N7,LRRC57
Q9C099,LRRCC1
Q9H089,LSG1
P33241,LSP1
P09960,LTA4H
O94822,LTN1
Q96GA3,LTV1
P0DP58,LYNX1
O95274,LYPD3
Q5U5X0,LYRM7
Q9Y5Y7,LYVE1
P61626,LYZ
Q9Y250,LZTS1
P20645,M6PR
Q9ULX9,MAFF
O15479,MAGEB2
Q8TD91,MAGEC3
Q969L2,MAL2
Q16706,MAN2A1
P49641,MAN2A2
O00462,MANBA
P21397,MAOA
O14733,MAP2K7
P41279,MAP3K8
P31152,MAPK4
Q16659,MAPK6
P45983,MAPK8
P45984,MAPK9
Q9BPZ7,MAPKAP1
Q8N4S9,MARVELD2
Q00266,MAT1A
P42679,MATK
Q9Y6X3,MAU2
Q9UBB5,MBD2
Q96DN6,MBD6
Q68D91,MBLAC2
Q8NI22,MCFD2
Q6DN12,MCTP2
Q15648,MED1
O60244,MED14
Q96RN5,MED15
Q71SY5,MED25
Q96HR3,MED30
Q06413,MEF2C
P08581,MET
Q8N6R0,METTL13
Q9H8H3,METTL7A
Q13361,MFAP5
Q9GZY8,MFF
Q14728,MFSD10
Q8IWI9,MGA
O43451,MGAM
Q99685,MGLL
P10620,MGST1
Q9BRT3,MIEN1
A9UHW6,MIF4GD
O75030,MITF
P58340,MLF1
Q9UHC1,MLH3
Q8NB16,MLKL
Q03111,MLLT1
Q8IVH4,MMAA
P14780,MMP9
Q13201,MMRN1
P41218,MNDA
Q9Y6X9,MORC2
Q8NHP6,MOSPD2
Q99547,MPHOSPH6
Q14168,MPP2
Q13368,MPP3
P22897,MRC1
Q9NV56,MRGBP
Q96AM1,MRGPRF
Q7Z745,MROH2B
Q5TGP6,MROH9
Q9HD23,MRS2
Q15800,MSMO1
P26927,MST1
P07438,MT1B
Q13496,MTM1
Q13613,MTMR1
Q9Y217,MTMR6
Q9HC84,MUC5B
Q14764,MVP
Q8N699,MYCT1
P35579,MYH9
B0I1T2,MYO1G
Q9NQX4,MYO5C
B2RTY4,MYO9A
P28698,MZF1
Q147X3,NAA30
Q86UY6,NAA40
Q15742,NAB2
Q6IA69,NADSYN1
P54802,NAGLU
Q9H115,NAPB
Q99747,NAPG
A2RRP1,NBAS
O15394,NCAM2
Q15080,NCF4
Q9NZQ3,NCKIPSD
Q9Y6Q9,NCOA3
Q330K2,NDUFAF6
Q7Z3B1,NEGR1
Q96JN8,NEURL4
Q12968,NFATC3
P25963,NFKBIA
Q6P4R8,NFRKB
Q9Y697,NFS1
Q9Y221,NIP7
Q0D2K0,NIPAL4
Q9Y2I1,NISCH
Q9NQR4,NIT2
P30414,NKTR
Q86W25,NLRP13
P59044,NLRP6
Q86W28,NLRP8
Q9Y5B8,NME7
Q13287,NMI
Q9HBL8,NMRAL1
Q8WTT2,NOC3L
Q9BVI4,NOC4L
Q9HC29,NOD2
O60936,NOL3
P48745,NOV
O15118,NPC1
P16083,NQO2
Q92823,NRCAM
P58401,NRXN2
Q9P2S2,NRXN2
Q9HDB5,NRXN3
Q9Y4C0,NRXN3
P46459,NSF
Q92636,NSMAF
Q9H0G5,NSRP1
Q96P11,NSUN5
P21589,NT5E
Q9H4D5,NXF3
O95156,NXPH2
Q9Y6K5,OAS3
Q16625,OCLN
Q01968,OCRL
O75665,OFD1
Q6PK18,OGFOD3
Q96E52,OMA1
O60890,OPHN1
Q8NGF9,OR4X2
A6NMS3,OR5K4
P02763,ORM1
P19652,ORM2
Q13438,OS9
Q9BXB4,OSBPL11
Q9BXW6,OSBPL1A
Q9H0X9,OSBPL5
Q8WVF1,OSCP1
Q9NRP0,OSTC
Q7RTW8,OTOA
P32242,OTX1
Q8N573,OXR1
Q99571,P2RX4
Q86VZ1,P2RY8
Q9BRP4,PAAF1
Q86VP3,PACS2
Q9BTK6,PAGR1
Q9NQU5,PAK6
Q6UXH9,PAMR1
Q9BYG5,PARD6B
Q8IXQ6,PARP9
Q9Y5B6,PAXBP1
P11498,PC
P61457,PCBD1
Q9Y5I4,PCDHAC2
Q9Y5G9,PCDHGA4
Q9Y5G4,PCDHGA9
Q9Y5F8,PCDHGB7
Q9Y5F7,PCDHGC4
Q16822,PCK2
Q9UKL6,PCTP
Q99447,PCYT2
Q9BRP1,PDCD2L
Q6L8Q7,PDE12
Q14123,PDE1C
O00408,PDE2A
Q07343,PDE4B
Q13087,PDIA2
Q8NEN9,PDZD8
Q5VY43,PEAR1
Q9UBV8,PEF1
Q9UBM1,PEMT
P56645,PER3
O75381,PEX14
P56589,PEX3
Q8IYB4,PEX5L
P16118,PFKFB1
Q96PD5,PGLYRP2
Q96G03,PGM2
Q8IZ21,PHACTR4
P78364,PHC1
O43189,PHF1
A8MW92,PHF20L1
Q96BD5,PHF21A
Q96EK2,PHF21B
Q92576,PHF3
Q9UPP1,PHF8
Q92561,PHYHIP
Q6UXB8,PI16
Q9BTU6,PI4K2A
Q9Y6X2,PIAS3
Q8N2W9,PIAS4
P01833,PIGR
Q8WWB5,PIH1D2
O00443,PIK3C2A
Q8NEB9,PIK3C3
P42338,PIK3CB
P48736,PIK3CG
O00459,PIK3R2
Q92569,PIK3R3
Q8TBX8,PIP4K2C
O00562,PITPNM1
P98161,PKD1
Q13563,PKD2
Q13835,PKP1
Q53H76,PLA1A
Q8NCC3,PLA2G15
O60733,PLA2G6
Q15147,PLCB4
Q8N2A8,PLD6
Q9HB21,PLEKHA1
O60240,PLIN1
Q96Q06,PLIN4
Q14651,PLS1
Q9NRQ2,PLSCR4
P55058,PLTP
O43157,PLXNB1
Q9ULL4,PLXNB3
O15305,PMM2
Q8TF01,PNISR
P0CW24,PNMA6A
P00491,PNP
Q8IY17,PNPLA6
Q9NVS9,PNPO
P06746,POLB
Q9GZM3,POLR2J2
P62875,POLR2L
O14802,POLR3A
O00411,POLRMT
Q96HA1,POM121
A8CG34,POM121C
Q99575,POP1
Q9NQ55,PPAN
Q13356,PPIL2
P50336,PPOX
Q96QC0,PPP1R10
Q6ZMI0,PPP1R21
B7ZBB8,PPP1R3G
Q9ULJ8,PPP1R9A
Q9UPN7,PPP6R1
P50897,PPT1
Q8NI37,PPTC7
Q9HAZ2,PRDM16
Q13029,PRDM2
P51888,PRELP
Q8TCU6,PREX1
P24723,PRKCH
Q05513,PRKCZ
Q99633,PRPF18
Q86UA1,PRPF39
A6NJB7,PRR19
Q5JSZ5,PRRC2B
P56730,PRSS12
P24158,PRTN3
Q8WUY3,PRUNE2
P07602,PSAP
A5PKW4,PSD
P11465,PSG2
Q9UQ74,PSG8
P28062,PSMB8
P28065,PSMB9
Q9BT73,PSMG3
P23219,PTGS1
Q14289,PTK2B
Q93096,PTP4A1
P17706,PTPN2
P29350,PTPN6
P23467,PTPRB
P23469,PTPRE
P10586,PTPRF
P23470,PTPRG
P15151,PVR
Q13610,PWP1
Q7Z7A4,PXK
Q6K0P9,PYHIN1
P20742,PZP
O00391,QSOX1
Q6ZRP7,QSOX2
Q9BXF6,RAB11FIP5
A4D1S5,RAB19
Q9ULC3,RAB23
O00194,RAB27B
Q15771,RAB30
Q13637,RAB32
Q9H082,RAB33B
Q15286,RAB35
Q96AX2,RAB37
P20336,RAB3A
P20337,RAB3B
Q96E17,RAB3C
O95716,RAB3D
Q86YS6,RAB43
P61018,RAB4B
P61006,RAB8A
P53611,RABGGTB
Q9UNT1,RABL2B
O15315,RAD51B
Q9Y620,RAD54B
O60895,RAMP2
Q9Y3L5,RAP2C
Q8WZA2,RAPGEF4
Q15283,RASA2
Q13972,RASGRF1
O14827,RASGRF2
Q9HCJ3,RAVER2
Q7Z6E9,RBBP6
Q08999,RBL2
P42696,RBM34
Q96IZ5,RBM41
P78332,RBM6
Q9Y580,RBM7
A6NED2,RCCD1
P35243,RCVRN
Q8TC12,RDH11
Q9BRK0,REEP2
Q6NUK4,REEP3
Q96HR9,REEP6
O75628,REM1
Q8IYK8,REM2
P51606,RENBP
Q96A58,RERG
Q6NUM9,RETSAT
P48378,RFX2
P48380,RFX3
O00287,RFXAP
Q15493,RGN
O43665,RGS10
P49758,RGS6
P49802,RGS7
P57771,RGS8
Q02094,RHAG
Q8TEB9,RHBDD1
Q9H4E5,RHOJ
Q13546,RIPK1
O43353,RIPK2
Q99578,RIT2
Q96LZ7,RMDN2
Q96E14,RMI2
P07998,RNASE1
P34096,RNASE4
Q9Y508,RNF114
Q96EQ8,RNF125
Q9BV68,RNF126
Q9UBS8,RNF14
Q63HN8,RNF213
Q9H4A4,RNPEP
Q8TA86,RP9
P78345,RPP38
Q15349,RPS6KA2
O75582,RPS6KA5
Q5VZM2,RRAGB
Q7LG56,RRM2B
Q6PCB5,RSBN1L
Q5TD94,RSPH4A
Q16799,RTN1
Q8WXA3,RUFY2
Q7L099,RUFY3
Q01196,RUNX1
Q06455,RUNX1T1
Q9BVN2,RUSC1
P28702,RXRB
P48443,RXRG
Q8N488,RYBP
P05109,S100A8
P21453,S1PR1
O95136,S1PR2
A6NKF1,SAC3D1
Q9NTJ5,SACM1L
Q6SPF0,SAMD1
Q9Y3Z3,SAMHD1
Q9H0E3,SAP130
Q9HAJ7,SAP30L
Q01826,SATB1
Q9Y3A5,SBDS
O95248,SBF1
A3KN83,SBNO1
Q9H7N4,SCAF1
O15127,SCAMP2
O14828,SCAMP3
Q969E2,SCAMP4
Q6AZY7,SCARA3
Q86SK9,SCD5
Q96PL1,SCGB3A2
O76038,SCGN
O60939,SCN2B
O43819,SCO2
Q9HB40,SCPEP1
Q96KG9,SCYL1
Q9NVU7,SDAD1
P18827,SDC1
P31431,SDC4
Q9HCN8,SDF2L1
A6NFY7,SDHAF1
Q96GA7,SDSL
Q9UDX3,SEC14L4
B5MCN3,SEC14L6
Q96JE7,SEC16B
Q9NQW1,SEC31B
Q96T21,SECISBP2
Q9UBV2,SEL1L
Q13228,SELENBP1
Q9NS98,SEMA3G
Q9C0C4,SEMA4C
Q92854,SEMA4D
Q9H4L4,SENP3
Q99611,SEPHS2
P01011,SERPINA3
P05154,SERPINA5
P08185,SERPINA6
P30740,SERPINB1
P29508,SERPINB3
P48594,SERPINB4
P35237,SERPINB6
P01008,SERPINC1
P05546,SERPIND1
P05155,SERPING1
Q9UPS6,SETD1B
Q12872,SFSWAP
P07988,SFTPB
Q96NB2,SFXN2
P51688,SGSH
O75368,SH3BGRL
Q9UJC5,SH3BGRL2
O60239,SH3BP5
Q99963,SH3GL3
P29353,SHC1
Q8TBC3,SHKBP1
P34896,SHMT1
Q9UHJ6,SHPK
Q9HAT2,SIAE
O75182,SIN3B
P78324,SIRPA
O00241,SIRPB1
Q5TFQ8,SIRPB1
P63208,SKP1
Q14493,SLBP
Q5PT55,SLC10A5
Q9H2X9,SLC12A5
Q9UHW9,SLC12A6
P41440,SLC19A1
O75751,SLC22A3
P53007,SLC25A1
Q9Y619,SLC25A15
Q9H1K4,SLC25A18
Q9H936,SLC25A22
Q6KCM7,SLC25A25
Q96H78,SLC25A44
P50443,SLC26A2
Q8TAD4,SLC30A5
Q8NEW0,SLC30A7
Q8IZM9,SLC38A6
P08195,SLC3A2
Q8N370,SLC43A2
Q8IWA5,SLC44A2
P04920,SLC4A2
Q9Y6R1,SLC4A4
Q01959,SLC6A3
Q01650,SLC7A5
Q92536,SLC7A6
Q9UM01,SLC7A7
Q92581,SLC9A6
Q9H156,SLITRK2
O95391,SLU7
Q8IY92,SLX4
Q8IYB5,SMAP1
Q8WU79,SMAP2
Q86US8,SMG6
Q16637,SMN1
Q9H4F8,SMOC1
O76070,SNCG
Q8TAD8,SNIP1
Q13884,SNTB1
Q7Z614,SNX20
Q9Y5X3,SNX5
P35610,SOAT1
Q5TF21,SOGA3
Q92673,SORL1
Q53LP3,SOWAHC
Q9HB58,SP110
Q9H930,SP140L
Q02446,SP4
Q6BEB4,SP5
Q14515,SPARCL1
Q8TC71,SPATA18
Q9Y6A9,SPCS1
Q96T58,SPEN
Q9NZD8,SPG21
P35270,SPR
Q9H254,SPTBN4
Q68D10,SPTY2D1
Q8N5C6,SRBD1
P09132,SRP19
A1L4H1,SSC5D
P43308,SSR2
Q9Y2D8,SSX2IP
Q9Y5Y6,ST14
P78524,ST5
Q9BVH7,ST6GALNAC5
P61647,ST8SIA6
Q9NY15,STAB1
O95772,STARD3NL
Q9P2P6,STARD9
P42224,STAT1
P40763,STAT3
P42229,STAT5A
Q13586,STIM1
Q15831,STK11
Q8N1F8,STK11IP
P27105,STOM
Q8TAV4,STOML3
P56962,STX17
P32856,STX2
O43752,STX6
Q15833,STXBP2
O75897,SULT1C4
Q15526,SURF1
Q15527,SURF2
Q9UGT4,SUSD2
Q6ZMZ3,SYNE3
Q9UMZ2,SYNRG
Q16563,SYPL1
Q96C24,SYTL4
O75410,TACC1
Q12962,TAF10
Q15542,TAF5
Q9HBM6,TAF9B
Q9UI15,TAGLN3
Q9H2K8,TAOK3
Q03518,TAP1
Q03519,TAP2
Q6NXT6,TAPT1
Q13395,TARBP1
Q93075,TATDN2
O60347,TBC1D12
Q9BYX2,TBC1D2
Q8WUA7,TBC1D22A
Q9NU19,TBC1D22B
Q9NUY8,TBC1D23
Q66K14,TBC1D9B
Q9UHD2,TBK1
Q12788,TBL3
Q9H3H9,TCEAL2
Q9BRU2,TCEAL7
Q99081,TCF12
Q9NUJ3,TCP11L1
Q8N4U5,TCP11L2
Q9H7E2,TDRD3
Q8NHU6,TDRD7
Q9Y2W6,TDRKH
O15040,TECPR2
Q5HYJ1,TECRL
Q02763,TEK
Q8WW24,TEKT4
Q9NT68,TENM2
Q99973,TEP1
Q96BS2,TESC
Q9BXT5,TEX15
Q9Y6I9,TEX264
Q01664,TFAP4
Q14186,TFDP1
P19484,TFEB
Q9UBB9,TFIP11
P01266,TG
Q8WUH2,TGFBRAP1
O43493,TGOLN2
Q6YHU6,THADA
Q7Z6K1,THAP5
P49746,THBS3
Q9P2T0,THEG
P10828,THRB
Q9UPZ6,THSD7A
Q9BU02,THTPA
Q13009,TIAM1
P16035,TIMP2
P29401,TKT
Q04724,TLE1
Q04725,TLE2
Q04727,TLE4
Q9Y490,TLN1
Q9HD45,TM9SF3
Q92544,TM9SF4
P55061,TMBIM6
O75069,TMCC2
Q9Y3A6,TMED5
Q9Y3B3,TMED7
Q9NUM4,TMEM106B
Q96B96,TMEM159
Q8TC26,TMEM163
Q9HC07,TMEM165
