HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0001671,Abnormal cardiac septum morphology,NR2F2,mim2gene,OMIM:618901
HP:0001671,Abnormal cardiac septum morphology,ESS2,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,CSGALNACT1,mim2gene,OMIM:618870
HP:0001671,Abnormal cardiac septum morphology,ESCO2,mim2gene,OMIM:268300
HP:0001671,Abnormal cardiac septum morphology,FGFR1,mim2gene,OMIM:613001
HP:0001671,Abnormal cardiac septum morphology,DEF6,mim2gene,OMIM:619573
HP:0001671,Abnormal cardiac septum morphology,ATP6V1E1,mim2gene,OMIM:617402
HP:0001671,Abnormal cardiac septum morphology,NUP107,mim2gene,OMIM:618348
HP:0001671,Abnormal cardiac septum morphology,NSD2,mim2gene,OMIM:194190
HP:0001671,Abnormal cardiac septum morphology,POLA1,mim2gene,OMIM:301030
HP:0001671,Abnormal cardiac septum morphology,LETM1,mim2gene,OMIM:194190
HP:0001671,Abnormal cardiac septum morphology,MYPN,mim2gene,OMIM:615248
HP:0001671,Abnormal cardiac septum morphology,ARHGAP31,mim2gene,OMIM:100300
HP:0001671,Abnormal cardiac septum morphology,ATRX,mim2gene,OMIM:301040
HP:0001671,Abnormal cardiac septum morphology,DYNC2I1,mim2gene,OMIM:615503
HP:0001671,Abnormal cardiac septum morphology,SUPT16H,mim2gene,OMIM:619480
HP:0001671,Abnormal cardiac septum morphology,MYBPC3,mim2gene,OMIM:115197
HP:0001671,Abnormal cardiac septum morphology,KIF7,mim2gene,OMIM:200990
HP:0001671,Abnormal cardiac septum morphology,EVC,mim2gene,OMIM:225500
HP:0001671,Abnormal cardiac septum morphology,SLC29A3,mim2gene,OMIM:602782
HP:0001671,Abnormal cardiac septum morphology,CHD7,mim2gene,OMIM:214800
HP:0001671,Abnormal cardiac septum morphology,NPHP3,mim2gene,OMIM:208540
HP:0001671,Abnormal cardiac septum morphology,MYL2,mim2gene,OMIM:608758
HP:0001671,Abnormal cardiac septum morphology,AMMECR1,mim2gene,OMIM:300990
HP:0001671,Abnormal cardiac septum morphology,CARS1,mim2gene,OMIM:618891
HP:0001671,Abnormal cardiac septum morphology,WNT4,mim2gene,OMIM:611812
HP:0001671,Abnormal cardiac septum morphology,RYR1,mim2gene,OMIM:619542
HP:0001671,Abnormal cardiac septum morphology,DYNC2LI1,mim2gene,OMIM:617088
HP:0001671,Abnormal cardiac septum morphology,NEK9,mim2gene,OMIM:614262
HP:0001671,Abnormal cardiac septum morphology,PIEZO1,mim2gene,OMIM:616843
HP:0001671,Abnormal cardiac septum morphology,MPLKIP,mim2gene,OMIM:234050
HP:0001671,Abnormal cardiac septum morphology,SLC12A2,mim2gene,OMIM:619083
HP:0001671,Abnormal cardiac septum morphology,TKT,mim2gene,OMIM:617044
HP:0001671,Abnormal cardiac septum morphology,ROR2,mim2gene,OMIM:113000
HP:0001671,Abnormal cardiac septum morphology,NUP107,mim2gene,OMIM:616730
HP:0001671,Abnormal cardiac septum morphology,PIGN,mim2gene,OMIM:614080
HP:0001671,Abnormal cardiac septum morphology,CFC1,mim2gene,OMIM:605376
HP:0001671,Abnormal cardiac septum morphology,ABL1,mim2gene,OMIM:617602
HP:0001671,Abnormal cardiac septum morphology,LMNA,mim2gene,OMIM:275210
HP:0001671,Abnormal cardiac septum morphology,FIG4,mim2gene,OMIM:216340
HP:0001671,Abnormal cardiac septum morphology,HNRNPH2,mim2gene,OMIM:300986
HP:0001671,Abnormal cardiac septum morphology,ZEB2,mim2gene,OMIM:235730
HP:0001671,Abnormal cardiac septum morphology,KAT6B,mim2gene,OMIM:606170
HP:0001671,Abnormal cardiac septum morphology,UMPS,mim2gene,OMIM:258900
HP:0001671,Abnormal cardiac septum morphology,LEMD2,mim2gene,OMIM:619322
HP:0001671,Abnormal cardiac septum morphology,CDC45,mim2gene,OMIM:617063
HP:0001671,Abnormal cardiac septum morphology,CCDC32,mim2gene,OMIM:619123
HP:0001671,Abnormal cardiac septum morphology,NAA10,mim2gene,OMIM:300855
HP:0001671,Abnormal cardiac septum morphology,RNU4ATAC,mim2gene,OMIM:210710
HP:0001671,Abnormal cardiac septum morphology,COL1A1,mim2gene,OMIM:619115
HP:0001671,Abnormal cardiac septum morphology,WDR37,mim2gene,OMIM:618652
HP:0001671,Abnormal cardiac septum morphology,GATA6,mim2gene,OMIM:217095
HP:0001671,Abnormal cardiac septum morphology,NKAP,mim2gene,OMIM:301039
HP:0001671,Abnormal cardiac septum morphology,ZMPSTE24,mim2gene,OMIM:275210
HP:0001671,Abnormal cardiac septum morphology,SMAD3,mim2gene,OMIM:613795
HP:0001671,Abnormal cardiac septum morphology,MAP2K1,mim2gene,OMIM:163950
HP:0001671,Abnormal cardiac septum morphology,ARID1B,mim2gene,OMIM:135900
HP:0001671,Abnormal cardiac septum morphology,GATA4,mim2gene,OMIM:614430
HP:0001671,Abnormal cardiac septum morphology,FANCB,mim2gene,OMIM:300514
HP:0001671,Abnormal cardiac septum morphology,TGFBR1,mim2gene,OMIM:609192
HP:0001671,Abnormal cardiac septum morphology,SRCAP,mim2gene,OMIM:136140
HP:0001671,Abnormal cardiac septum morphology,FLNB,mim2gene,OMIM:150250
HP:0001671,Abnormal cardiac septum morphology,IPO8,mim2gene,OMIM:619472
HP:0001671,Abnormal cardiac septum morphology,RPS17,mim2gene,OMIM:612527
HP:0001671,Abnormal cardiac septum morphology,PQBP1,mim2gene,OMIM:309500
HP:0001671,Abnormal cardiac septum morphology,ECE1,mim2gene,OMIM:613870
HP:0001671,Abnormal cardiac septum morphology,PPP1CB,mim2gene,OMIM:617506
HP:0001671,Abnormal cardiac septum morphology,SMC3,mim2gene,OMIM:610759
HP:0001671,Abnormal cardiac septum morphology,IRX5,mim2gene,OMIM:611174
HP:0001671,Abnormal cardiac septum morphology,KRAS,mim2gene,OMIM:600268
HP:0001671,Abnormal cardiac septum morphology,RPS26,mim2gene,OMIM:613309
HP:0001671,Abnormal cardiac septum morphology,FANCI,mim2gene,OMIM:609053
HP:0001671,Abnormal cardiac septum morphology,GATA4,mim2gene,OMIM:607941
HP:0001671,Abnormal cardiac septum morphology,FOXF1,mim2gene,OMIM:265380
HP:0001671,Abnormal cardiac septum morphology,SHOC2,mim2gene,OMIM:607721
HP:0001671,Abnormal cardiac septum morphology,CTCF,mim2gene,OMIM:615502
HP:0001671,Abnormal cardiac septum morphology,PCGF2,mim2gene,OMIM:618371
HP:0001671,Abnormal cardiac septum morphology,GPC6,mim2gene,OMIM:258315
HP:0001671,Abnormal cardiac septum morphology,BCOR,mim2gene,OMIM:300166
HP:0001671,Abnormal cardiac septum morphology,GLA,mim2gene,OMIM:301500
HP:0001671,Abnormal cardiac septum morphology,GATA6,mim2gene,OMIM:614475
HP:0001671,Abnormal cardiac septum morphology,THOC6,mim2gene,OMIM:613680
HP:0001671,Abnormal cardiac septum morphology,DSG1,mim2gene,OMIM:615508
HP:0001671,Abnormal cardiac septum morphology,VPS35L,mim2gene,OMIM:619135
HP:0001671,Abnormal cardiac septum morphology,UBE3B,mim2gene,OMIM:244450
HP:0001671,Abnormal cardiac septum morphology,MGP,mim2gene,OMIM:245150
HP:0001671,Abnormal cardiac septum morphology,SNRPB,mim2gene,OMIM:117650
HP:0001671,Abnormal cardiac septum morphology,MED13L,mim2gene,OMIM:616789
HP:0001671,Abnormal cardiac septum morphology,TAB2,mim2gene,OMIM:614980
HP:0001671,Abnormal cardiac septum morphology,BRAF,mim2gene,OMIM:163950
HP:0001671,Abnormal cardiac septum morphology,COX7B,mim2gene,OMIM:309801
HP:0001671,Abnormal cardiac septum morphology,GPC4,mim2gene,OMIM:312870
HP:0001671,Abnormal cardiac septum morphology,IGBP1,mim2gene,OMIM:300472
HP:0001671,Abnormal cardiac septum morphology,C2CD3,mim2gene,OMIM:615948
HP:0001671,Abnormal cardiac septum morphology,XYLT2,mim2gene,OMIM:605822
HP:0001671,Abnormal cardiac septum morphology,ZNF699,mim2gene,OMIM:619488
HP:0001671,Abnormal cardiac septum morphology,SLC35A2,mim2gene,OMIM:300896
HP:0001671,Abnormal cardiac septum morphology,ALG12,mim2gene,OMIM:607143
HP:0001671,Abnormal cardiac septum morphology,STAG2,mim2gene,OMIM:301022
HP:0001671,Abnormal cardiac septum morphology,TAOK1,mim2gene,OMIM:619575
HP:0001671,Abnormal cardiac septum morphology,GATA6,mim2gene,OMIM:614474
HP:0001671,Abnormal cardiac septum morphology,CEP57,mim2gene,OMIM:614114
HP:0001671,Abnormal cardiac septum morphology,UQCRC2,mim2gene,OMIM:615160
HP:0001671,Abnormal cardiac septum morphology,KMT2D,mim2gene,OMIM:147920
HP:0001671,Abnormal cardiac septum morphology,NOTCH1,mim2gene,OMIM:109730
HP:0001671,Abnormal cardiac septum morphology,NFIX,mim2gene,OMIM:602535
HP:0001671,Abnormal cardiac septum morphology,SETD1A,mim2gene,OMIM:618832
HP:0001671,Abnormal cardiac septum morphology,VIPAS39,mim2gene,OMIM:613404
HP:0001671,Abnormal cardiac septum morphology,SON,mim2gene,OMIM:617140
HP:0001671,Abnormal cardiac septum morphology,CTBP1,mim2gene,OMIM:194190
HP:0001671,Abnormal cardiac septum morphology,MTX2,mim2gene,OMIM:619127
HP:0001671,Abnormal cardiac septum morphology,AMER1,mim2gene,OMIM:300373
HP:0001671,Abnormal cardiac septum morphology,RARB,mim2gene,OMIM:615524
HP:0001671,Abnormal cardiac septum morphology,SDHD,mim2gene,OMIM:619167
HP:0001671,Abnormal cardiac septum morphology,RAF1,mim2gene,OMIM:611553
HP:0001671,Abnormal cardiac septum morphology,GATA5,mim2gene,OMIM:617912
HP:0001671,Abnormal cardiac septum morphology,ZIC3,mim2gene,OMIM:306955
HP:0001671,Abnormal cardiac septum morphology,SETBP1,mim2gene,OMIM:269150
HP:0001671,Abnormal cardiac septum morphology,RPL35A,mim2gene,OMIM:612528
HP:0001671,Abnormal cardiac septum morphology,TBX1,mim2gene,OMIM:188400
HP:0001671,Abnormal cardiac septum morphology,TCTN3,mim2gene,OMIM:614815
HP:0001671,Abnormal cardiac septum morphology,SIAH1,mim2gene,OMIM:619314
HP:0001671,Abnormal cardiac septum morphology,UBR7,mim2gene,OMIM:619189
HP:0001671,Abnormal cardiac septum morphology,GJA1,mim2gene,OMIM:600309
HP:0001671,Abnormal cardiac septum morphology,MYOCD,mim2gene,OMIM:618719
HP:0001671,Abnormal cardiac septum morphology,PKDCC,mim2gene,OMIM:618821
HP:0001671,Abnormal cardiac septum morphology,TLL1,mim2gene,OMIM:613087
HP:0001671,Abnormal cardiac septum morphology,TRIP4,mim2gene,OMIM:616866
HP:0001671,Abnormal cardiac septum morphology,MED12,mim2gene,OMIM:309520
HP:0001671,Abnormal cardiac septum morphology,KAT5,mim2gene,OMIM:619103
HP:0001671,Abnormal cardiac septum morphology,KDM5B,mim2gene,OMIM:618109
HP:0001671,Abnormal cardiac septum morphology,SOX2,mim2gene,OMIM:206900
HP:0001671,Abnormal cardiac septum morphology,SVBP,mim2gene,OMIM:618569
HP:0001671,Abnormal cardiac septum morphology,CRELD1,mim2gene,OMIM:606217
HP:0001671,Abnormal cardiac septum morphology,PTPN11,mim2gene,OMIM:163950
HP:0001671,Abnormal cardiac septum morphology,INTU,mim2gene,OMIM:617925
HP:0001671,Abnormal cardiac septum morphology,ASCC1,mim2gene,OMIM:616867
HP:0001671,Abnormal cardiac septum morphology,TGFB3,mim2gene,OMIM:615582
HP:0001671,Abnormal cardiac septum morphology,CREBBP,mim2gene,OMIM:180849
HP:0001671,Abnormal cardiac septum morphology,ZNF462,mim2gene,OMIM:618619
HP:0001671,Abnormal cardiac septum morphology,BSCL2,mim2gene,OMIM:269700
HP:0001671,Abnormal cardiac septum morphology,RPL5,mim2gene,OMIM:612561
HP:0001671,Abnormal cardiac septum morphology,CACNA1C,mim2gene,OMIM:601005
HP:0001671,Abnormal cardiac septum morphology,DSE,mim2gene,OMIM:615539
HP:0001671,Abnormal cardiac septum morphology,TASP1,mim2gene,OMIM:618950
HP:0001671,Abnormal cardiac septum morphology,ALG9,mim2gene,OMIM:608776
HP:0001671,Abnormal cardiac septum morphology,TBX1,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,IFT81,mim2gene,OMIM:617895
HP:0001671,Abnormal cardiac septum morphology,PUF60,mim2gene,OMIM:615583
HP:0001671,Abnormal cardiac septum morphology,PEX1,mim2gene,OMIM:214100
HP:0001671,Abnormal cardiac septum morphology,ELN,mim2gene,OMIM:194050
HP:0001671,Abnormal cardiac septum morphology,RPL10,mim2gene,OMIM:300998
HP:0001671,Abnormal cardiac septum morphology,PRKACB,mim2gene,OMIM:619143
HP:0001671,Abnormal cardiac septum morphology,SMARCE1,mim2gene,OMIM:616938
HP:0001671,Abnormal cardiac septum morphology,ATP6V1A,mim2gene,OMIM:617403
HP:0001671,Abnormal cardiac septum morphology,MICU1,mim2gene,OMIM:615673
HP:0001671,Abnormal cardiac septum morphology,RPL27,mim2gene,OMIM:617408
HP:0001671,Abnormal cardiac septum morphology,ADAMTS10,mim2gene,OMIM:277600
HP:0001671,Abnormal cardiac septum morphology,BRAF,mim2gene,OMIM:115150
HP:0001671,Abnormal cardiac septum morphology,FBN2,mim2gene,OMIM:121050
HP:0001671,Abnormal cardiac septum morphology,SMAD4,mim2gene,OMIM:139210
HP:0001671,Abnormal cardiac septum morphology,FGFRL1,mim2gene,OMIM:194190
HP:0001671,Abnormal cardiac septum morphology,SF3B4,mim2gene,OMIM:154400
HP:0001671,Abnormal cardiac septum morphology,NKX2-1,mim2gene,OMIM:610978
HP:0001671,Abnormal cardiac septum morphology,OTUD5,mim2gene,OMIM:301056
HP:0001671,Abnormal cardiac septum morphology,SPECC1L,mim2gene,OMIM:145420
HP:0001671,Abnormal cardiac septum morphology,FGFR2,mim2gene,OMIM:101200
HP:0001671,Abnormal cardiac septum morphology,CDK10,mim2gene,OMIM:617694
HP:0001671,Abnormal cardiac septum morphology,TRAIP,mim2gene,OMIM:616777
HP:0001671,Abnormal cardiac septum morphology,DGCR2,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,GATA1,mim2gene,OMIM:190685
HP:0001671,Abnormal cardiac septum morphology,MTFMT,mim2gene,OMIM:614947
HP:0001671,Abnormal cardiac septum morphology,RBM8A,mim2gene,OMIM:274000
HP:0001671,Abnormal cardiac septum morphology,GLI3,mim2gene,OMIM:146510
HP:0001671,Abnormal cardiac septum morphology,GPC3,mim2gene,OMIM:312870
HP:0001671,Abnormal cardiac septum morphology,LMNB1,mim2gene,OMIM:619179
HP:0001671,Abnormal cardiac septum morphology,NIPBL,mim2gene,OMIM:122470
HP:0001671,Abnormal cardiac septum morphology,SPEN,mim2gene,OMIM:619312
HP:0001671,Abnormal cardiac septum morphology,CITED2,mim2gene,OMIM:614431
HP:0001671,Abnormal cardiac septum morphology,DVL3,mim2gene,OMIM:616894
HP:0001671,Abnormal cardiac septum morphology,TBX5,mim2gene,OMIM:142900
HP:0001671,Abnormal cardiac septum morphology,FLCN,mim2gene,OMIM:610883
HP:0001671,Abnormal cardiac septum morphology,GDF1,mim2gene,OMIM:208530
HP:0001671,Abnormal cardiac septum morphology,ALKBH8,mim2gene,OMIM:618504
HP:0001671,Abnormal cardiac septum morphology,RIPK4,mim2gene,OMIM:263650
HP:0001671,Abnormal cardiac septum morphology,STAMBP,mim2gene,OMIM:614261
HP:0001671,Abnormal cardiac septum morphology,CITED2,mim2gene,OMIM:614433
HP:0001671,Abnormal cardiac septum morphology,SMN1,mim2gene,OMIM:253300
HP:0001671,Abnormal cardiac septum morphology,TGFBR2,mim2gene,OMIM:610168
HP:0001671,Abnormal cardiac septum morphology,CDK13,mim2gene,OMIM:617360
HP:0001671,Abnormal cardiac septum morphology,NSD1,mim2gene,OMIM:117550
HP:0001671,Abnormal cardiac septum morphology,VPS33A,mim2gene,OMIM:617303
HP:0001671,Abnormal cardiac septum morphology,FOXC2,mim2gene,OMIM:153400
HP:0001671,Abnormal cardiac septum morphology,DHCR7,mim2gene,OMIM:270400
HP:0001671,Abnormal cardiac septum morphology,YARS1,mim2gene,OMIM:619418
HP:0001671,Abnormal cardiac septum morphology,EVC2,mim2gene,OMIM:225500
HP:0001671,Abnormal cardiac septum morphology,TRRAP,mim2gene,OMIM:618454
HP:0001671,Abnormal cardiac septum morphology,PEX19,mim2gene,OMIM:614886
HP:0001671,Abnormal cardiac septum morphology,HRAS,mim2gene,OMIM:218040
HP:0001671,Abnormal cardiac septum morphology,COX7B,mim2gene,OMIM:300887
HP:0001671,Abnormal cardiac septum morphology,TMEM260,mim2gene,OMIM:617478
HP:0001671,Abnormal cardiac septum morphology,CHST3,mim2gene,OMIM:245600
HP:0001671,Abnormal cardiac septum morphology,KAT6A,mim2gene,OMIM:616268
HP:0001671,Abnormal cardiac septum morphology,FANCC,mim2gene,OMIM:227645
HP:0001671,Abnormal cardiac septum morphology,TP63,mim2gene,OMIM:106260
HP:0001671,Abnormal cardiac septum morphology,SIX6,mim2gene,OMIM:206900
HP:0001671,Abnormal cardiac septum morphology,COL11A1,mim2gene,OMIM:228520
HP:0001671,Abnormal cardiac septum morphology,RPS19,mim2gene,OMIM:105650
HP:0001671,Abnormal cardiac septum morphology,LRP5,mim2gene,OMIM:259770
HP:0001671,Abnormal cardiac septum morphology,NKX2-5,mim2gene,OMIM:614432
HP:0001671,Abnormal cardiac septum morphology,UBR1,mim2gene,OMIM:243800
HP:0001671,Abnormal cardiac septum morphology,SYNE1,mim2gene,OMIM:612998
HP:0001671,Abnormal cardiac septum morphology,NEK1,mim2gene,OMIM:263520
HP:0001671,Abnormal cardiac septum morphology,MGAT2,mim2gene,OMIM:212066
HP:0001671,Abnormal cardiac septum morphology,TTC37,mim2gene,OMIM:222470
HP:0001671,Abnormal cardiac septum morphology,PKD1L1,mim2gene,OMIM:617205
HP:0001671,Abnormal cardiac septum morphology,DDX11,mim2gene,OMIM:613398
HP:0001671,Abnormal cardiac septum morphology,DPF2,mim2gene,OMIM:618027
HP:0001671,Abnormal cardiac septum morphology,MAP2K1,mim2gene,OMIM:615279
HP:0001671,Abnormal cardiac septum morphology,SHMT2,mim2gene,OMIM:619121
HP:0001671,Abnormal cardiac septum morphology,B3GAT3,mim2gene,OMIM:245600
HP:0001671,Abnormal cardiac septum morphology,SMC1A,mim2gene,OMIM:301044
HP:0001671,Abnormal cardiac septum morphology,SEMA3E,mim2gene,OMIM:214800
HP:0001671,Abnormal cardiac septum morphology,POR,mim2gene,OMIM:207410
HP:0001671,Abnormal cardiac septum morphology,SOX4,mim2gene,OMIM:618506
HP:0001671,Abnormal cardiac septum morphology,KIAA0586,mim2gene,OMIM:616546
HP:0001671,Abnormal cardiac septum morphology,FGFR2,mim2gene,OMIM:207410
HP:0001671,Abnormal cardiac septum morphology,BRAF,mim2gene,OMIM:613706
HP:0001671,Abnormal cardiac septum morphology,STAG2,mim2gene,OMIM:301043
HP:0001671,Abnormal cardiac septum morphology,KAT8,mim2gene,OMIM:618974
HP:0001671,Abnormal cardiac septum morphology,USP9X,mim2gene,OMIM:300968
HP:0001671,Abnormal cardiac septum morphology,STRADA,mim2gene,OMIM:611087
HP:0001671,Abnormal cardiac septum morphology,VPS33B,mim2gene,OMIM:208085
HP:0001671,Abnormal cardiac septum morphology,SIK3,mim2gene,OMIM:618162
HP:0001671,Abnormal cardiac septum morphology,EOGT,mim2gene,OMIM:615297
HP:0001671,Abnormal cardiac septum morphology,SHANK3,mim2gene,OMIM:606232
HP:0001671,Abnormal cardiac septum morphology,CFAP45,mim2gene,OMIM:619608
HP:0001671,Abnormal cardiac septum morphology,NKX2-5,mim2gene,OMIM:108900
HP:0001671,Abnormal cardiac septum morphology,SMG8,mim2gene,OMIM:619268
HP:0001671,Abnormal cardiac septum morphology,MAP3K7,mim2gene,OMIM:617137
HP:0001671,Abnormal cardiac septum morphology,PIGF,mim2gene,OMIM:619356
HP:0001671,Abnormal cardiac septum morphology,CTU2,mim2gene,OMIM:618142
HP:0001671,Abnormal cardiac septum morphology,HCCS,mim2gene,OMIM:309801
HP:0001671,Abnormal cardiac septum morphology,NODAL,mim2gene,OMIM:270100
HP:0001671,Abnormal cardiac septum morphology,ARID2,mim2gene,OMIM:617808
HP:0001671,Abnormal cardiac septum morphology,DGCR6,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,CCBE1,mim2gene,OMIM:235510
HP:0001671,Abnormal cardiac septum morphology,TTC7A,mim2gene,OMIM:243150
HP:0001671,Abnormal cardiac septum morphology,TXNL4A,mim2gene,OMIM:608572
HP:0001671,Abnormal cardiac septum morphology,SALL4,mim2gene,OMIM:607323
HP:0001671,Abnormal cardiac septum morphology,MEIS2,mim2gene,OMIM:600987
HP:0001671,Abnormal cardiac septum morphology,PACS1,mim2gene,OMIM:615009
HP:0001674,Complete atrioventricular canal defect,NKX2-6,mim2gene,OMIM:217095
HP:0001674,Complete atrioventricular canal defect,GATA1,mim2gene,OMIM:190685
HP:0001674,Complete atrioventricular canal defect,INTU,mim2gene,OMIM:617925
HP:0001674,Complete atrioventricular canal defect,PRKACA,mim2gene,OMIM:619142
HP:0001674,Complete atrioventricular canal defect,HYLS1,mim2gene,OMIM:236680
HP:0001674,Complete atrioventricular canal defect,TBX1,mim2gene,OMIM:217095
HP:0001674,Complete atrioventricular canal defect,GDF1,mim2gene,OMIM:613854
HP:0001674,Complete atrioventricular canal defect,GATA6,mim2gene,OMIM:217095
HP:0001674,Complete atrioventricular canal defect,CDC45,mim2gene,OMIM:617063
HP:0001674,Complete atrioventricular canal defect,NKX2-5,mim2gene,OMIM:217095
HP:0001674,Complete atrioventricular canal defect,GDF1,mim2gene,OMIM:208530
HP:0001674,Complete atrioventricular canal defect,WDPCP,mim2gene,OMIM:217085
HP:0001684,Secundum atrial septal defect,PTF1A,mim2gene,OMIM:609069
HP:0001684,Secundum atrial septal defect,NR2F2,mim2gene,OMIM:618901
HP:0001684,Secundum atrial septal defect,NKX2-5,mim2gene,OMIM:108900
HP:0001684,Secundum atrial septal defect,RPL11,mim2gene,OMIM:612562
HP:0001684,Secundum atrial septal defect,NF1,mim2gene,OMIM:601321
HP:0001684,Secundum atrial septal defect,SHMT2,mim2gene,OMIM:619121
HP:0001684,Secundum atrial septal defect,METTL5,mim2gene,OMIM:618665
HP:0001684,Secundum atrial septal defect,TBX5,mim2gene,OMIM:142900
HP:0001684,Secundum atrial septal defect,CHD7,mim2gene,OMIM:214800
HP:0001684,Secundum atrial septal defect,GDF1,mim2gene,OMIM:613854
HP:0001684,Secundum atrial septal defect,MYH6,mim2gene,OMIM:614089
HP:0001684,Secundum atrial septal defect,GATA6,mim2gene,OMIM:614475
HP:0001684,Secundum atrial septal defect,PGAP1,mim2gene,OMIM:615802
HP:0001684,Secundum atrial septal defect,TTC26,mim2gene,OMIM:619534
HP:0001684,Secundum atrial septal defect,SH3PXD2B,mim2gene,OMIM:249420
HP:0001684,Secundum atrial septal defect,SEMA3E,mim2gene,OMIM:214800
HP:0001684,Secundum atrial septal defect,TRIP4,mim2gene,OMIM:616866
HP:0001696,Situs inversus totalis,DNAH9,mim2gene,OMIM:618300
HP:0001696,Situs inversus totalis,ZNF423,mim2gene,OMIM:614844
HP:0001696,Situs inversus totalis,NPHP3,mim2gene,OMIM:267010
HP:0001696,Situs inversus totalis,DNAI2,mim2gene,OMIM:612444
HP:0001696,Situs inversus totalis,SLC19A2,mim2gene,OMIM:249270
HP:0001696,Situs inversus totalis,ODAD2,mim2gene,OMIM:615451
HP:0001696,Situs inversus totalis,ARL2BP,mim2gene,OMIM:615434
HP:0001696,Situs inversus totalis,DNAL1,mim2gene,OMIM:614017
HP:0001696,Situs inversus totalis,DNAAF2,mim2gene,OMIM:612518
HP:0001696,Situs inversus totalis,GDF1,mim2gene,OMIM:208530
HP:0001696,Situs inversus totalis,CFAP45,mim2gene,OMIM:619608
HP:0001696,Situs inversus totalis,PRRX1,mim2gene,OMIM:202650
HP:0001696,Situs inversus totalis,CCDC39,mim2gene,OMIM:613807
HP:0001696,Situs inversus totalis,ANKS6,mim2gene,OMIM:615382
HP:0001696,Situs inversus totalis,SPAG1,mim2gene,OMIM:615505
HP:0001696,Situs inversus totalis,DNAI1,mim2gene,OMIM:244400
HP:0001696,Situs inversus totalis,ODAD1,mim2gene,OMIM:615067
HP:0001696,Situs inversus totalis,DNAAF11,mim2gene,OMIM:614935
HP:0001696,Situs inversus totalis,DNAAF6,mim2gene,OMIM:300991
HP:0001696,Situs inversus totalis,CFAP52,mim2gene,OMIM:619607
HP:0001696,Situs inversus totalis,DNAAF5,mim2gene,OMIM:614874
HP:0001696,Situs inversus totalis,DNAH11,mim2gene,OMIM:611884
HP:0001696,Situs inversus totalis,CCDC40,mim2gene,OMIM:613808
HP:0001696,Situs inversus totalis,TTC26,mim2gene,OMIM:619534
HP:0001696,Situs inversus totalis,DNAAF1,mim2gene,OMIM:613193
HP:0001696,Situs inversus totalis,MMP21,mim2gene,OMIM:616749
HP:0001696,Situs inversus totalis,CFAP300,mim2gene,OMIM:618063
HP:0001696,Situs inversus totalis,DNAH5,mim2gene,OMIM:608644
HP:0001696,Situs inversus totalis,DNAH1,mim2gene,OMIM:617577
HP:0001696,Situs inversus totalis,UBR1,mim2gene,OMIM:243800
HP:0001696,Situs inversus totalis,PQBP1,mim2gene,OMIM:309500
HP:0001696,Situs inversus totalis,TTC8,mim2gene,OMIM:615985
HP:0001696,Situs inversus totalis,HES7,mim2gene,OMIM:613686
HP:0001696,Situs inversus totalis,MNS1,mim2gene,OMIM:618948
HP:0001696,Situs inversus totalis,CCDC103,mim2gene,OMIM:614679
HP:0001696,Situs inversus totalis,DNAAF3,mim2gene,OMIM:606763
HP:0001696,Situs inversus totalis,MEGF8,mim2gene,OMIM:614976
HP:0001696,Situs inversus totalis,DNAAF4,mim2gene,OMIM:615482
HP:0001696,Situs inversus totalis,CFC1,mim2gene,OMIM:605376
HP:0001696,Situs inversus totalis,ODAD4,mim2gene,OMIM:617092
HP:0001696,Situs inversus totalis,NEK8,mim2gene,OMIM:615415
HP:0001696,Situs inversus totalis,CFAP298,mim2gene,OMIM:615500
HP:0001696,Situs inversus totalis,ODAD3,mim2gene,OMIM:616037
HP:0001696,Situs inversus totalis,ZMYND10,mim2gene,OMIM:615444
HP:0001696,Situs inversus totalis,PKD2,mim2gene,OMIM:613095
HP:0001696,Situs inversus totalis,INVS,mim2gene,OMIM:602088
HP:0001696,Situs inversus totalis,LZTFL1,mim2gene,OMIM:615994
HP:0001702,Abnormal tricuspid valve morphology,GATA6,mim2gene,OMIM:600001
HP:0001702,Abnormal tricuspid valve morphology,SEMA3E,mim2gene,OMIM:214800
HP:0001702,Abnormal tricuspid valve morphology,FBN1,mim2gene,OMIM:154700
HP:0001702,Abnormal tricuspid valve morphology,MYRF,mim2gene,OMIM:618280
HP:0001702,Abnormal tricuspid valve morphology,MMP21,mim2gene,OMIM:616749
HP:0001702,Abnormal tricuspid valve morphology,JPH2,mim2gene,OMIM:619492
HP:0001702,Abnormal tricuspid valve morphology,CHD7,mim2gene,OMIM:214800
HP:0001702,Abnormal tricuspid valve morphology,FLNA,mim2gene,OMIM:314400
HP:0001702,Abnormal tricuspid valve morphology,PLD1,mim2gene,OMIM:212093
HP:0001702,Abnormal tricuspid valve morphology,FLNA,mim2gene,OMIM:309350
HP:0001702,Abnormal tricuspid valve morphology,FOXF1,mim2gene,OMIM:265380
HP:0001702,Abnormal tricuspid valve morphology,PCGF2,mim2gene,OMIM:618371
HP:0001702,Abnormal tricuspid valve morphology,KRAS,mim2gene,OMIM:609942
HP:0001702,Abnormal tricuspid valve morphology,FREM1,mim2gene,OMIM:608980
