HPO Accession,HPO Term,Gene Symbol,Source,Source ID
HP:0001713,Abnormal cardiac ventricle morphology,HRAS,orphadata,ORPHA:3071
HP:0001713,Abnormal cardiac ventricle morphology,PCSK9,orphadata,ORPHA:391665
HP:0001713,Abnormal cardiac ventricle morphology,GTF2H5,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,PMS1,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,TKT,orphadata,ORPHA:488618
HP:0001713,Abnormal cardiac ventricle morphology,GTF2I,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,SETD2,orphadata,ORPHA:821
HP:0001713,Abnormal cardiac ventricle morphology,COLQ,orphadata,ORPHA:98915
HP:0001713,Abnormal cardiac ventricle morphology,NCF1,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,PEX16,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,NDUFAF5,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,SDHA,orphadata,ORPHA:3208
HP:0001713,Abnormal cardiac ventricle morphology,DYNC2LI1,orphadata,ORPHA:289
HP:0001713,Abnormal cardiac ventricle morphology,SDHAF1,orphadata,ORPHA:3208
HP:0001713,Abnormal cardiac ventricle morphology,CREBBP,orphadata,ORPHA:353277
HP:0001713,Abnormal cardiac ventricle morphology,NDUFA9,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,RPS15A,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,SEC24C,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,COL1A2,orphadata,ORPHA:230851
HP:0001713,Abnormal cardiac ventricle morphology,POLG2,orphadata,ORPHA:254892
HP:0001713,Abnormal cardiac ventricle morphology,SMARCE1,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,LTBP1,orphadata,ORPHA:90349
HP:0001713,Abnormal cardiac ventricle morphology,TBL2,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,KCNJ5,orphadata,ORPHA:251274
HP:0001713,Abnormal cardiac ventricle morphology,NDUFAF2,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,NOTCH1,orphadata,ORPHA:402075
HP:0001713,Abnormal cardiac ventricle morphology,SLC29A3,orphadata,ORPHA:1782
HP:0001713,Abnormal cardiac ventricle morphology,PEX11B,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,NIPBL,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,TNFRSF11A,orphadata,ORPHA:1782
HP:0001713,Abnormal cardiac ventricle morphology,THOC6,orphadata,ORPHA:363444
HP:0001713,Abnormal cardiac ventricle morphology,NDUFA12,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,ABCG8,orphadata,ORPHA:391665
HP:0001713,Abnormal cardiac ventricle morphology,HSD11B2,orphadata,ORPHA:320
HP:0001713,Abnormal cardiac ventricle morphology,MGP,orphadata,ORPHA:85202
HP:0001713,Abnormal cardiac ventricle morphology,PPP2R5D,orphadata,ORPHA:457279
HP:0001713,Abnormal cardiac ventricle morphology,PEX10,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,PMS2,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,OTUD6B,orphadata,ORPHA:505237
HP:0001713,Abnormal cardiac ventricle morphology,MLH1,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,TSR2,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,MLXIPL,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,TTC7A,orphadata,ORPHA:436252
HP:0001713,Abnormal cardiac ventricle morphology,FADD,orphadata,ORPHA:306550
HP:0001713,Abnormal cardiac ventricle morphology,NDUFA13,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,CYTB,orphadata,ORPHA:137675
HP:0001713,Abnormal cardiac ventricle morphology,IGBP1,orphadata,ORPHA:52055
HP:0001713,Abnormal cardiac ventricle morphology,DHCR7,orphadata,ORPHA:818
HP:0001713,Abnormal cardiac ventricle morphology,DYRK1A,orphadata,ORPHA:464311
HP:0001713,Abnormal cardiac ventricle morphology,ARX,orphadata,ORPHA:452
HP:0001713,Abnormal cardiac ventricle morphology,POMT1,orphadata,ORPHA:86812
HP:0001713,Abnormal cardiac ventricle morphology,CWC27,orphadata,ORPHA:166035
HP:0001713,Abnormal cardiac ventricle morphology,GLRX5,orphadata,ORPHA:401866
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS8,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,PUF60,orphadata,ORPHA:508488
HP:0001713,Abnormal cardiac ventricle morphology,NIPA1,orphadata,ORPHA:261183
HP:0001713,Abnormal cardiac ventricle morphology,LDLR,orphadata,ORPHA:391665
HP:0001713,Abnormal cardiac ventricle morphology,ACTC1,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,RPS29,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,ARVCF,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,ZMPSTE24,orphadata,ORPHA:740
HP:0001713,Abnormal cardiac ventricle morphology,RPL35,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,TPM3,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,GATA6,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,DPF2,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,SOX11,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,SURF1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,COMT,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,SMARCD1,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,TBCK,orphadata,ORPHA:488632
HP:0001713,Abnormal cardiac ventricle morphology,ITGA7,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,TBX20,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,AFF4,orphadata,ORPHA:444077
HP:0001713,Abnormal cardiac ventricle morphology,SLC19A3,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS4,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,COX15,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,SPEG,orphadata,ORPHA:169186
HP:0001713,Abnormal cardiac ventricle morphology,RPS20,orphadata,ORPHA:440437
HP:0001713,Abnormal cardiac ventricle morphology,JMJD1C,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,CDKL5,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,NEUROD2,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,SMAD6,orphadata,ORPHA:402075
HP:0001713,Abnormal cardiac ventricle morphology,RPS24,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,LONP1,orphadata,ORPHA:79243
HP:0001713,Abnormal cardiac ventricle morphology,VPS37D,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,EP300,orphadata,ORPHA:353284
HP:0001713,Abnormal cardiac ventricle morphology,GJA1,orphadata,ORPHA:2710
HP:0001713,Abnormal cardiac ventricle morphology,ADAM17,orphadata,ORPHA:294023
HP:0001713,Abnormal cardiac ventricle morphology,FBN1,orphadata,ORPHA:3449
HP:0001713,Abnormal cardiac ventricle morphology,MEG3,orphadata,ORPHA:254534
HP:0001713,Abnormal cardiac ventricle morphology,RPS19,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,HACD1,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,SPECC1L,orphadata,ORPHA:1519
HP:0001713,Abnormal cardiac ventricle morphology,PEX6,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,RPL27,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,PET100,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,DYRK1A,orphadata,ORPHA:268261
HP:0001713,Abnormal cardiac ventricle morphology,YY1AP1,orphadata,ORPHA:79094
HP:0001713,Abnormal cardiac ventricle morphology,MOGS,orphadata,ORPHA:79330
HP:0001713,Abnormal cardiac ventricle morphology,SNRPB,orphadata,ORPHA:1393
HP:0001713,Abnormal cardiac ventricle morphology,MSH2,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,MGAT2,orphadata,ORPHA:79329
HP:0001713,Abnormal cardiac ventricle morphology,BCL7B,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,ARID1B,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,MMP2,orphadata,ORPHA:371428
HP:0001713,Abnormal cardiac ventricle morphology,GTPBP3,orphadata,ORPHA:444013
HP:0001713,Abnormal cardiac ventricle morphology,MYH7,orphadata,ORPHA:324604
HP:0001713,Abnormal cardiac ventricle morphology,KANSL1,orphadata,ORPHA:363958
HP:0001713,Abnormal cardiac ventricle morphology,FAN1,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,GDF3,orphadata,ORPHA:2345
HP:0001713,Abnormal cardiac ventricle morphology,ARSL,orphadata,ORPHA:79345
HP:0001713,Abnormal cardiac ventricle morphology,NDUFAF6,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,ALG9,orphadata,ORPHA:79328
HP:0001713,Abnormal cardiac ventricle morphology,LDLRAP1,orphadata,ORPHA:391665
HP:0001713,Abnormal cardiac ventricle morphology,TMEM270,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,SDHA,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,MEOX1,orphadata,ORPHA:2345
HP:0001713,Abnormal cardiac ventricle morphology,RPS28,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,DMD,orphadata,ORPHA:206546
HP:0001713,Abnormal cardiac ventricle morphology,RPS20,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,GRM7,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,TLL1,orphadata,ORPHA:99106
HP:0001713,Abnormal cardiac ventricle morphology,SMC3,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,BUB3,orphadata,ORPHA:1052
HP:0001713,Abnormal cardiac ventricle morphology,FKBP6,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,GAA,orphadata,ORPHA:308552
HP:0001713,Abnormal cardiac ventricle morphology,BRD4,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,CREBBP,orphadata,ORPHA:353281
HP:0001713,Abnormal cardiac ventricle morphology,HADHA,orphadata,ORPHA:746
HP:0001713,Abnormal cardiac ventricle morphology,LIMK1,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,TRAPPC11,orphadata,ORPHA:369847
HP:0001713,Abnormal cardiac ventricle morphology,GYG1,orphadata,ORPHA:263297
HP:0001713,Abnormal cardiac ventricle morphology,GNAO1,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,WDPCP,orphadata,ORPHA:1338
HP:0001713,Abnormal cardiac ventricle morphology,TGFBR2,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,LIPT1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,TWNK,orphadata,ORPHA:254892
HP:0001713,Abnormal cardiac ventricle morphology,BCR,orphadata,ORPHA:261330
HP:0001713,Abnormal cardiac ventricle morphology,MYL2,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,CHRM3,orphadata,ORPHA:2970
HP:0001713,Abnormal cardiac ventricle morphology,TTR,orphadata,ORPHA:85451
HP:0001713,Abnormal cardiac ventricle morphology,UFD1,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,CASK,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,CRKL,orphadata,ORPHA:261330
HP:0001713,Abnormal cardiac ventricle morphology,SCN1B,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,RYR1,orphadata,ORPHA:169186
HP:0001713,Abnormal cardiac ventricle morphology,TBX1,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,TLL1,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,RFC2,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS7,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,FOXRED1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,PDHA1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,FOXF1,orphadata,ORPHA:210122
HP:0001713,Abnormal cardiac ventricle morphology,RPL15,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,GPC3,orphadata,ORPHA:373
HP:0001713,Abnormal cardiac ventricle morphology,RAD21,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,RPL26,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,SDHB,orphadata,ORPHA:3208
HP:0001713,Abnormal cardiac ventricle morphology,SMARCA4,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,RTL1,orphadata,ORPHA:254534
HP:0001713,Abnormal cardiac ventricle morphology,LRP2,orphadata,ORPHA:2143
HP:0001713,Abnormal cardiac ventricle morphology,RRM2B,orphadata,ORPHA:254892
HP:0001713,Abnormal cardiac ventricle morphology,HADHB,orphadata,ORPHA:746
HP:0001713,Abnormal cardiac ventricle morphology,CCND2,orphadata,ORPHA:83473
HP:0001713,Abnormal cardiac ventricle morphology,ABCC6,orphadata,ORPHA:51608
HP:0001713,Abnormal cardiac ventricle morphology,PLXND1,orphadata,ORPHA:3384
HP:0001713,Abnormal cardiac ventricle morphology,EPCAM,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,C2CD3,orphadata,ORPHA:434179
HP:0001713,Abnormal cardiac ventricle morphology,LAMB2,orphadata,ORPHA:98915
HP:0001713,Abnormal cardiac ventricle morphology,GNPTAB,orphadata,ORPHA:576
HP:0001713,Abnormal cardiac ventricle morphology,CPT2,orphadata,ORPHA:228305
HP:0001713,Abnormal cardiac ventricle morphology,BMPR1A,orphadata,ORPHA:440437
HP:0001713,Abnormal cardiac ventricle morphology,SFTPB,orphadata,ORPHA:217563
HP:0001713,Abnormal cardiac ventricle morphology,PUF60,orphadata,ORPHA:508498
HP:0001713,Abnormal cardiac ventricle morphology,RPL11,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,MEIS2,orphadata,ORPHA:261190
HP:0001713,Abnormal cardiac ventricle morphology,TGDS,orphadata,ORPHA:1388
HP:0001713,Abnormal cardiac ventricle morphology,DYSF,orphadata,ORPHA:268
HP:0001713,Abnormal cardiac ventricle morphology,ROR2,orphadata,ORPHA:1507
HP:0001713,Abnormal cardiac ventricle morphology,PIGP,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,FBLN5,orphadata,ORPHA:90349
HP:0001713,Abnormal cardiac ventricle morphology,MPLKIP,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS2,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,WT1,orphadata,ORPHA:3097
HP:0001713,Abnormal cardiac ventricle morphology,NDUFV1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,ACADVL,orphadata,ORPHA:26793
HP:0001713,Abnormal cardiac ventricle morphology,RREB1,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,HDAC8,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,GTF2E2,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,ADA2,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,MKKS,orphadata,ORPHA:2473
HP:0001713,Abnormal cardiac ventricle morphology,BUB1,orphadata,ORPHA:1052
HP:0001713,Abnormal cardiac ventricle morphology,PDHA1,orphadata,ORPHA:79243
HP:0001713,Abnormal cardiac ventricle morphology,SGCG,orphadata,ORPHA:353
HP:0001713,Abnormal cardiac ventricle morphology,MID1,orphadata,ORPHA:2745
HP:0001713,Abnormal cardiac ventricle morphology,FIG4,orphadata,ORPHA:3472
HP:0001713,Abnormal cardiac ventricle morphology,SMC1A,orphadata,ORPHA:199
HP:0001713,Abnormal cardiac ventricle morphology,KAT6B,orphadata,ORPHA:3047
HP:0001713,Abnormal cardiac ventricle morphology,HYMAI,orphadata,ORPHA:96191
HP:0001713,Abnormal cardiac ventricle morphology,NOTCH2,orphadata,ORPHA:955
HP:0001713,Abnormal cardiac ventricle morphology,IDH1,orphadata,ORPHA:99646
HP:0001713,Abnormal cardiac ventricle morphology,MYCN,orphadata,ORPHA:391641
HP:0001713,Abnormal cardiac ventricle morphology,GDF6,orphadata,ORPHA:2345
HP:0001713,Abnormal cardiac ventricle morphology,EGFR,orphadata,ORPHA:294023
HP:0001713,Abnormal cardiac ventricle morphology,PEX1,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,ERCC2,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,RPS27,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,PIK3R2,orphadata,ORPHA:83473
HP:0001713,Abnormal cardiac ventricle morphology,KRAS,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,TPM2,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,NAA10,orphadata,ORPHA:276432
HP:0001713,Abnormal cardiac ventricle morphology,CCDC22,orphadata,ORPHA:7
HP:0001713,Abnormal cardiac ventricle morphology,AIP,orphadata,ORPHA:99725
HP:0001713,Abnormal cardiac ventricle morphology,CEP57,orphadata,ORPHA:1052
HP:0001713,Abnormal cardiac ventricle morphology,ACTA1,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,BRF1,orphadata,ORPHA:444072
HP:0001713,Abnormal cardiac ventricle morphology,VAC14,orphadata,ORPHA:3472
HP:0001713,Abnormal cardiac ventricle morphology,BUB1B,orphadata,ORPHA:1052
HP:0001713,Abnormal cardiac ventricle morphology,GP1BB,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,PORCN,orphadata,ORPHA:2092
HP:0001713,Abnormal cardiac ventricle morphology,SATB2,orphadata,ORPHA:251028
HP:0001713,Abnormal cardiac ventricle morphology,GLA,orphadata,ORPHA:324
HP:0001713,Abnormal cardiac ventricle morphology,ELN,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,INSR,orphadata,ORPHA:769
HP:0001713,Abnormal cardiac ventricle morphology,BAZ1B,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,MEG3,orphadata,ORPHA:96334
HP:0001713,Abnormal cardiac ventricle morphology,NDE1,orphadata,ORPHA:2177
HP:0001713,Abnormal cardiac ventricle morphology,KAT6A,orphadata,ORPHA:457193
HP:0001713,Abnormal cardiac ventricle morphology,RAI1,orphadata,ORPHA:477817
HP:0001713,Abnormal cardiac ventricle morphology,ANKRD11,orphadata,ORPHA:261250
HP:0001713,Abnormal cardiac ventricle morphology,RPL31,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,TALDO1,orphadata,ORPHA:101028
HP:0001713,Abnormal cardiac ventricle morphology,RPL35A,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,NDUFA2,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,TBX1,orphadata,ORPHA:1727
HP:0001713,Abnormal cardiac ventricle morphology,RAC1,orphadata,ORPHA:500159
HP:0001713,Abnormal cardiac ventricle morphology,GTF2IRD2,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,MAPK1,orphadata,ORPHA:261330
HP:0001713,Abnormal cardiac ventricle morphology,APOB,orphadata,ORPHA:391665
HP:0001713,Abnormal cardiac ventricle morphology,HOXA13,orphadata,ORPHA:2438
HP:0001713,Abnormal cardiac ventricle morphology,NKX2-6,orphadata,ORPHA:3384
HP:0001713,Abnormal cardiac ventricle morphology,NDUFA4,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,GLI1,orphadata,ORPHA:289
HP:0001713,Abnormal cardiac ventricle morphology,GMPPB,orphadata,ORPHA:363623
HP:0001713,Abnormal cardiac ventricle morphology,BIN1,orphadata,ORPHA:169186
HP:0001713,Abnormal cardiac ventricle morphology,APC2,orphadata,ORPHA:821
HP:0001713,Abnormal cardiac ventricle morphology,EFEMP2,orphadata,ORPHA:90349
HP:0001713,Abnormal cardiac ventricle morphology,POLG,orphadata,ORPHA:254892
HP:0001713,Abnormal cardiac ventricle morphology,ALG12,orphadata,ORPHA:79324
HP:0001713,Abnormal cardiac ventricle morphology,RTL1,orphadata,ORPHA:96334
HP:0001713,Abnormal cardiac ventricle morphology,EIF4H,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,PACS1,orphadata,ORPHA:329224
HP:0001713,Abnormal cardiac ventricle morphology,TFAP2B,orphadata,ORPHA:46627
HP:0001713,Abnormal cardiac ventricle morphology,ERCC3,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,SELENON,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,XYLT2,orphadata,ORPHA:85194
HP:0001713,Abnormal cardiac ventricle morphology,SMARCC2,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,TBX5,orphadata,ORPHA:392
HP:0001713,Abnormal cardiac ventricle morphology,ENPP1,orphadata,ORPHA:51608
HP:0001713,Abnormal cardiac ventricle morphology,XYLT1,orphadata,ORPHA:1425
HP:0001713,Abnormal cardiac ventricle morphology,SCN2A,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,MLH3,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,RPL18,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,SLC25A22,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,NDUFV2,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,EVC,orphadata,ORPHA:289
HP:0001713,Abnormal cardiac ventricle morphology,RPL10,orphadata,ORPHA:459070
HP:0001713,Abnormal cardiac ventricle morphology,SIK1,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,TTN,orphadata,ORPHA:324604
HP:0001713,Abnormal cardiac ventricle morphology,WAC,orphadata,ORPHA:284169
HP:0001713,Abnormal cardiac ventricle morphology,CITED2,orphadata,ORPHA:99105
HP:0001713,Abnormal cardiac ventricle morphology,RPS10,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,GTF2IRD1,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,AKT3,orphadata,ORPHA:83473
HP:0001713,Abnormal cardiac ventricle morphology,MED25,orphadata,ORPHA:464738
HP:0001713,Abnormal cardiac ventricle morphology,PIGQ,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,MTFMT,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,TRIM8,orphadata,ORPHA:1934
HP:0001713,Abnormal cardiac ventricle morphology,FBLN5,orphadata,ORPHA:90348
HP:0001713,Abnormal cardiac ventricle morphology,GPC4,orphadata,ORPHA:373
HP:0001713,Abnormal cardiac ventricle morphology,HIRA,orphadata,ORPHA:567
HP:0001713,Abnormal cardiac ventricle morphology,GATA5,orphadata,ORPHA:402075
HP:0001713,Abnormal cardiac ventricle morphology,PEX19,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,TTC37,orphadata,ORPHA:84064
HP:0001713,Abnormal cardiac ventricle morphology,CITED2,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,HNRNPK,orphadata,ORPHA:453504
HP:0001713,Abnormal cardiac ventricle morphology,GLI3,orphadata,ORPHA:672
HP:0001713,Abnormal cardiac ventricle morphology,TTN,orphadata,ORPHA:169186
HP:0001713,Abnormal cardiac ventricle morphology,LMNA,orphadata,ORPHA:740
HP:0001713,Abnormal cardiac ventricle morphology,SDHD,orphadata,ORPHA:3208
HP:0001713,Abnormal cardiac ventricle morphology,SMARCB1,orphadata,ORPHA:1465
HP:0001713,Abnormal cardiac ventricle morphology,TARS1,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,PEX14,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,NDUFS3,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,TCIRG1,orphadata,ORPHA:1782
HP:0001713,Abnormal cardiac ventricle morphology,PIGN,orphadata,ORPHA:280633
HP:0001713,Abnormal cardiac ventricle morphology,BUD23,orphadata,ORPHA:904
HP:0001713,Abnormal cardiac ventricle morphology,ABCA1,orphadata,ORPHA:31150
HP:0001713,Abnormal cardiac ventricle morphology,SETD5,orphadata,ORPHA:404440
HP:0001713,Abnormal cardiac ventricle morphology,FBN1,orphadata,ORPHA:284979
HP:0001713,Abnormal cardiac ventricle morphology,PEX5,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,TACO1,orphadata,ORPHA:255241
HP:0001713,Abnormal cardiac ventricle morphology,PEX3,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,PIEZO2,orphadata,ORPHA:2461
HP:0001713,Abnormal cardiac ventricle morphology,FLI1,orphadata,ORPHA:2308
HP:0001713,Abnormal cardiac ventricle morphology,RNF113A,orphadata,ORPHA:33364
HP:0001713,Abnormal cardiac ventricle morphology,WASHC5,orphadata,ORPHA:7
HP:0001713,Abnormal cardiac ventricle morphology,GATA1,orphadata,ORPHA:124
HP:0001713,Abnormal cardiac ventricle morphology,SMAD3,orphadata,ORPHA:284984
HP:0001713,Abnormal cardiac ventricle morphology,PEX12,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,PEX2,orphadata,ORPHA:912
HP:0001713,Abnormal cardiac ventricle morphology,CKAP2L,orphadata,ORPHA:3255
HP:0001713,Abnormal cardiac ventricle morphology,MEN1,orphadata,ORPHA:99725
HP:0001713,Abnormal cardiac ventricle morphology,MED13L,orphadata,ORPHA:369891
HP:0001713,Abnormal cardiac ventricle morphology,NKX2-5,orphadata,ORPHA:99103
HP:0001713,Abnormal cardiac ventricle morphology,MSH6,orphadata,ORPHA:144
HP:0001713,Abnormal cardiac ventricle morphology,PAH,orphadata,ORPHA:2209
HP:0001713,Abnormal cardiac ventricle morphology,MAP3K20,orphadata,ORPHA:2020
HP:0001713,Abnormal cardiac ventricle morphology,TUBG1,orphadata,ORPHA:261183
HP:0001713,Abnormal cardiac ventricle morphology,SLC25A4,orphadata,ORPHA:254892
HP:0001713,Abnormal cardiac ventricle morphology,SOX2,orphadata,ORPHA:77298
