HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
HP:0005113,Aortic arch aneurysm,1482,NKX2-5,,orphadata,ORPHA:402075
HP:0005113,Aortic arch aneurysm,5590,PRKCZ,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,3339,HSPG2,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,6804,STX1A,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,23013,SPEN,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,4015,LOX,-,mim2gene,OMIM:617168
HP:0005113,Aortic arch aneurysm,63976,PRDM16,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,473,RERE,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,55636,CHD7,,orphadata,ORPHA:138
HP:0005113,Aortic arch aneurysm,2563,GABRD,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,6497,SKI,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,8514,KCNAB2,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,155382,VPS37D,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,9031,BAZ1B,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,10277,UBE4B,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,2006,ELN,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,23013,SPEN,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,9723,SEMA3E,,orphadata,ORPHA:138
HP:0005113,Aortic arch aneurysm,9275,BCL7B,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,135886,TMEM270,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,2969,GTF2I,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,54897,CASZ1,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,7798,LUZP1,,orphadata,ORPHA:1606
HP:0005113,Aortic arch aneurysm,653361,NCF1,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,155368,METTL27,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,26608,TBL2,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,7461,CLIP2,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,3756,KCNH1,-,mim2gene,OMIM:135500
HP:0005113,Aortic arch aneurysm,5982,RFC2,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,7048,TGFBR2,-,mim2gene,OMIM:610168
HP:0005113,Aortic arch aneurysm,4091,SMAD6,,orphadata,ORPHA:402075
HP:0005113,Aortic arch aneurysm,114049,BUD23,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,4851,NOTCH1,,orphadata,ORPHA:402075
HP:0005113,Aortic arch aneurysm,9569,GTF2IRD1,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,140628,GATA5,,orphadata,ORPHA:402075
HP:0005113,Aortic arch aneurysm,3984,LIMK1,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,7458,EIF4H,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,84277,DNAJC30,,orphadata,ORPHA:904
HP:0005113,Aortic arch aneurysm,8510,MMP23B,,orphadata,ORPHA:1606
HP:0005151,Preductal coarctation of the aorta,2737,GLI3,-,mim2gene,OMIM:146510
HP:0005301,Persistent left superior vena cava,54768,HYDIN,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,51364,ZMYND10,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,5567,PRKACB,-,mim2gene,OMIM:619143
HP:0005301,Persistent left superior vena cava,92749,DRC1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,10743,RAI1,,orphadata,ORPHA:477817
HP:0005301,Persistent left superior vena cava,27019,DNAI1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,55036,CCDC40,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,23129,PLXND1,,orphadata,ORPHA:3384
HP:0005301,Persistent left superior vena cava,83861,RSPH3,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,7386,UQCRFS1,-,mim2gene,OMIM:618775
HP:0005301,Persistent left superior vena cava,345643,MCIDAS,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,10847,SRCAP,-,mim2gene,OMIM:136140
HP:0005301,Persistent left superior vena cava,1767,DNAH5,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,55181,SMG8,-,mim2gene,OMIM:619268
HP:0005301,Persistent left superior vena cava,27148,STK36,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,137814,NKX2-6,,orphadata,ORPHA:3384
HP:0005301,Persistent left superior vena cava,246176,GAS2L2,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,388389,CCDC103,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,23639,DNAAF11,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,85016,CFAP300,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,55172,DNAAF2,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,6674,SPAG1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,93233,ODAD1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,83544,DNAL1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,2294,FOXF1,-,mim2gene,OMIM:265380
HP:0005301,Persistent left superior vena cava,54970,TTC12,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,339829,CCDC39,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,10309,CCNO,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,221421,RSPH9,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,55130,ODAD2,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,56683,CFAP298,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,123872,DNAAF1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,2302,FOXJ1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,54916,TMEM260,-,mim2gene,OMIM:617478
HP:0005301,Persistent left superior vena cava,152110,NEK10,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,161582,DNAAF4,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,8241,RBM10,,orphadata,ORPHA:2886
HP:0005301,Persistent left superior vena cava,81857,MED25,,orphadata,ORPHA:464738
HP:0005301,Persistent left superior vena cava,115948,ODAD3,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,83538,ODAD4,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,54919,DNAAF5,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,115399,LRRC56,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,2622,GAS8,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,6103,RPGR,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,345895,RSPH4A,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,2783,GNB2,-,mim2gene,OMIM:619503
HP:0005301,Persistent left superior vena cava,10847,SRCAP,,orphadata,ORPHA:2044
HP:0005301,Persistent left superior vena cava,89765,RSPH1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,352909,DNAAF3,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,1770,DNAH9,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,128,ADH5,-,mim2gene,OMIM:619151
HP:0005301,Persistent left superior vena cava,85478,CCDC65,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,374407,DNAJB13,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,55315,SLC29A3,-,mim2gene,OMIM:602782
HP:0005301,Persistent left superior vena cava,8481,OFD1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,8701,DNAH11,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,51314,NME8,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,64446,DNAI2,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,7490,WT1,-,mim2gene,OMIM:608978
HP:0005301,Persistent left superior vena cava,200373,CFAP221,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,79925,SPEF2,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,374879,ZNF699,-,mim2gene,OMIM:619488
HP:0005301,Persistent left superior vena cava,8772,FADD,-,mim2gene,OMIM:613759
HP:0005301,Persistent left superior vena cava,25981,DNAH1,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,139212,DNAAF6,,orphadata,ORPHA:244
HP:0005301,Persistent left superior vena cava,4281,MID1,,orphadata,ORPHA:2745
HP:0005303,Aortic arch calcification,64135,IFIH1,-,mim2gene,OMIM:182250
HP:0005304,Hypoplastic pulmonary veins,10491,CRTAP,-,mim2gene,OMIM:610682
HP:0005304,Hypoplastic pulmonary veins,340419,RSPO2,-,mim2gene,OMIM:618021
HP:0005304,Hypoplastic pulmonary veins,2657,GDF1,-,mim2gene,OMIM:613854
HP:0005312,Pulmonary aterial intimal fibrosis,659,BMPR2,-,mim2gene,OMIM:178600
HP:0005345,Abnormal vena cava morphology,54768,HYDIN,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,51364,ZMYND10,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,5567,PRKACB,-,mim2gene,OMIM:619143
HP:0005345,Abnormal vena cava morphology,92749,DRC1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,10743,RAI1,,orphadata,ORPHA:477817
HP:0005345,Abnormal vena cava morphology,27019,DNAI1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,55036,CCDC40,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,23129,PLXND1,,orphadata,ORPHA:3384
HP:0005345,Abnormal vena cava morphology,83861,RSPH3,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,7386,UQCRFS1,-,mim2gene,OMIM:618775
HP:0005345,Abnormal vena cava morphology,345643,MCIDAS,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,10847,SRCAP,-,mim2gene,OMIM:136140
HP:0005345,Abnormal vena cava morphology,1767,DNAH5,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,55181,SMG8,-,mim2gene,OMIM:619268
HP:0005345,Abnormal vena cava morphology,8314,BAP1,,orphadata,ORPHA:50251
HP:0005345,Abnormal vena cava morphology,5580,PRKCD,-,mim2gene,OMIM:615559
HP:0005345,Abnormal vena cava morphology,27148,STK36,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,137814,NKX2-6,,orphadata,ORPHA:3384
HP:0005345,Abnormal vena cava morphology,246176,GAS2L2,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,388389,CCDC103,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,23639,DNAAF11,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,85016,CFAP300,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,55172,DNAAF2,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,6674,SPAG1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,93233,ODAD1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,83544,DNAL1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,2294,FOXF1,-,mim2gene,OMIM:265380
HP:0005345,Abnormal vena cava morphology,54970,TTC12,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,339829,CCDC39,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,10309,CCNO,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,221421,RSPH9,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,55130,ODAD2,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,56683,CFAP298,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,118856,MMP21,-,mim2gene,OMIM:616749
HP:0005345,Abnormal vena cava morphology,123872,DNAAF1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,2302,FOXJ1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,54916,TMEM260,-,mim2gene,OMIM:617478
HP:0005345,Abnormal vena cava morphology,152110,NEK10,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,161582,DNAAF4,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,8241,RBM10,,orphadata,ORPHA:2886
HP:0005345,Abnormal vena cava morphology,51780,KDM3B,-,mim2gene,OMIM:618846
HP:0005345,Abnormal vena cava morphology,81857,MED25,,orphadata,ORPHA:464738
HP:0005345,Abnormal vena cava morphology,115948,ODAD3,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,83538,ODAD4,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,54919,DNAAF5,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,115399,LRRC56,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,2622,GAS8,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,6103,RPGR,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,345895,RSPH4A,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,2783,GNB2,-,mim2gene,OMIM:619503
HP:0005345,Abnormal vena cava morphology,10847,SRCAP,,orphadata,ORPHA:2044
HP:0005345,Abnormal vena cava morphology,89765,RSPH1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,352909,DNAAF3,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,1770,DNAH9,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,128,ADH5,-,mim2gene,OMIM:619151
HP:0005345,Abnormal vena cava morphology,85478,CCDC65,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,374407,DNAJB13,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,55315,SLC29A3,-,mim2gene,OMIM:602782
HP:0005345,Abnormal vena cava morphology,8481,OFD1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,8701,DNAH11,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,51314,NME8,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,7319,UBE2A,,orphadata,ORPHA:163956
HP:0005345,Abnormal vena cava morphology,64446,DNAI2,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,7490,WT1,-,mim2gene,OMIM:608978
HP:0005345,Abnormal vena cava morphology,200373,CFAP221,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,79925,SPEF2,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,374879,ZNF699,-,mim2gene,OMIM:619488
HP:0005345,Abnormal vena cava morphology,8772,FADD,-,mim2gene,OMIM:613759
HP:0005345,Abnormal vena cava morphology,25981,DNAH1,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,139212,DNAAF6,,orphadata,ORPHA:244
HP:0005345,Abnormal vena cava morphology,10283,CWC27,,orphadata,ORPHA:166035
HP:0005345,Abnormal vena cava morphology,4281,MID1,,orphadata,ORPHA:2745
HP:0006518,Pulmonary venous occlusion,659,BMPR2,-,mim2gene,OMIM:265450
HP:0006518,Pulmonary venous occlusion,440275,EIF2AK4,-,mim2gene,OMIM:234810
HP:0006687,Aortic tortuosity,81031,SLC2A10,-,mim2gene,OMIM:208050
HP:0006687,Aortic tortuosity,4088,SMAD3,-,mim2gene,OMIM:613795
HP:0006687,Aortic tortuosity,8076,MFAP5,-,mim2gene,OMIM:616166
HP:0006687,Aortic tortuosity,7042,TGFB2,-,mim2gene,OMIM:614816
HP:0006687,Aortic tortuosity,10526,IPO8,-,mim2gene,OMIM:619472
HP:0025575,Abnormal superior vena cava morphology,54768,HYDIN,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,51364,ZMYND10,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,5567,PRKACB,-,mim2gene,OMIM:619143
HP:0025575,Abnormal superior vena cava morphology,92749,DRC1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,10743,RAI1,,orphadata,ORPHA:477817
HP:0025575,Abnormal superior vena cava morphology,27019,DNAI1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,55036,CCDC40,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,23129,PLXND1,,orphadata,ORPHA:3384
HP:0025575,Abnormal superior vena cava morphology,83861,RSPH3,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,7386,UQCRFS1,-,mim2gene,OMIM:618775
HP:0025575,Abnormal superior vena cava morphology,345643,MCIDAS,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,10847,SRCAP,-,mim2gene,OMIM:136140
HP:0025575,Abnormal superior vena cava morphology,1767,DNAH5,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,55181,SMG8,-,mim2gene,OMIM:619268
HP:0025575,Abnormal superior vena cava morphology,8314,BAP1,,orphadata,ORPHA:50251
HP:0025575,Abnormal superior vena cava morphology,5580,PRKCD,-,mim2gene,OMIM:615559
HP:0025575,Abnormal superior vena cava morphology,27148,STK36,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,137814,NKX2-6,,orphadata,ORPHA:3384
HP:0025575,Abnormal superior vena cava morphology,246176,GAS2L2,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,388389,CCDC103,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,23639,DNAAF11,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,85016,CFAP300,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,55172,DNAAF2,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,6674,SPAG1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,93233,ODAD1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,83544,DNAL1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,2294,FOXF1,-,mim2gene,OMIM:265380
HP:0025575,Abnormal superior vena cava morphology,54970,TTC12,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,339829,CCDC39,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,10309,CCNO,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,221421,RSPH9,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,55130,ODAD2,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,56683,CFAP298,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,123872,DNAAF1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,2302,FOXJ1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,54916,TMEM260,-,mim2gene,OMIM:617478
HP:0025575,Abnormal superior vena cava morphology,152110,NEK10,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,161582,DNAAF4,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,8241,RBM10,,orphadata,ORPHA:2886
HP:0025575,Abnormal superior vena cava morphology,81857,MED25,,orphadata,ORPHA:464738
HP:0025575,Abnormal superior vena cava morphology,115948,ODAD3,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,83538,ODAD4,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,54919,DNAAF5,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,115399,LRRC56,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,2622,GAS8,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,6103,RPGR,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,345895,RSPH4A,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,2783,GNB2,-,mim2gene,OMIM:619503
HP:0025575,Abnormal superior vena cava morphology,10847,SRCAP,,orphadata,ORPHA:2044
HP:0025575,Abnormal superior vena cava morphology,89765,RSPH1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,352909,DNAAF3,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,1770,DNAH9,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,128,ADH5,-,mim2gene,OMIM:619151
HP:0025575,Abnormal superior vena cava morphology,85478,CCDC65,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,374407,DNAJB13,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,55315,SLC29A3,-,mim2gene,OMIM:602782
HP:0025575,Abnormal superior vena cava morphology,8481,OFD1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,8701,DNAH11,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,51314,NME8,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,64446,DNAI2,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,7490,WT1,-,mim2gene,OMIM:608978
HP:0025575,Abnormal superior vena cava morphology,200373,CFAP221,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,79925,SPEF2,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,374879,ZNF699,-,mim2gene,OMIM:619488
HP:0025575,Abnormal superior vena cava morphology,8772,FADD,-,mim2gene,OMIM:613759
HP:0025575,Abnormal superior vena cava morphology,25981,DNAH1,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,139212,DNAAF6,,orphadata,ORPHA:244
HP:0025575,Abnormal superior vena cava morphology,4281,MID1,,orphadata,ORPHA:2745
HP:0025576,Abnormal inferior vena cava morphology,54768,HYDIN,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,51364,ZMYND10,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,92749,DRC1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,27019,DNAI1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,55036,CCDC40,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,83861,RSPH3,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,345643,MCIDAS,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,1767,DNAH5,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,27148,STK36,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,246176,GAS2L2,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,388389,CCDC103,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,23639,DNAAF11,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,85016,CFAP300,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,55172,DNAAF2,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,6674,SPAG1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,93233,ODAD1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,83544,DNAL1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,54970,TTC12,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,339829,CCDC39,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,10309,CCNO,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,221421,RSPH9,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,55130,ODAD2,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,56683,CFAP298,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,118856,MMP21,-,mim2gene,OMIM:616749
HP:0025576,Abnormal inferior vena cava morphology,123872,DNAAF1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,2302,FOXJ1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,152110,NEK10,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,161582,DNAAF4,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,51780,KDM3B,-,mim2gene,OMIM:618846
HP:0025576,Abnormal inferior vena cava morphology,115948,ODAD3,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,83538,ODAD4,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,54919,DNAAF5,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,115399,LRRC56,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,2622,GAS8,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,6103,RPGR,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,345895,RSPH4A,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,89765,RSPH1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,352909,DNAAF3,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,1770,DNAH9,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,85478,CCDC65,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,374407,DNAJB13,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,8481,OFD1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,8701,DNAH11,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,51314,NME8,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,64446,DNAI2,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,200373,CFAP221,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,79925,SPEF2,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,25981,DNAH1,,orphadata,ORPHA:244
HP:0025576,Abnormal inferior vena cava morphology,139212,DNAAF6,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,54768,HYDIN,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,8243,SMC1A,-,mim2gene,OMIM:301044
HP:0010772,Anomalous pulmonary venous return,51364,ZMYND10,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,2657,GDF1,-,mim2gene,OMIM:208530
HP:0010772,Anomalous pulmonary venous return,92749,DRC1,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,27019,DNAI1,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,55036,CCDC40,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,83861,RSPH3,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,345643,MCIDAS,,orphadata,ORPHA:244
HP:0010772,Anomalous pulmonary venous return,745,MYRF,-,mim2gene,OMIM:618280
