HPO-id,HPO label,entrz-gene-id,entrez-gene-symbol,additional info from G-D source,G-D source,Disease-ID for link
HP:0001671,Abnormal cardiac septum morphology,23545,ATP6V0A2,-,mim2gene,OMIM:278250
HP:0001671,Abnormal cardiac septum morphology,4920,ROR2,-,mim2gene,OMIM:113000
HP:0001671,Abnormal cardiac septum morphology,100151683,RNU4ATAC,-,mim2gene,OMIM:616651
HP:0001671,Abnormal cardiac septum morphology,84148,KAT8,-,mim2gene,OMIM:618974
HP:0001671,Abnormal cardiac septum morphology,28952,CCDC22,,orphadata,ORPHA:7
HP:0001671,Abnormal cardiac septum morphology,10664,CTCF,-,mim2gene,OMIM:615502
HP:0001671,Abnormal cardiac septum morphology,7703,PCGF2,-,mim2gene,OMIM:618371
HP:0001671,Abnormal cardiac septum morphology,51057,WDPCP,-,mim2gene,OMIM:217085
HP:0001671,Abnormal cardiac septum morphology,23389,MED13L,,orphadata,ORPHA:369891
HP:0001671,Abnormal cardiac septum morphology,2065,ERBB3,question,mim2gene,OMIM:607598
HP:0001671,Abnormal cardiac septum morphology,29089,UBE2T,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,137814,NKX2-6,,orphadata,ORPHA:3384
HP:0001671,Abnormal cardiac septum morphology,2697,GJA1,,orphadata,ORPHA:2248
HP:0001671,Abnormal cardiac septum morphology,2188,FANCF,-,mim2gene,OMIM:603467
HP:0001671,Abnormal cardiac septum morphology,64220,STRA6,-,mim2gene,OMIM:601186
HP:0001671,Abnormal cardiac septum morphology,57551,TAOK1,-,mim2gene,OMIM:619575
HP:0001671,Abnormal cardiac septum morphology,5828,PEX2,,orphadata,ORPHA:912
HP:0001671,Abnormal cardiac septum morphology,113189,CHST14,-,mim2gene,OMIM:601776
HP:0001671,Abnormal cardiac septum morphology,2200,FBN1,-,mim2gene,OMIM:608328
HP:0001671,Abnormal cardiac septum morphology,1822,ATN1,-,mim2gene,OMIM:618494
HP:0001671,Abnormal cardiac septum morphology,5649,RELN,,orphadata,ORPHA:89844
HP:0001671,Abnormal cardiac septum morphology,22872,SEC31A,question,mim2gene,OMIM:618651
HP:0001671,Abnormal cardiac septum morphology,2239,GPC4,,orphadata,ORPHA:373
HP:0001671,Abnormal cardiac septum morphology,7750,ZMYM2,-,mim2gene,OMIM:619522
HP:0001671,Abnormal cardiac septum morphology,6160,RPL31,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,9652,TTC37,-,mim2gene,OMIM:222470
HP:0001671,Abnormal cardiac septum morphology,26040,SETBP1,-,mim2gene,OMIM:269150
HP:0001671,Abnormal cardiac septum morphology,10262,SF3B4,-,mim2gene,OMIM:154400
HP:0001671,Abnormal cardiac septum morphology,9968,MED12,,orphadata,ORPHA:93932
HP:0001671,Abnormal cardiac septum morphology,55159,RFWD3,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,6651,SON,-,mim2gene,OMIM:617140
HP:0001671,Abnormal cardiac septum morphology,6235,RPS29,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,4719,NDUFS1,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,145173,B3GLCT,-,mim2gene,OMIM:261540
HP:0001671,Abnormal cardiac septum morphology,6135,RPL11,-,mim2gene,OMIM:612562
HP:0001671,Abnormal cardiac septum morphology,10907,TXNL4A,,orphadata,ORPHA:1200
HP:0001671,Abnormal cardiac septum morphology,9739,SETD1A,-,mim2gene,OMIM:618832
HP:0001671,Abnormal cardiac septum morphology,54361,WNT4,,orphadata,ORPHA:139466
HP:0001671,Abnormal cardiac septum morphology,54487,DGCR8,-,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,4750,NEK1,-,mim2gene,OMIM:263520
HP:0001671,Abnormal cardiac septum morphology,90121,TSR2,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,6239,RREB1,,orphadata,ORPHA:567
HP:0001671,Abnormal cardiac septum morphology,1663,DDX11,-,mim2gene,OMIM:613398
HP:0001671,Abnormal cardiac septum morphology,7461,CLIP2,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,8788,DLK1,,orphadata,ORPHA:254534
HP:0001671,Abnormal cardiac septum morphology,285590,SH3PXD2B,-,mim2gene,OMIM:249420
HP:0001671,Abnormal cardiac septum morphology,9569,GTF2IRD1,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,9939,RBM8A,-,mim2gene,OMIM:274000
HP:0001671,Abnormal cardiac septum morphology,51633,OTUD6B,-,mim2gene,OMIM:617452
HP:0001671,Abnormal cardiac septum morphology,23384,SPECC1L,-,mim2gene,OMIM:145420
HP:0001671,Abnormal cardiac septum morphology,10283,CWC27,,orphadata,ORPHA:166035
HP:0001671,Abnormal cardiac septum morphology,4089,SMAD4,-,mim2gene,OMIM:139210
HP:0001671,Abnormal cardiac septum morphology,7043,TGFB3,-,mim2gene,OMIM:615582
HP:0001671,Abnormal cardiac septum morphology,1312,COMT,,orphadata,ORPHA:567
HP:0001671,Abnormal cardiac septum morphology,5567,PRKACB,-,mim2gene,OMIM:619143
HP:0001671,Abnormal cardiac septum morphology,201163,FLCN,-,mim2gene,OMIM:610883
HP:0001671,Abnormal cardiac septum morphology,285203,EOGT,-,mim2gene,OMIM:615297
HP:0001671,Abnormal cardiac septum morphology,2623,GATA1,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,6499,SKIV2L,,orphadata,ORPHA:84064
HP:0001671,Abnormal cardiac septum morphology,10847,SRCAP,-,mim2gene,OMIM:136140
HP:0001671,Abnormal cardiac septum morphology,5888,RAD51,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,51079,NDUFA13,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,673,BRAF,-,mim2gene,OMIM:115150
HP:0001671,Abnormal cardiac septum morphology,284058,KANSL1,,orphadata,ORPHA:363965
HP:0001671,Abnormal cardiac septum morphology,9939,RBM8A,,orphadata,ORPHA:3320
HP:0001671,Abnormal cardiac septum morphology,2261,FGFR3,,orphadata,ORPHA:1860
HP:0001671,Abnormal cardiac septum morphology,2969,GTF2I,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,6326,SCN2A,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,4780,NFE2L2,-,mim2gene,OMIM:617744
HP:0001671,Abnormal cardiac septum morphology,653361,NCF1,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,415,ARSL,,orphadata,ORPHA:79345
HP:0001671,Abnormal cardiac septum morphology,4001,LMNB1,-,mim2gene,OMIM:619179
HP:0001671,Abnormal cardiac septum morphology,4920,ROR2,,orphadata,ORPHA:1507
HP:0001671,Abnormal cardiac septum morphology,2657,GDF1,-,mim2gene,OMIM:613854
HP:0001671,Abnormal cardiac septum morphology,7026,NR2F2,-,mim2gene,OMIM:615779
HP:0001671,Abnormal cardiac septum morphology,6261,RYR1,-,mim2gene,OMIM:619542
HP:0001671,Abnormal cardiac septum morphology,7528,YY1,,orphadata,ORPHA:506358
HP:0001671,Abnormal cardiac septum morphology,8802,SUCLG1,,orphadata,ORPHA:17
HP:0001671,Abnormal cardiac septum morphology,5824,PEX19,-,mim2gene,OMIM:614886
HP:0001671,Abnormal cardiac septum morphology,7469,NELFA,,orphadata,ORPHA:280
HP:0001671,Abnormal cardiac septum morphology,9968,MED12,-,mim2gene,OMIM:301068
HP:0001671,Abnormal cardiac septum morphology,6141,RPL18,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,7204,TRIO,,orphadata,ORPHA:476126
HP:0001671,Abnormal cardiac septum morphology,139285,AMER1,-,mim2gene,OMIM:300373
HP:0001671,Abnormal cardiac septum morphology,55249,YY1AP1,,orphadata,ORPHA:79094
HP:0001671,Abnormal cardiac septum morphology,3052,HCCS,,orphadata,ORPHA:2556
HP:0001671,Abnormal cardiac septum morphology,23314,SATB2,,orphadata,ORPHA:251028
HP:0001671,Abnormal cardiac septum morphology,2239,GPC4,-,mim2gene,OMIM:312870
HP:0001671,Abnormal cardiac septum morphology,27152,INTU,question,mim2gene,OMIM:617925
HP:0001671,Abnormal cardiac septum morphology,136647,MPLKIP,,orphadata,ORPHA:33364
HP:0001671,Abnormal cardiac septum morphology,3954,LETM1,,orphadata,ORPHA:280
HP:0001671,Abnormal cardiac septum morphology,4720,NDUFS2,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,124583,CANT1,,orphadata,ORPHA:1425
HP:0001671,Abnormal cardiac septum morphology,9158,FIBP,,orphadata,ORPHA:500095
HP:0001671,Abnormal cardiac septum morphology,57514,ARHGAP31,-,mim2gene,OMIM:100300
HP:0001671,Abnormal cardiac septum morphology,2187,FANCB,-,mim2gene,OMIM:314390
HP:0001671,Abnormal cardiac septum morphology,284058,KANSL1,-,mim2gene,OMIM:610443
HP:0001671,Abnormal cardiac septum morphology,55572,FOXRED1,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,22800,RRAS2,-,mim2gene,OMIM:618624
HP:0001671,Abnormal cardiac septum morphology,4613,MYCN,,orphadata,ORPHA:391641
HP:0001671,Abnormal cardiac septum morphology,392255,GDF6,,orphadata,ORPHA:2345
HP:0001671,Abnormal cardiac septum morphology,6597,SMARCA4,,orphadata,ORPHA:1465
HP:0001671,Abnormal cardiac septum morphology,6834,SURF1,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,55315,SLC29A3,-,mim2gene,OMIM:602782
HP:0001671,Abnormal cardiac septum morphology,2961,GTF2E2,,orphadata,ORPHA:33364
HP:0001671,Abnormal cardiac septum morphology,55636,CHD7,-,mim2gene,OMIM:214800
HP:0001671,Abnormal cardiac septum morphology,808,CALM3,-,mim2gene,OMIM:618782
HP:0001671,Abnormal cardiac septum morphology,4036,LRP2,-,mim2gene,OMIM:222448
HP:0001671,Abnormal cardiac septum morphology,10370,CITED2,-,mim2gene,OMIM:614433
HP:0001671,Abnormal cardiac septum morphology,55315,SLC29A3,,orphadata,ORPHA:1782
HP:0001671,Abnormal cardiac septum morphology,55120,FANCL,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,6606,SMN1,-,mim2gene,OMIM:253300
HP:0001671,Abnormal cardiac septum morphology,1857,DVL3,-,mim2gene,OMIM:616894
HP:0001671,Abnormal cardiac septum morphology,79228,THOC6,-,mim2gene,OMIM:613680
HP:0001671,Abnormal cardiac septum morphology,4750,NEK1,,orphadata,ORPHA:2751
HP:0001671,Abnormal cardiac septum morphology,2626,GATA4,-,mim2gene,OMIM:614429
HP:0001671,Abnormal cardiac septum morphology,2775,GNAO1,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,4281,MID1,,orphadata,ORPHA:2745
HP:0001671,Abnormal cardiac septum morphology,10102,TSFM,-,mim2gene,OMIM:610505
HP:0001671,Abnormal cardiac septum morphology,26227,PHGDH,-,mim2gene,OMIM:256520
HP:0001671,Abnormal cardiac septum morphology,1108,CHD4,-,mim2gene,OMIM:617159
HP:0001671,Abnormal cardiac septum morphology,29957,SLC25A24,-,mim2gene,OMIM:612289
HP:0001671,Abnormal cardiac septum morphology,23241,PACS2,-,mim2gene,OMIM:618067
HP:0001671,Abnormal cardiac septum morphology,93627,TBCK,,orphadata,ORPHA:488632
HP:0001671,Abnormal cardiac septum morphology,8243,SMC1A,-,mim2gene,OMIM:301044
HP:0001671,Abnormal cardiac septum morphology,2530,FUT8,-,mim2gene,OMIM:618005
HP:0001671,Abnormal cardiac septum morphology,4222,MEOX1,,orphadata,ORPHA:2345
HP:0001671,Abnormal cardiac septum morphology,57539,WDR35,-,mim2gene,OMIM:613610
HP:0001671,Abnormal cardiac septum morphology,92335,STRADA,-,mim2gene,OMIM:611087
HP:0001671,Abnormal cardiac septum morphology,3192,HNRNPU,,orphadata,ORPHA:238769
HP:0001671,Abnormal cardiac septum morphology,701,BUB1B,,orphadata,ORPHA:1052
HP:0001671,Abnormal cardiac septum morphology,9275,BCL7B,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,4724,NDUFS4,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,56006,SMG9,-,mim2gene,OMIM:616920
HP:0001671,Abnormal cardiac septum morphology,2296,FOXC1,-,mim2gene,OMIM:602482
HP:0001671,Abnormal cardiac septum morphology,57217,TTC7A,-,mim2gene,OMIM:243150
HP:0001671,Abnormal cardiac septum morphology,9786,KIAA0586,-,mim2gene,OMIM:616546
HP:0001671,Abnormal cardiac septum morphology,8289,ARID1A,,orphadata,ORPHA:1465
HP:0001671,Abnormal cardiac septum morphology,6016,RIT1,-,mim2gene,OMIM:615355
HP:0001671,Abnormal cardiac septum morphology,2261,FGFR3,,orphadata,ORPHA:93274
HP:0001671,Abnormal cardiac septum morphology,9158,FIBP,-,mim2gene,OMIM:617107
HP:0001671,Abnormal cardiac septum morphology,51322,WAC,,orphadata,ORPHA:284169
HP:0001671,Abnormal cardiac septum morphology,25,ABL1,-,mim2gene,OMIM:617602
HP:0001671,Abnormal cardiac septum morphology,6204,RPS10,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,9968,MED12,,orphadata,ORPHA:776
HP:0001671,Abnormal cardiac septum morphology,80232,WDR26,,orphadata,ORPHA:513456
HP:0001671,Abnormal cardiac septum morphology,55617,TASP1,-,mim2gene,OMIM:618950
HP:0001671,Abnormal cardiac septum morphology,2697,GJA1,-,mim2gene,OMIM:164200
HP:0001671,Abnormal cardiac septum morphology,6664,SOX11,,orphadata,ORPHA:1465
HP:0001671,Abnormal cardiac septum morphology,9968,MED12,-,mim2gene,OMIM:309520
HP:0001671,Abnormal cardiac septum morphology,81857,MED25,,orphadata,ORPHA:464738
HP:0001671,Abnormal cardiac septum morphology,4633,MYL2,-,mim2gene,OMIM:608758
HP:0001671,Abnormal cardiac septum morphology,6772,STAT1,,orphadata,ORPHA:391487
HP:0001671,Abnormal cardiac septum morphology,26053,AUTS2,,orphadata,ORPHA:352490
HP:0001671,Abnormal cardiac septum morphology,63976,PRDM16,,orphadata,ORPHA:1606
HP:0001671,Abnormal cardiac septum morphology,55636,CHD7,,orphadata,ORPHA:138
HP:0001671,Abnormal cardiac septum morphology,6605,SMARCE1,-,mim2gene,OMIM:616938
HP:0001671,Abnormal cardiac septum morphology,4088,SMAD3,-,mim2gene,OMIM:613795
HP:0001671,Abnormal cardiac septum morphology,57492,ARID1B,-,mim2gene,OMIM:135900
HP:0001671,Abnormal cardiac septum morphology,23556,PIGN,,orphadata,ORPHA:280633
HP:0001671,Abnormal cardiac septum morphology,64359,NXN,,orphadata,ORPHA:1507
HP:0001671,Abnormal cardiac septum morphology,2627,GATA6,,orphadata,ORPHA:2255
HP:0001671,Abnormal cardiac septum morphology,2697,GJA1,-,mim2gene,OMIM:600309
HP:0001671,Abnormal cardiac septum morphology,7468,NSD2,-,mim2gene,OMIM:194190
HP:0001671,Abnormal cardiac septum morphology,2972,BRF1,,orphadata,ORPHA:444072
HP:0001671,Abnormal cardiac septum morphology,10735,STAG2,-,mim2gene,OMIM:301043
HP:0001671,Abnormal cardiac septum morphology,2187,FANCB,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,9839,ZEB2,,orphadata,ORPHA:261552
HP:0001671,Abnormal cardiac septum morphology,6628,SNRPB,-,mim2gene,OMIM:117650
HP:0001671,Abnormal cardiac septum morphology,8621,CDK13,-,mim2gene,OMIM:617360
HP:0001671,Abnormal cardiac septum morphology,79796,ALG9,-,mim2gene,OMIM:608776
HP:0001671,Abnormal cardiac septum morphology,55215,FANCI,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,8243,SMC1A,,orphadata,ORPHA:199
HP:0001671,Abnormal cardiac septum morphology,4728,NDUFS8,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,2719,GPC3,,orphadata,ORPHA:373
HP:0001671,Abnormal cardiac septum morphology,92002,CCNQ,,orphadata,ORPHA:140952
HP:0001671,Abnormal cardiac septum morphology,11222,MRPL3,-,mim2gene,OMIM:614582
HP:0001671,Abnormal cardiac septum morphology,5281,PIGF,-,mim2gene,OMIM:619356
HP:0001671,Abnormal cardiac septum morphology,26276,VPS33B,-,mim2gene,OMIM:208085
HP:0001671,Abnormal cardiac septum morphology,171023,ASXL1,,orphadata,ORPHA:97297
HP:0001671,Abnormal cardiac septum morphology,5296,PIK3R2,,orphadata,ORPHA:83473
HP:0001671,Abnormal cardiac septum morphology,51244,CCDC174,-,mim2gene,OMIM:616816
HP:0001671,Abnormal cardiac septum morphology,473,RERE,,orphadata,ORPHA:1606
HP:0001671,Abnormal cardiac septum morphology,140628,GATA5,-,mim2gene,OMIM:617912
HP:0001671,Abnormal cardiac septum morphology,26160,IFT172,-,mim2gene,OMIM:619471
HP:0001671,Abnormal cardiac septum morphology,79813,EHMT1,,orphadata,ORPHA:96147
HP:0001671,Abnormal cardiac septum morphology,8295,TRRAP,-,mim2gene,OMIM:618454
HP:0001671,Abnormal cardiac septum morphology,171023,ASXL1,-,mim2gene,OMIM:605039
HP:0001671,Abnormal cardiac septum morphology,54567,DLL4,-,mim2gene,OMIM:616589
HP:0001671,Abnormal cardiac septum morphology,6218,RPS17,-,mim2gene,OMIM:612527
HP:0001671,Abnormal cardiac septum morphology,8239,USP9X,-,mim2gene,OMIM:300968
HP:0001671,Abnormal cardiac septum morphology,27125,AFF4,-,mim2gene,OMIM:616368
HP:0001671,Abnormal cardiac septum morphology,9401,RECQL4,,orphadata,ORPHA:1225
HP:0001671,Abnormal cardiac septum morphology,5982,RFC2,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,1349,COX7B,-,mim2gene,OMIM:300887
HP:0001671,Abnormal cardiac septum morphology,2218,FKTN,-,mim2gene,OMIM:253800
HP:0001671,Abnormal cardiac septum morphology,4704,NDUFA9,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,9780,PIEZO1,-,mim2gene,OMIM:616843
HP:0001671,Abnormal cardiac septum morphology,6595,SMARCA2,,orphadata,ORPHA:2728
HP:0001671,Abnormal cardiac septum morphology,7086,TKT,-,mim2gene,OMIM:617044
HP:0001671,Abnormal cardiac septum morphology,57479,PRR12,-,mim2gene,OMIM:619539
HP:0001671,Abnormal cardiac septum morphology,29998,BICRA,-,mim2gene,OMIM:619325
HP:0001671,Abnormal cardiac septum morphology,2006,ELN,-,mim2gene,OMIM:194050
HP:0001671,Abnormal cardiac septum morphology,10265,IRX5,-,mim2gene,OMIM:611174
HP:0001671,Abnormal cardiac septum morphology,4625,MYH7,,orphadata,ORPHA:437572
HP:0001671,Abnormal cardiac septum morphology,64132,XYLT2,,orphadata,ORPHA:85194
HP:0001671,Abnormal cardiac septum morphology,6223,RPS19,-,mim2gene,OMIM:105650
HP:0001671,Abnormal cardiac septum morphology,6651,SON,,orphadata,ORPHA:500150
HP:0001671,Abnormal cardiac septum morphology,157680,VPS13B,,orphadata,ORPHA:193
HP:0001671,Abnormal cardiac septum morphology,5325,PLAGL1,,orphadata,ORPHA:96191
HP:0001671,Abnormal cardiac septum morphology,4053,LTBP2,,orphadata,ORPHA:3449
HP:0001671,Abnormal cardiac septum morphology,23483,TGDS,-,mim2gene,OMIM:616145
HP:0001671,Abnormal cardiac septum morphology,1487,CTBP1,,orphadata,ORPHA:280
HP:0001671,Abnormal cardiac septum morphology,150094,SIK1,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,2263,FGFR2,-,mim2gene,OMIM:101200
HP:0001671,Abnormal cardiac septum morphology,4841,NONO,-,mim2gene,OMIM:300967
HP:0001671,Abnormal cardiac septum morphology,5889,RAD51C,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,8558,CDK10,-,mim2gene,OMIM:617694
HP:0001671,Abnormal cardiac septum morphology,546,ATRX,-,mim2gene,OMIM:301040
HP:0001671,Abnormal cardiac septum morphology,1482,NKX2-5,,orphadata,ORPHA:2248
HP:0001671,Abnormal cardiac septum morphology,2917,GRM7,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,10293,TRAIP,-,mim2gene,OMIM:616777
HP:0001671,Abnormal cardiac septum morphology,5116,PCNT,,orphadata,ORPHA:2637
HP:0001671,Abnormal cardiac septum morphology,374654,KIF7,-,mim2gene,OMIM:200990
HP:0001671,Abnormal cardiac septum morphology,2121,EVC,-,mim2gene,OMIM:225500
HP:0001671,Abnormal cardiac septum morphology,23312,DMXL2,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,657,BMPR1A,,orphadata,ORPHA:79076
HP:0001671,Abnormal cardiac septum morphology,8792,TNFRSF11A,,orphadata,ORPHA:1782
HP:0001671,Abnormal cardiac septum morphology,1788,DNMT3A,,orphadata,ORPHA:404443
HP:0001671,Abnormal cardiac septum morphology,1301,COL11A1,-,mim2gene,OMIM:228520
HP:0001671,Abnormal cardiac septum morphology,4256,MGP,,orphadata,ORPHA:85202
HP:0001671,Abnormal cardiac septum morphology,6229,RPS24,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,3188,HNRNPH2,-,mim2gene,OMIM:300986
HP:0001671,Abnormal cardiac septum morphology,6899,TBX1,-,mim2gene,OMIM:188400
HP:0001671,Abnormal cardiac septum morphology,894,CCND2,,orphadata,ORPHA:83473
HP:0001671,Abnormal cardiac septum morphology,9487,PIGL,-,mim2gene,OMIM:280000
HP:0001671,Abnormal cardiac septum morphology,8573,CASK,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,1889,ECE1,question,mim2gene,OMIM:613870
HP:0001671,Abnormal cardiac septum morphology,23522,KAT6B,-,mim2gene,OMIM:606170
HP:0001671,Abnormal cardiac septum morphology,5500,PPP1CB,-,mim2gene,OMIM:617506
HP:0001671,Abnormal cardiac septum morphology,51816,ADA2,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,8195,MKKS,,orphadata,ORPHA:2473
HP:0001671,Abnormal cardiac septum morphology,6299,SALL1,-,mim2gene,OMIM:107480
HP:0001671,Abnormal cardiac septum morphology,57511,COG6,-,mim2gene,OMIM:614576
HP:0001671,Abnormal cardiac septum morphology,5189,PEX1,-,mim2gene,OMIM:214100
HP:0001671,Abnormal cardiac septum morphology,57122,NUP107,-,mim2gene,OMIM:616730
HP:0001671,Abnormal cardiac septum morphology,150468,CKAP2L,-,mim2gene,OMIM:272440
HP:0001671,Abnormal cardiac septum morphology,699,BUB1,,orphadata,ORPHA:1052
HP:0001671,Abnormal cardiac septum morphology,374291,NDUFS7,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,5160,PDHA1,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,6123,RPL3L,-,mim2gene,OMIM:619371
HP:0001671,Abnormal cardiac septum morphology,256297,PTF1A,-,mim2gene,OMIM:609069
HP:0001671,Abnormal cardiac septum morphology,58499,ZNF462,-,mim2gene,OMIM:618619
HP:0001671,Abnormal cardiac septum morphology,118856,MMP21,-,mim2gene,OMIM:616749
HP:0001671,Abnormal cardiac septum morphology,79728,PALB2,-,mim2gene,OMIM:610832
HP:0001671,Abnormal cardiac septum morphology,29123,ANKRD11,,orphadata,ORPHA:261250
HP:0001671,Abnormal cardiac septum morphology,1349,COX7B,,orphadata,ORPHA:2556
HP:0001671,Abnormal cardiac septum morphology,145173,B3GLCT,,orphadata,ORPHA:709
HP:0001671,Abnormal cardiac septum morphology,8260,NAA10,-,mim2gene,OMIM:300855
HP:0001671,Abnormal cardiac septum morphology,84720,PIGO,-,mim2gene,OMIM:614749
HP:0001671,Abnormal cardiac septum morphology,6304,SATB1,-,mim2gene,OMIM:619229
HP:0001671,Abnormal cardiac septum morphology,8788,DLK1,,orphadata,ORPHA:96334
HP:0001671,Abnormal cardiac septum morphology,4695,NDUFA2,,orphadata,ORPHA:255241
HP:0001671,Abnormal cardiac septum morphology,776,CACNA1D,-,mim2gene,OMIM:615474
HP:0001671,Abnormal cardiac septum morphology,675,BRCA2,,orphadata,ORPHA:84
HP:0001671,Abnormal cardiac septum morphology,51729,WBP11,-,mim2gene,OMIM:619227
HP:0001671,Abnormal cardiac septum morphology,6909,TBX2,-,mim2gene,OMIM:618223
HP:0001671,Abnormal cardiac septum morphology,9702,CEP57,-,mim2gene,OMIM:614114
HP:0001671,Abnormal cardiac septum morphology,7385,UQCRC2,-,mim2gene,OMIM:615160
HP:0001671,Abnormal cardiac septum morphology,51633,OTUD6B,,orphadata,ORPHA:505237
HP:0001671,Abnormal cardiac septum morphology,2812,GP1BB,,orphadata,ORPHA:567
HP:0001671,Abnormal cardiac septum morphology,27161,AGO2,-,mim2gene,OMIM:619149
HP:0001671,Abnormal cardiac septum morphology,10084,PQBP1,-,mim2gene,OMIM:309500
HP:0001671,Abnormal cardiac septum morphology,54820,NDE1,,orphadata,ORPHA:89844
HP:0001671,Abnormal cardiac septum morphology,54880,BCOR,-,mim2gene,OMIM:300166
HP:0001671,Abnormal cardiac septum morphology,9949,AMMECR1,-,mim2gene,OMIM:300990
HP:0001671,Abnormal cardiac septum morphology,79158,GNPTAB,,orphadata,ORPHA:576
HP:0001671,Abnormal cardiac septum morphology,4854,NOTCH3,,orphadata,ORPHA:2789
HP:0001671,Abnormal cardiac septum morphology,10524,KAT5,-,mim2gene,OMIM:619103
HP:0001671,Abnormal cardiac septum morphology,7841,MOGS,,orphadata,ORPHA:79330
HP:0001671,Abnormal cardiac septum morphology,51085,MLXIPL,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,57020,VPS35L,-,mim2gene,OMIM:619135
HP:0001671,Abnormal cardiac septum morphology,51085,MLXIPL,-,mim2gene,OMIM:194050
HP:0001671,Abnormal cardiac septum morphology,5826,ABCD4,-,mim2gene,OMIM:614857
HP:0001671,Abnormal cardiac septum morphology,196528,ARID2,,orphadata,ORPHA:1465
HP:0001671,Abnormal cardiac septum morphology,4761,NEUROD2,,orphadata,ORPHA:1934
HP:0001671,Abnormal cardiac septum morphology,4089,SMAD4,,orphadata,ORPHA:2588
HP:0001671,Abnormal cardiac septum morphology,673,BRAF,-,mim2gene,OMIM:163950
HP:0001671,Abnormal cardiac septum morphology,7086,TKT,,orphadata,ORPHA:488618
HP:0001671,Abnormal cardiac septum morphology,55784,MCTP2,,orphadata,ORPHA:1596
HP:0001671,Abnormal cardiac septum morphology,2200,FBN1,,orphadata,ORPHA:3449
HP:0001671,Abnormal cardiac septum morphology,4519,CYTB,,orphadata,ORPHA:137675
HP:0001671,Abnormal cardiac septum morphology,23291,FBXW11,-,mim2gene,OMIM:618914
HP:0001671,Abnormal cardiac septum morphology,26005,C2CD3,,orphadata,ORPHA:434179
HP:0001671,Abnormal cardiac septum morphology,23384,SPECC1L,,orphadata,ORPHA:1519
HP:0001671,Abnormal cardiac septum morphology,8214,DGCR6,-,mim2gene,OMIM:192430
HP:0001671,Abnormal cardiac septum morphology,3984,LIMK1,,orphadata,ORPHA:904
HP:0001671,Abnormal cardiac septum morphology,6899,TBX1,-,mim2gene,OMIM:217095
HP:0001671,Abnormal cardiac septum morphology,65082,VPS33A,,orphadata,ORPHA:505248
HP:0001671,Abnormal cardiac septum morphology,137814,NKX2-6,-,mim2gene,OMIM:217095
HP:0001671,Abnormal cardiac septum morphology,6218,RPS17,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,6201,RPS7,,orphadata,ORPHA:124
HP:0001671,Abnormal cardiac septum morphology,79133,NDUFAF5,,orphadata,ORPHA:255241
